tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
wearing-mask-australia,arckstar, https://twitter.com/arckstar,2020-07-19 01:38:22,https://twitter.com/i/web/status/1284663842023194624,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,SharonAston8, https://twitter.com/SharonAston8,2020-07-16 23:53:13,https://twitter.com/i/web/status/1283912605409488896,RT @healthgovau: [NEWS] Two million more face masks for Victorian aged care and disability workers  A media release about all aged care wor…,neutral,0.03952,0.2959,0.66455,Victoria,,
wearing-mask-australia,AnthonyTravelEd, https://twitter.com/AnthonyTravelEd,2020-07-22 08:04:30,https://twitter.com/i/web/status/1285848181255757830,"RT @smh: Qantas and Jetstar will make mask use mandatory for passengers on all flights to and from Melbourne from Thursday, saying the poli…",neutral,0.18982,0.35205,0.45825,New South Wales,Male,(48-53)
wearing-mask-australia,sos_sanser, https://twitter.com/sos_sanser,2020-07-19 06:26:19,https://twitter.com/i/web/status/1284736305461473280,"@WeAreTheStorm5 @RhettBurnie @DanielAndrewsMP @abcnews hm, that information has since been updated.   it is now proven that masks DO INDEED slow transmission over time, as per this article: https://t.co/LQVIyHT3vk  refer to the second subheading for the information.   wear. a. mask.",neutral,0.05161,0.29785,0.65039,,,
wearing-mask-australia,jaquix173, https://twitter.com/jaquix173,2020-07-15 01:14:16,https://twitter.com/i/web/status/1283208226972954624,"@vanOnselenP If Morrison had followed Jacinda plan in full,  we would be in their enviable position right now. He has been irresponsible throughout, bullying Premiers esp. Queensland to open border. (Qld election coming up soon) wanted schools kept open, don't wear masks, open borders.",negative,0.00293,0.88965,0.10754,Queensland,,
wearing-mask-australia,jaquix173, https://twitter.com/jaquix173,2020-07-19 20:59:15,https://twitter.com/i/web/status/1284955987321880576,RT @9NewsMelb: Everyone in Melbourne MUST wear a face mask in a huge change to how we go about daily life.  The mandatory order applies to…,neutral,0.17102,0.10864,0.72021,Queensland,,
wearing-mask-australia,jaquix173, https://twitter.com/jaquix173,2020-07-20 07:54:49,https://twitter.com/i/web/status/1285120966478069766,"Evidence grows: face masks do matter.    The Australian taking a different tack than its Victorian arm, HeraldSun still irresponsibly endangering readers lives by political targetting DanAndrews by poohooing mask wearing.       https://t.co/CO4iWbXV90",negative,0.03345,0.93311,0.03345,Queensland,,
wearing-mask-australia,BarnhartChayce, https://twitter.com/BarnhartChayce,2020-07-23 22:55:19,https://twitter.com/i/web/status/1286434750123503616,"RT @ben_rosen: the government has no business making me wear a mask i say before i buckle my seatbelt, drive the speed limit to a restaur…",negative,0.01256,0.64648,0.34106,,Male,(25-32)
wearing-mask-australia,poddiguy, https://twitter.com/poddiguy,2020-07-21 00:53:24,https://twitter.com/i/web/status/1285377300981153792,RT @BelindaJones68: - Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberr…,neutral,0.04724,0.30225,0.65039,South Australia,,
wearing-mask-australia,stevo76325724, https://twitter.com/stevo76325724,2020-07-20 11:31:45,https://twitter.com/i/web/status/1285175560067411968,RT @OzraeliAvi: Chemists in Melbourne are now selling face masks manufactured in Wuhan.  Masks are compulsory from Thursday here.  China is…,neutral,0.06854,0.30713,0.62451,,,
wearing-mask-australia,djrogerramjet, https://twitter.com/djrogerramjet,2020-07-23 01:34:24,https://twitter.com/i/web/status/1286112394431721479,"@bozowasher @cranky_mrs @MifWhy @abcnews @FatherBob @DanielAndrewsMP @rupertmurdoch What? I said it isn’t doubling, which would be catastrophic. I also mentioned duty of care, when you asked why you should wear a mask.",neutral,0.01434,0.42383,0.56201,Victoria,,
wearing-mask-australia,djrogerramjet, https://twitter.com/djrogerramjet,2020-07-23 01:35:41,https://twitter.com/i/web/status/1286112717346975744,"@bozowasher @cranky_mrs @MifWhy @abcnews @FatherBob @DanielAndrewsMP @rupertmurdoch Again, I said it isn’t doubling, which would be catastrophic. I also mentioned duty of care, when you asked why you should wear a mask. You’ve omitted that response.",negative,0.00324,0.79688,0.19995,Victoria,,
wearing-mask-australia,Cathybeerpong, https://twitter.com/Cathybeerpong,2020-07-19 01:58:47,https://twitter.com/i/web/status/1284668981517758464,@FlyingDropBear @abcnews Learn from what has happened here in the US! Just wear a mask!,neutral,0.15979,0.05414,0.78613,,,
wearing-mask-australia,Naomi55505271, https://twitter.com/Naomi55505271,2020-07-21 02:27:14,https://twitter.com/i/web/status/1285400916519055360,"@MikeCullen73 One rule for #Politicians and another for the rest of us.  But they can't open Parliament and have put it back. Can the #Australian Parliament not #socialdistance, wash their hands and wear #masks!?  What in all this looks wrong (aka privileged)??  #Covid19 #auspol #coronavirus",negative,0.00508,0.85547,0.1394,,,
wearing-mask-australia,constan10101, https://twitter.com/constan10101,2020-07-19 02:20:30,https://twitter.com/i/web/status/1284674447207587842,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Northern Territory,,
wearing-mask-australia,WhatTheHaiI, https://twitter.com/WhatTheHaiI,2020-07-19 06:32:00,https://twitter.com/i/web/status/1284737737996693504,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,danniiT05, https://twitter.com/danniiT05,2020-07-19 03:58:07,https://twitter.com/i/web/status/1284699010444533762,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,severiansc, https://twitter.com/severiansc,2020-07-19 04:26:55,https://twitter.com/i/web/status/1284706258247806978,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,ICareSome, https://twitter.com/ICareSome,2020-07-19 06:25:38,https://twitter.com/i/web/status/1284736136342978561,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Victoria,,
wearing-mask-australia,AlbertKDHo, https://twitter.com/AlbertKDHo,2020-07-16 15:01:57,https://twitter.com/i/web/status/1283778905564839936,@abcnews The person in the photo should wear the mask covering their nose https://t.co/pfxeGg41d0,negative,0.00171,0.9043,0.09399,,,
wearing-mask-australia,Margare37237673, https://twitter.com/Margare37237673,2020-07-23 08:32:25,https://twitter.com/i/web/status/1286217592017805314,"RT @billbowtell: Politics makes pandemics worse, not better. Science and evidence totally clear that masks greatly impede transmission and…",negative,0.00788,0.78662,0.20544,Western Australia,,
wearing-mask-australia,matt500x, https://twitter.com/matt500x,2020-07-19 02:24:50,https://twitter.com/i/web/status/1284675537651154944,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,amyfocic, https://twitter.com/amyfocic,2020-07-19 21:23:45,https://twitter.com/i/web/status/1284962154106380288,RT @abbzbutler: some suggested Google searches if the only Australian human rights issue you speak out about is mandatory face masks and va…,negative,0.00611,0.7417,0.2522,,,
wearing-mask-australia,Eyeeatvaghard11, https://twitter.com/Eyeeatvaghard11,2020-07-23 08:14:07,https://twitter.com/i/web/status/1286212988370685952,@aussiechic81 @DanielAndrewsMP @9NewsMelb Chanel 10 news just said . Reporter don’t need to wear masks while doing report . But must put mask back on when report finished,negative,0.01179,0.52295,0.46533,,,
wearing-mask-australia,9_tibet, https://twitter.com/9_tibet,2020-07-21 23:49:59,https://twitter.com/i/web/status/1285723731009077248,"RT @billbowtell: Politics makes pandemics worse, not better. Science and evidence totally clear that masks greatly impede transmission and…",negative,0.00788,0.78662,0.20544,New South Wales,,
wearing-mask-australia,Sandy_Beech1, https://twitter.com/Sandy_Beech1,2020-07-20 05:36:16,https://twitter.com/i/web/status/1285086097546940416,@Azzurri62003801 @australian Maybe some other show of support instead at this time? BLM masks?,negative,0.00189,0.86426,0.13403,Victoria,,
wearing-mask-australia,catfanto89, https://twitter.com/catfanto89,2020-07-22 23:46:39,https://twitter.com/i/web/status/1286085278961041409,"RT @ausgov: From midnight tonight (Wed 22 July), people living in metropolitan Melbourne and Mitchell Shire will be required to wear a mask…",neutral,0.05768,0.37476,0.56738,,,
wearing-mask-australia,AlexDevantier, https://twitter.com/AlexDevantier,2020-07-20 23:46:31,https://twitter.com/i/web/status/1285360471588012032,RT @BelindaJones68: - Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberr…,neutral,0.04724,0.30225,0.65039,Victoria,Female,(38-43)
wearing-mask-australia,mrleggaiy1, https://twitter.com/mrleggaiy1,2020-07-15 09:49:04,https://twitter.com/i/web/status/1283337780253229056,@thisisnotbsok @AsheRevenge @skwogler @abcnews Whilst Covid is roaring across the US you have all those Karens and Kevins refusing to wear a mask....a simple mask.  The Right seem to hate accessories...and they’re just plain stupid 😂,negative,0.01465,0.9707,0.01465,,,
wearing-mask-australia,conciergemaree, https://twitter.com/conciergemaree,2020-07-19 01:32:19,https://twitter.com/i/web/status/1284662318777856002,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,cowboysfansite, https://twitter.com/cowboysfansite,2020-07-23 18:19:59,https://twitter.com/i/web/status/1286365458841534464,This is sad .. but it must be said that nurses wear N95 masks and other forms of protection .. see where I’m going with this 🤷🏼‍♂️ https://t.co/ERyy801fHe,negative,0.00485,0.76318,0.23193,,,
wearing-mask-australia,cowboysfansite, https://twitter.com/cowboysfansite,2020-07-23 22:43:00,https://twitter.com/i/web/status/1286431650407043073,RT @GeneralDilley: This man understands the mask lie at a level most can't comprehend.  Retweet this everywhere. https://t.co/CpIuhWY8sX,positive,0.85449,0.01524,0.13,,,
wearing-mask-australia,FrankRomanVogel, https://twitter.com/FrankRomanVogel,2020-07-20 11:18:57,https://twitter.com/i/web/status/1285172340481880064,RT @KumovaTolga: Pretty much sums up how each Australian State Premiers feels about each other right now.   Well done Victoria and good luc…,positive,0.58057,0.02174,0.39795,,,
wearing-mask-australia,AilishHallinan, https://twitter.com/AilishHallinan,2020-07-19 01:34:59,https://twitter.com/i/web/status/1284662988721451008,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,SylviaDeeDee, https://twitter.com/SylviaDeeDee,2020-07-19 08:06:14,https://twitter.com/i/web/status/1284761453560344577,"RT @SierraDante: @australian Time to end the false mask narrative. Amazing data here: Mexico, with uncontrolled sarscov2 spread, has the se…",neutral,0.42261,0.07025,0.50732,,,
wearing-mask-australia,CraigWtweets, https://twitter.com/CraigWtweets,2020-07-17 11:05:08,https://twitter.com/i/web/status/1284081699479945219,RT @CydaAu: People with disability receiving care at home in Level 3 restriction areas asked to wear masks. Can not find official info @stu…,negative,0.0126,0.52051,0.4668,ACT,Female,(0-2)
wearing-mask-australia,bmbmoto45, https://twitter.com/bmbmoto45,2020-07-20 01:33:20,https://twitter.com/i/web/status/1285024963003473920,RT @OzraeliAvi: Chemists in Melbourne are now selling face masks manufactured in Wuhan.  Masks are compulsory from Thursday here.  China is…,neutral,0.06854,0.30713,0.62451,,,
wearing-mask-australia,budgetbuscharte, https://twitter.com/budgetbuscharte,2020-07-22 23:51:35,https://twitter.com/i/web/status/1286086521158696960,"RT @ausgov: From midnight tonight (Wed 22 July), people living in metropolitan Melbourne and Mitchell Shire will be required to wear a mask…",neutral,0.05768,0.37476,0.56738,,,
wearing-mask-australia,budgetbuscharte, https://twitter.com/budgetbuscharte,2020-07-23 00:16:44,https://twitter.com/i/web/status/1286092850522775556,RT @TravelMole: Qantas making masks compulsory on Melbourne flights https://t.co/JBL7Vrtyu8,neutral,0.02328,0.41943,0.55762,,,
wearing-mask-australia,444Sonny, https://twitter.com/444Sonny,2020-07-20 01:08:15,https://twitter.com/i/web/status/1285018649607061504,RT @2GB873: Victorian MP Tim Smith has dubbed it “the greatest public administration failure in Australian history” .  https://t.co/owfHuoY…,negative,0.01321,0.82129,0.16528,Victoria,,
wearing-mask-australia,GeorgeCockroft, https://twitter.com/GeorgeCockroft,2020-07-20 07:23:02,https://twitter.com/i/web/status/1285112966166147072,@3pointedit @drzax Twitter banned saying masks work back in March  They actually banned it  They banned any false information about covid19.  At that time the cdc fauci and the who actively recommended against mask use  Even the Australian government actively said don't wear them.  Picture coming,negative,0.00871,0.77783,0.21326,,Female,(8-12)
wearing-mask-australia,readingswan, https://twitter.com/readingswan,2020-07-23 14:52:35,https://twitter.com/i/web/status/1286313264796831744,RT @abrarian: Saw my doc today for annual checkup. Her recommendations for me and my teacher friends: 1)have at least 5 n95 masks (no homem…,neutral,0.07642,0.16064,0.7627,,,
wearing-mask-australia,readingswan, https://twitter.com/readingswan,2020-07-23 14:52:42,https://twitter.com/i/web/status/1286313293309771781,"RT @abrarian: 2) with the n95, also wear a face shield. 3) wear mask in a high bun and cover hair because droplets can rest in hair and the…",neutral,0.08673,0.16016,0.75293,,,
wearing-mask-australia,matthew25496877, https://twitter.com/matthew25496877,2020-07-19 01:31:33,https://twitter.com/i/web/status/1284662127836278785,"@abcnews You forgot to add, as a result of @DanielAndrewsMP incompetence and arrogance  PS, of course I will wear a mask, a short term health issue trumps all other rights",negative,0.01196,0.97607,0.01196,,,
wearing-mask-australia,matthew25496877, https://twitter.com/matthew25496877,2020-07-23 02:00:16,https://twitter.com/i/web/status/1286118906646556673,@DanOreilly90 @EzzaSyd @evelynblake0 @mjrowland68 @BreakfastNews @VicGovDHHS Last time I checked doctors and nurses wear masks to prevent transmission of all sorts of lurgies  Anyone opposed to them has simply let their disgust of #DictatorDan (very justified by the way) cloud their judgement,negative,0.00612,0.7832,0.21082,,,
wearing-mask-australia,matthew25496877, https://twitter.com/matthew25496877,2020-07-23 02:31:17,https://twitter.com/i/web/status/1286126710920904704,"@evelynblake0 @DanOreilly90 @EzzaSyd @mjrowland68 @BreakfastNews @VicGovDHHS Yep,   I wear a mask and I beleive,  @DanielAndrewsMP should be held personally responsible for allowing his politics to trump our emergency  Cedar Meats cover up  Security guards debacle  Contact tracing debacle  Are all down to favouritism",negative,0.00232,0.91797,0.07971,,,
wearing-mask-australia,patharte8, https://twitter.com/patharte8,2020-07-20 03:20:02,https://twitter.com/i/web/status/1285051815596187648,RT @johnlittle: To all #COVIDIOTS who don't think it's necessary to social distance or wear masks: A friend in Spain has just advised a lar…,neutral,0.09479,0.17065,0.73438,,,
wearing-mask-australia,FabOZ2, https://twitter.com/FabOZ2,2020-07-21 13:06:54,https://twitter.com/i/web/status/1285561894938398721,RT @SkyNewsAust: The Australian's @Adam_Creighton says Australians could be in masks for 12 months over something that's not really a thre…,negative,0.01042,0.69922,0.29053,Victoria,,
wearing-mask-australia,Will_Caldwell10, https://twitter.com/Will_Caldwell10,2020-07-19 01:10:58,https://twitter.com/i/web/status/1284656946864250880,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,phelantv, https://twitter.com/phelantv,2020-07-19 07:37:31,https://twitter.com/i/web/status/1284754223905730560,"RT @jkxn_: @austrliantulip @abcnews Communism is when you wear a mask, the more people wear masks, the communister it is - Carl marks",neutral,0.04361,0.20203,0.75439,,,
wearing-mask-australia,SleepAndSnack, https://twitter.com/SleepAndSnack,2020-07-19 15:48:04,https://twitter.com/i/web/status/1284877677447409664,"RT @AngelaBellM: @sallyrugg We have created a go-to shopping guide on where you can purchase masks from Australian made, ethically accredit…",positive,0.63672,0.02214,0.34131,,,
wearing-mask-australia,ProofRabbit, https://twitter.com/ProofRabbit,2020-07-20 04:35:24,https://twitter.com/i/web/status/1285070780661772290,"From now on I'm reporting all tweets from Andrew Bolt from any source, whether @SkyNewsAust or @theheraldsun or other, where he tries to endanger Australian citizens by calling masks inappropriate. This man is dangerous.",negative,0.0087,0.88086,0.11066,,,
wearing-mask-australia,victori92735456, https://twitter.com/victori92735456,2020-07-19 03:58:04,https://twitter.com/i/web/status/1284698998335393792,"@vanOnselenP @GregHuntMP vacuous go away. It is the citizenry who is stuffing up. 'why should I. I don't care about distancing. I'm not going to wear a mask. I'm not going to be told what to do. It's all a conspiracy anyway',",negative,0.00275,0.90527,0.09192,,,
wearing-mask-australia,david89293299, https://twitter.com/david89293299,2020-07-19 23:51:45,https://twitter.com/i/web/status/1284999400129851392,"RT @TheNewDailyAu: Teachers are among the workers hitting out at the decision to suspend parliament while educators, who could be working v…",negative,0.02191,0.54492,0.43286,New South Wales,,
wearing-mask-australia,david89293299, https://twitter.com/david89293299,2020-07-19 23:57:19,https://twitter.com/i/web/status/1285000801014837248,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,New South Wales,,
wearing-mask-australia,david89293299, https://twitter.com/david89293299,2020-07-21 00:10:21,https://twitter.com/i/web/status/1285366466393436161,RT @BelindaJones68: - Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberr…,neutral,0.04739,0.30225,0.65039,New South Wales,,
wearing-mask-australia,david89293299, https://twitter.com/david89293299,2020-07-22 03:20:03,https://twitter.com/i/web/status/1285776594137579522,"RT @billbowtell: Politics makes pandemics worse, not better. Science and evidence totally clear that masks greatly impede transmission and…",negative,0.00788,0.78662,0.20544,New South Wales,,
wearing-mask-australia,capebanks, https://twitter.com/capebanks,2020-07-20 04:01:52,https://twitter.com/i/web/status/1285062342816849920,RT @johnlittle: To all #COVIDIOTS who don't think it's necessary to social distance or wear masks: A friend in Spain has just advised a lar…,neutral,0.09479,0.17065,0.73438,,,
