tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
wearing-mask-australia,KingScotttheFi1, https://twitter.com/KingScotttheFi1,2020-08-10 21:16:11,https://twitter.com/i/web/status/1292932782616981507,"“Who else thinks it’s stupid to have to wear a mask....” Yes, this guy, the one raising his 🤚 and not because he has to tinkle. https://t.co/gDoXD4XJ62",negative,0.00217,0.92139,0.07635,Western Australia,Female,(60-100)
wearing-mask-australia,paige__82, https://twitter.com/paige__82,2020-08-10 20:54:57,https://twitter.com/i/web/status/1292927440025604096,"@9NewsAUS So wear masks! And wear a mask and social distance. I know some people can’t multitask but give it a try, mask and move, not that hard!",neutral,0.11615,0.10486,0.77881,,Female,(25-32)
wearing-mask-australia,paige__82, https://twitter.com/paige__82,2020-08-10 20:54:57,https://twitter.com/i/web/status/1292927440025604096,"@9NewsAUS So wear masks! And wear a mask and social distance. I know some people can’t multitask but give it a try, mask and move, not that hard!",neutral,0.11727,0.10434,0.77838,,Female,(25-32)
wearing-mask-australia,azulefae78, https://twitter.com/azulefae78,2020-08-10 20:46:16,https://twitter.com/i/web/status/1292925255535620096,"RT @waEMD: COVID-19 is real. It is not just the flu. Our individual actions make a difference. Wear a mask. Fewer, shorter and safer inte…",neutral,0.2168,0.11365,0.66943,Western Australia,Female,(25-32)
wearing-mask-australia,MitchellAdams90, https://twitter.com/MitchellAdams90,2020-08-10 22:05:25,https://twitter.com/i/web/status/1292945172402036737,RT @DaveBautista: Dudes who think wearing masks are weak are little bitches. There I said it!! I’ll wear a stupid fucking mask just to let…,negative,0.00631,0.88867,0.10504,Western Australia,Female,(4-6)
wearing-mask-australia,ASHDOMMM, https://twitter.com/ASHDOMMM,2020-08-10 22:12:31,https://twitter.com/i/web/status/1292946960584826880,RT @JordnAlexnder: What I see when someone’s not wearing a mask https://t.co/RV3PX2TVIM,neutral,0.04257,0.12756,0.82959,Western Australia,Female,(25-32)
wearing-mask-australia,MystAluna, https://twitter.com/MystAluna,2020-08-10 21:45:20,https://twitter.com/i/web/status/1292940116365725696,"RT @RealLyndaCarter: Right now, all of us have a simple but crucial civic duty to wear a mask when going out in public. Today I'm wearing a…",neutral,0.2959,0.04562,0.65869,,Male,(25-32)
wearing-mask-australia,angeles524, https://twitter.com/angeles524,2020-08-10 21:05:28,https://twitter.com/i/web/status/1292930084068876288,TLDR: men who don’t wear masks are dumb. https://t.co/uM51H1EDLU,negative,0.00313,0.88672,0.11035,,Female,(60-100)
wearing-mask-australia,garden_nome1, https://twitter.com/garden_nome1,2020-08-10 22:19:56,https://twitter.com/i/web/status/1292948826698002432,RT @towhey: As long as the dogs wear masks and don’t carry unregistered chainsaws I say go for it.,neutral,0.29175,0.06415,0.64404,Western Australia,Female,(25-32)
wearing-mask-australia,garden_nome1, https://twitter.com/garden_nome1,2020-08-10 22:31:22,https://twitter.com/i/web/status/1292951702178615297,"RT @consent_factory: Please share this video with any New Normal friends you  still have, the ones shrieking about wearing masks, so that…",neutral,0.1283,0.20081,0.6709,Western Australia,Female,(25-32)
wearing-mask-australia,McClureRodney, https://twitter.com/McClureRodney,2020-08-10 20:46:09,https://twitter.com/i/web/status/1292925225378516992,@JulianBurnside #IStandWithDan  wear a mask and vote Labor.,neutral,0.12213,0.06439,0.81348,,Male,(0-2)
wearing-mask-australia,voodoo_blonde, https://twitter.com/voodoo_blonde,2020-08-10 22:44:42,https://twitter.com/i/web/status/1292955059735519233,"RT @RealLyndaCarter: Right now, all of us have a simple but crucial civic duty to wear a mask when going out in public. Today I'm wearing a…",neutral,0.2959,0.04562,0.65869,Western Australia,Male,(8-12)
wearing-mask-australia,leigh_morpeth, https://twitter.com/leigh_morpeth,2020-08-10 20:51:56,https://twitter.com/i/web/status/1292926678021181440,"RT @cloverhogan: I arrived back in the UK to zero health checks @ the airport. Jogged the length of South Bank, wearing my mask. Of the 100…",neutral,0.03265,0.32324,0.64404,Queensland,Male,(38-43)
wearing-mask-australia,PippaHayes, https://twitter.com/PippaHayes,2020-08-10 21:38:12,https://twitter.com/i/web/status/1292938322638065664,"RT @AliVelshi: Trump told supporters that despite some confusion, wearing a mask to prevent the spread of COVID-19 was the patriotic th…",neutral,0.08148,0.13721,0.78125,,Female,(60-100)
wearing-mask-australia,PippaHayes, https://twitter.com/PippaHayes,2020-08-10 22:50:32,https://twitter.com/i/web/status/1292956526496235520,RT @ElisemMcGovern: Look at this group of socially distanced yard sign builders wearing masks!!! 💜😷 Now let’s make some calls 📞📱 And flip G…,negative,0.02983,0.6167,0.35376,,Female,(60-100)
wearing-mask-australia,lindajkillian, https://twitter.com/lindajkillian,2020-08-10 22:00:29,https://twitter.com/i/web/status/1292943932079386625,"RT @kylegriffin1: People have died because we haven't had consistent messaging on mask-wearing, one health expert said. https://t.co/jmRr…",negative,0.01901,0.56738,0.41382,New South Wales,Female,(38-43)
wearing-mask-australia,nicolekamai, https://twitter.com/nicolekamai,2020-08-10 20:07:08,https://twitter.com/i/web/status/1292915406919761920,This is your daily reminder to wear your mask and register to vote.,neutral,0.35254,0.02983,0.61768,New South Wales,Female,(38-43)
wearing-mask-australia,AntSeattle, https://twitter.com/AntSeattle,2020-08-10 21:07:46,https://twitter.com/i/web/status/1292930663960555520,"RT @RollingStone: Smash Mouth performed for a massive crowd, many of whom didn't seem to be wearing masks, at a biker rally in South Dakota…",neutral,0.10364,0.16284,0.7334,Western Australia,Male,(48-53)
wearing-mask-australia,dennisgjones, https://twitter.com/dennisgjones,2020-08-10 22:47:56,https://twitter.com/i/web/status/1292955871924846592,"@suezeecue The need to wear mask never really changed as it’s one of the basic means of reducing infection risk, with distancing and sanitization. Need to wear changed because circulation/risk of interpersonal contact has become freer/more.",neutral,0.05856,0.16223,0.7793,,Male,(60-100)
wearing-mask-australia,dennisgjones, https://twitter.com/dennisgjones,2020-08-10 23:00:51,https://twitter.com/i/web/status/1292959122187575296,@suezeecue Once WHO/CDC agreed wearing masks was useful it should’ve been default option to wear,negative,0.02228,0.61914,0.35864,,Male,(60-100)
wearing-mask-australia,sedvitae, https://twitter.com/sedvitae,2020-08-10 21:39:09,https://twitter.com/i/web/status/1292938561688236032,"RT @janine_hendry: For many years I lived in Japan where mask wearing was simply polite, ensuring you did not spread your germs to anyone e…",neutral,0.05099,0.198,0.75098,South Australia,Male,(60-100)
wearing-mask-australia,MezpocalypseNow, https://twitter.com/MezpocalypseNow,2020-08-10 20:59:24,https://twitter.com/i/web/status/1292928560244678663,"I think @ByGeorgeThomas will agree with this: The country long ago had the chance to sell mask wearing now equals football later, but, you know, what we did instead was great. https://t.co/3cB6VElaKi",positive,0.97803,0.00235,0.01964,,Male,(38-43)
wearing-mask-australia,ohnoitshannah, https://twitter.com/ohnoitshannah,2020-08-10 20:08:33,https://twitter.com/i/web/status/1292915761942376448,RT @seattlestorm: Hi.  This is Sue. Sue is a SUEperhero. SUEperheroes wear masks.  Be like Sue.  @S10Bird  @Swedish https://t.co/qcXquwC3TA,neutral,0.07916,0.11768,0.80322,,Male,(4-6)
wearing-mask-australia,thautepocket, https://twitter.com/thautepocket,2020-08-10 20:10:58,https://twitter.com/i/web/status/1292916369843863552,"NEW: The city of Seattle's PD has NEVER complied with court orders, or directives from the chief.   Covering badge numbers 🚫 Wearing masks 🚫 Using impact munitions 🚫 Using tear gas &amp; pepper balls 🚫  #ACAB https://t.co/1h0h8VwHVC",negative,0.00573,0.84961,0.14465,Western Australia,Male,(25-32)
wearing-mask-australia,vic_press, https://twitter.com/vic_press,2020-08-10 22:48:35,https://twitter.com/i/web/status/1292956036131745793,Wearing a mask in public is lowkey nice if you don’t like interacting with people. It gives a sense of security since people can’t see half of my face 😂 I don’t have to fake smile when creepy men try to talk to me,negative,0.0127,0.97461,0.0127,,Female,(25-32)
wearing-mask-australia,wwyllea, https://twitter.com/wwyllea,2020-08-10 21:45:26,https://twitter.com/i/web/status/1292940144299986944,"RT @AynRandPaulRyan: I haven't seen my mom in over a year.  My kids have to wear masks when they come over and even then, we are afraid to…",negative,0.00605,0.85645,0.1377,Western Australia,Male,(25-32)
wearing-mask-australia,01000011CS, https://twitter.com/01000011CS,2020-08-10 21:37:44,https://twitter.com/i/web/status/1292938207391186944,RT @NatStClair: All our government had to do was collectively tell Americans that we wouldn't get football in the fall if we don't wear mas…,negative,0.01793,0.50977,0.47217,Queensland,Female,(38-43)
wearing-mask-australia,janette_11, https://twitter.com/janette_11,2020-08-10 22:29:12,https://twitter.com/i/web/status/1292951159125155841,I am still gonna wear lipgloss under my mask idc idc idc,negative,0.00724,0.79102,0.20154,Western Australia,Female,(38-43)
wearing-mask-australia,KimMerville, https://twitter.com/KimMerville,2020-08-10 22:09:14,https://twitter.com/i/web/status/1292946133527015425,".@NICKZANO I have a question for you.  At the #LegendsOfTomorrow panel at Pensacon, you mentioned that you that scared @MattRyanReal out of a nap. 😂 Were you wearing a mask? What was it your Romulan makeup? 😈  You couldn't tell us because episode had not aired Please tell us?🙏 https://t.co/UwX9hKmof6",neutral,0.03894,0.203,0.75781,Victoria,Male,(48-53)
wearing-mask-australia,gmopundit, https://twitter.com/gmopundit,2020-08-10 22:11:21,https://twitter.com/i/web/status/1292946665289035776,RT @CDCDirector: A new @CDCMMWR report shows many workers who tested positive for COVID-19 at a Nebraska meat processing facility reported…,neutral,0.03607,0.39868,0.56543,Victoria,Female,(8-12)
wearing-mask-australia,christianepool1, https://twitter.com/christianepool1,2020-08-10 21:19:09,https://twitter.com/i/web/status/1292933527600685056,"RT @johnpavlovitz: When you’re complaining about not having football this year, MAGAs, ask yourself if it was worth not wearing a mask at t…",negative,0.0035,0.83789,0.15857,Victoria,Male,(25-32)
wearing-mask-australia,AirWarrior1969, https://twitter.com/AirWarrior1969,2020-08-10 21:55:15,https://twitter.com/i/web/status/1292942613381877771,RT @KGBKomrad: Serious question!  Do people who've HAD Covid-19 still have to wear masks?  Just wondering.........,neutral,0.02367,0.23987,0.73633,New South Wales,Female,(0-2)
wearing-mask-australia,Lioness006, https://twitter.com/Lioness006,2020-08-10 21:45:10,https://twitter.com/i/web/status/1292940077731962880,"RT @waEMD: COVID-19 is real. It is not just the flu. Our individual actions make a difference. Wear a mask. Fewer, shorter and safer inte…",neutral,0.2168,0.11365,0.66943,Western Australia,Female,(38-43)
wearing-mask-australia,cosmic_rising, https://twitter.com/cosmic_rising,2020-08-10 22:52:14,https://twitter.com/i/web/status/1292956954302783500,"RT @smcbride360: Anything can be used as a face covering.  Surgical masks,  Painter masks,  Snoods,  Bandanas,  Cut up T-shirts, Even an ol…",neutral,0.05112,0.36182,0.58691,New South Wales,Male,(0-2)
wearing-mask-australia,cosmic_rising, https://twitter.com/cosmic_rising,2020-08-10 22:53:29,https://twitter.com/i/web/status/1292957267743182854,RT @MikeBul64700146: If according to Govt Guidlines wearing this exemption badge👇🏻 with no medical practitioner supporting evidence needed…,negative,0.01217,0.67383,0.31421,New South Wales,Male,(0-2)
wearing-mask-australia,cosmic_rising, https://twitter.com/cosmic_rising,2020-08-10 22:57:47,https://twitter.com/i/web/status/1292958351383564289,"RT @MagentaPixie: Sometimes it just has to be said - lockdown is completely pointless. So is social distancing, continuous hand washing and…",negative,0.00215,0.91992,0.07776,New South Wales,Male,(0-2)
wearing-mask-australia,Blacklace40, https://twitter.com/Blacklace40,2020-08-10 21:56:41,https://twitter.com/i/web/status/1292942974549204994,@FranWarrenfran DeWine mandated masks but nobody is wearing them. And nobody's ENFORCING the mandate😐,negative,0.00209,0.89111,0.10687,Northern Territory,Female,(38-43)
wearing-mask-australia,cbeilinson, https://twitter.com/cbeilinson,2020-08-10 21:19:47,https://twitter.com/i/web/status/1292933689769222144,"RT @meganranney: 1. Want and need are different things  2. If we want it, let's act that way: let's spend 4 weeks wearing masks, increasing…",negative,0.00866,0.71973,0.27148,Western Australia,Male,(25-32)
wearing-mask-australia,Kevin_C_ONeil, https://twitter.com/Kevin_C_ONeil,2020-08-10 22:02:19,https://twitter.com/i/web/status/1292944393687769088,RT @GeorgeVClark: You can thank your friendly neighborhood Republican Politicians who politicized simple things like mask wearing,negative,0.02344,0.95313,0.02344,Victoria,Male,(60-100)
wearing-mask-australia,ARichCulture, https://twitter.com/ARichCulture,2020-08-10 20:24:13,https://twitter.com/i/web/status/1292919704802164736,RT @BarbadosToday: St Kitts-Nevis imposes $500 penalty for not wearing face masks in public places https://t.co/5pqKHcA9U8,neutral,0.03955,0.44922,0.51123,,,
wearing-mask-australia,Sydney007008, https://twitter.com/Sydney007008,2020-08-10 22:15:22,https://twitter.com/i/web/status/1292947677089599494,"RT @TomiLahren: Welcome to 2020, where Democrats think you should be charged with attempted murder for not wearing a mask but if you loot a…",negative,0.03329,0.48608,0.48047,,,
wearing-mask-australia,Chinablackqueen, https://twitter.com/Chinablackqueen,2020-08-10 22:37:12,https://twitter.com/i/web/status/1292953172399534080,"RT @BuzzFeedNews: Shame on all of you, and may Karma find you all!  A woman used her husband's obituary to blame his death from COVID-19…",negative,0.00346,0.92822,0.06818,,,
wearing-mask-australia,tristen_elise, https://twitter.com/tristen_elise,2020-08-10 21:01:56,https://twitter.com/i/web/status/1292929195346022400,"RT @erikaheidewald: i can't get over the fact that Herman Cain, a former presidential candidate who was serving as a Trump election committ…",neutral,0.04407,0.47583,0.48022,Western Australia,,
wearing-mask-australia,MetsFansUnited1, https://twitter.com/MetsFansUnited1,2020-08-10 21:55:25,https://twitter.com/i/web/status/1292942655895347200,RT @NYM3stooges: @laurasgoldman @STR0 Can’t blame anyone for opting out of this season under the circumstances. Health &amp; safety always come…,negative,0.01362,0.70605,0.28027,,,
wearing-mask-australia,kenjapala, https://twitter.com/kenjapala,2020-08-10 20:19:15,https://twitter.com/i/web/status/1292918453981118465,"RT @spectatorindex: UNITED KINGDOM: Doctor Tom Lawton ran for 22 miles, while wearing a face mask and connected to a pulse oximeter, to pro…",neutral,0.13892,0.13892,0.72217,Victoria,,
wearing-mask-australia,MakedaDadson, https://twitter.com/MakedaDadson,2020-08-10 21:19:32,https://twitter.com/i/web/status/1292933623390371841,RT @StephanieBLive: My Daughter Dominique and I are always misbehaving. Are you wearing your mask today? https://t.co/fTN9P6kHW9,neutral,0.0271,0.21057,0.76221,,,
wearing-mask-australia,nextmonkey, https://twitter.com/nextmonkey,2020-08-10 21:04:45,https://twitter.com/i/web/status/1292929904863072258,"RT @Reprobate24: I find it amazing that so many people are wearing face masks, despite the news that not only are they virtually useless ag…",negative,0.01648,0.67041,0.31299,,,
wearing-mask-australia,snovalleysports, https://twitter.com/snovalleysports,2020-08-10 20:52:21,https://twitter.com/i/web/status/1292926784904638464,"Players such as @LaurenGlazier25 are recommended to wear masks when not playing, and coaches/staff are being strongly encouraged as well to do so. There's also an attendance cap and social distancing is being built into that.",negative,0.03503,0.59961,0.36523,,,
wearing-mask-australia,travellator2, https://twitter.com/travellator2,2020-08-10 21:17:14,https://twitter.com/i/web/status/1292933045062979587,"So, one study &gt;30% long term effects if you survive #covid19, another one &gt;50% neurological effects months after. Look up Richard Quest's @richardquest account amongst many. Still clumsy 3 months later. Wear a mask people.",negative,0.0046,0.80811,0.18713,Victoria,,
wearing-mask-australia,Annlee321, https://twitter.com/Annlee321,2020-08-10 20:06:57,https://twitter.com/i/web/status/1292915357741613058,"RT @kylegriffin1: People have died because we haven't had consistent messaging on mask-wearing, one health expert said. https://t.co/jmRr…",negative,0.01901,0.56738,0.41382,New South Wales,,
wearing-mask-australia,DagmarTsuchiga1, https://twitter.com/DagmarTsuchiga1,2020-08-10 21:05:28,https://twitter.com/i/web/status/1292930085972926465,"RT @PattyArquette: Prepare for long voting lines. Wear mask, possible face shield, bring hand sanitizer, water, sweater, snacks and lunch,…",neutral,0.07776,0.18091,0.74121,,,
wearing-mask-australia,GalickGun_FIRE, https://twitter.com/GalickGun_FIRE,2020-08-10 22:44:44,https://twitter.com/i/web/status/1292955065641246721,@TheRightMelissa @BearCats_GM @GNaccarato @realDonaldTrump That's common sense shit. Do you wear a mask? Socially distance? Those are the other precautions that others haven't been doing.,negative,0.00837,0.57422,0.41724,,,
wearing-mask-australia,popofcolourag, https://twitter.com/popofcolourag,2020-08-10 20:40:20,https://twitter.com/i/web/status/1292923761029713927,"RT @women_want_more: the people who don’t wear masks are the same people who talk during shows, right?",neutral,0.02098,0.29956,0.6792,,,
wearing-mask-australia,MariahKunz, https://twitter.com/MariahKunz,2020-08-10 20:39:07,https://twitter.com/i/web/status/1292923454820216833,"RT @VillageReach: We’re proud to participate in #WorldMaskWeek with @PandemicAction. Mask wearing is a critical piece of the puzzle, and it…",positive,0.9541,0.00224,0.04382,,,
wearing-mask-australia,joedhipp, https://twitter.com/joedhipp,2020-08-10 22:57:37,https://twitter.com/i/web/status/1292958310581166080,"RT @aubrey_huff: Please for our kids sake, wake up you mask wearing sheep. Their mental health is at stake! #MasksOff #AubreysArmy #Plandem…",negative,0.00733,0.79932,0.19336,Victoria,,
wearing-mask-australia,vanessalexine, https://twitter.com/vanessalexine,2020-08-10 21:55:00,https://twitter.com/i/web/status/1292942551381471232,RT @mvriat: i hope all the karen’s that don’t wear masks die. it’s just survival of the fittest at this point,negative,0.01617,0.74902,0.23462,,,
wearing-mask-australia,WontFixYourPC, https://twitter.com/WontFixYourPC,2020-08-10 22:24:21,https://twitter.com/i/web/status/1292949936951177216,"@montaga Just wear a mask when you lick your envelopes, everything will be fine",neutral,0.14209,0.12756,0.73047,New South Wales,,
wearing-mask-australia,EinsteinBlonde, https://twitter.com/EinsteinBlonde,2020-08-10 22:33:04,https://twitter.com/i/web/status/1292952130949529600,"@BarbaraBollier @survivor4509 I said long ago I think it’s too late for the US to get a handle on it. All Americans can do now is wear a mask, constantly wash their hands &amp; sanitize and practice social distancing until a vaccine is available. As a collective group will they do these 4 simple things? NOPE.",negative,0.0025,0.89404,0.10321,New South Wales,,
wearing-mask-australia,OffToRuin, https://twitter.com/OffToRuin,2020-08-10 20:09:02,https://twitter.com/i/web/status/1292915883644395520,"@MichaelLequet @charnow21 @DeAnna4Congress If you are infected and sneeze in someone’s face they probably get infected. If they wear a mask, less likely. If you are both wearing masks practically zero. Makes sense right?",negative,0.0134,0.51855,0.46802,,,
wearing-mask-australia,etkwebster, https://twitter.com/etkwebster,2020-08-10 22:00:41,https://twitter.com/i/web/status/1292943983136694273,@Jab64000 Stay as far away from them as I can cos if they can't wear a mask because of a medical problem I don't want to possibly infect them or if the won't wear a mask because they're a Dick I don't want them possibly infecting me.,negative,0.0023,0.93604,0.06143,Victoria,,
wearing-mask-australia,Sandy_Beech1, https://twitter.com/Sandy_Beech1,2020-08-10 13:31:13,https://twitter.com/i/web/status/1292815770053795841,"@LadyStarChilde @pottsie25 @HumanHeadline Sorry, the virus isn’t created by not wearing a mask when walking the dog.The virus came from failure to contain it when it arrived from o/s. We got community transmissions early and it spread through families/workplaces. Also, rules have so many loopholes/inconsistencies",negative,0.00322,0.90576,0.09082,Victoria,,
wearing-mask-australia,Sandy_Beech1, https://twitter.com/Sandy_Beech1,2020-08-10 23:00:00,https://twitter.com/i/web/status/1292958908886085633,"@GuardianAus Just about the only limitations to wearing a mask are psychological ones. Can’t wear a mask? That’s fine, stay home. People who can’t wear masks at this stage in Melbourne should be forced to stay home. That solves her problem, surely?",negative,0.00254,0.90381,0.09363,Victoria,,
wearing-mask-australia,stmarkscs1977, https://twitter.com/stmarkscs1977,2020-08-10 20:06:09,https://twitter.com/i/web/status/1292915157123956738,RT @hpscireland: How to use face coverings: Follow these tips to stay safe  Information on when you have to wear a face covering and when i…,neutral,0.28931,0.04239,0.66846,Victoria,,
wearing-mask-australia,viva_victoria85, https://twitter.com/viva_victoria85,2020-08-10 20:48:11,https://twitter.com/i/web/status/1292925736337182722,RT @MemphisMidnight: I know this pandemic presents very difficult situations but please think before challenging someone for not wearing a…,negative,0.01906,0.57861,0.40234,,,
wearing-mask-australia,mumf14, https://twitter.com/mumf14,2020-08-10 20:38:22,https://twitter.com/i/web/status/1292923263665020929,@sa_like_it_is @ZiggyMachoMug @eric_ajayi @dont_fall_yo @FREEDOMNOV3RD @lynne_leeds @DonaldJTrumpJr I don't know what documentary evidence you have been shown but the current advice over here clearly shows the advantages of wearing a mask and other PPE if you can get it. That includes the eyes and washing your hands from dirty surfaces regularly. I certainly the reasoning.,neutral,0.07782,0.25049,0.67188,,,
wearing-mask-australia,mumf14, https://twitter.com/mumf14,2020-08-10 21:51:30,https://twitter.com/i/web/status/1292941669504102401,"@sa_like_it_is @ZiggyMachoMug @eric_ajayi @dont_fall_yo @FREEDOMNOV3RD @lynne_leeds @DonaldJTrumpJr I ve watched a variety of his interviews on different channels . Ive watched his comments on the disinfectants , refusing to wear a mask and a thousand more embarrassing gaffes . Theres definitely a Xenophobic gene in him for sure which is probably his most redeeming trait tbf 😎",negative,0.0278,0.51855,0.45386,,,
wearing-mask-australia,ssaleaz, https://twitter.com/ssaleaz,2020-08-10 21:12:39,https://twitter.com/i/web/status/1292931894850527240,RT @1960stua: hey can all my TUA accounts please retweet this!! it’s urgent: there is a 40 year old woman on twitter who goes by the userna…,neutral,0.08789,0.35522,0.55713,,,
wearing-mask-australia,SpeechwritingAu, https://twitter.com/SpeechwritingAu,2020-08-10 20:50:12,https://twitter.com/i/web/status/1292926245311672321,"RT @RealLyndaCarter: Right now, all of us have a simple but crucial civic duty to wear a mask when going out in public. Today I'm wearing a…",neutral,0.2959,0.04562,0.65869,,,
wearing-mask-australia,allbymyswan, https://twitter.com/allbymyswan,2020-08-10 21:51:24,https://twitter.com/i/web/status/1292941646691147777,RT @JustinTWJ: Just saw a motorcyclist without a helmet but was wearing face mask. Smart guy. He knows which saman is cheaper,negative,0.01587,0.96826,0.01587,,,
wearing-mask-australia,MaddyHamilton18, https://twitter.com/MaddyHamilton18,2020-08-10 19:59:13,https://twitter.com/i/web/status/1292913415103614976,"RT @TomiLahren: Welcome to 2020, where Democrats think you should be charged with attempted murder for not wearing a mask but if you loot a…",negative,0.03329,0.48608,0.48047,,,
wearing-mask-australia,leanjeanp, https://twitter.com/leanjeanp,2020-08-10 22:16:54,https://twitter.com/i/web/status/1292948060537008130,RT @RajagraUK: @ClarkeMicah I was refused entry for not wearing a mask.  Only kidding.  I have a reason for not wearing a mask. So I say ex…,neutral,0.01801,0.32202,0.66016,Western Australia,,
wearing-mask-australia,SC0TTGRIFFITHS, https://twitter.com/SC0TTGRIFFITHS,2020-08-10 22:38:42,https://twitter.com/i/web/status/1292953550398476288,"RT @JoeBiden: Folks, we need to listen to our frontline heroes. Wear a mask. It’s not just about you. It’s about keeping your family, neigh…",neutral,0.4104,0.05283,0.53662,,,
wearing-mask-australia,lyonlowdown, https://twitter.com/lyonlowdown,2020-08-10 22:40:38,https://twitter.com/i/web/status/1292954035868307462,RT @SalemLions: Prosser students may pick up their Chromebooks on Tuesday (8/11) from 9 am-2 pm at SHS.  Enter the main doors and wear a ma…,neutral,0.12341,0.15112,0.72559,,,
wearing-mask-australia,AlbanyStatePrez, https://twitter.com/AlbanyStatePrez,2020-08-10 22:52:47,https://twitter.com/i/web/status/1292957090571575297,Day 1 is done!  Thank you ASU Rams for wearing your mask.  How are you feeling??,positive,0.60156,0.01584,0.38257,,,
