tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,state,gender,age
wearing-mask-australia,CalumSanderson, https://twitter.com/CalumSanderson,2020-07-26 10:53:01,https://twitter.com/i/web/status/1287340140688322562,RT @BelindaJones68: Have you noticed 2nd waves occurring around the world just like Aust?  2nd time is different- cases not from OS mainly-…,neutral,Tasmania,Female,(48-53)
wearing-mask-australia,hazard_damien, https://twitter.com/hazard_damien,2020-07-26 07:01:23,https://twitter.com/i/web/status/1287281847622234117,RT @deniseshrivell: Why do I get the feeling there’s going to be much media about these people refusing the wear masks - but absolutely no…,negative,New South Wales,Female,(38-43)
wearing-mask-australia,GGeoffwitha, https://twitter.com/GGeoffwitha,2020-07-19 23:12:57,https://twitter.com/i/web/status/1284989635857244160,@LaTrioli  I am hearing so many #COVIDIOTS on your show this morning I'm sorry. Wear the BLOODY Mask!,negative,Victoria,Female,(60-100)
wearing-mask-australia,DanaScully2, https://twitter.com/DanaScully2,2020-07-18 02:17:35,https://twitter.com/i/web/status/1284311323929501696,"RT @dmccann65: @vanOnselenP Parliament has ample resources available to organise mandatory testing, temp checks and they could wear masks.…",negative,South Australia,Female,(25-32)
wearing-mask-australia,DanaScully2, https://twitter.com/DanaScully2,2020-07-18 02:18:09,https://twitter.com/i/web/status/1284311466263244801,RT @random_pest: @vanOnselenP But he wants the economy open &amp; everyone back at work. Why can’t they wear masks etc like everyone else?  Wit…,negative,South Australia,Female,(25-32)
wearing-mask-australia,DanaScully2, https://twitter.com/DanaScully2,2020-07-22 03:25:56,https://twitter.com/i/web/status/1285778074454261760,RT @NarelleMacPher1: @IrinaLV143 @DanaScully2 @DougalBeatty @9NewsMelb I wear a mask every time I go to the shops here in Qld and we don’t…,negative,South Australia,Female,(25-32)
wearing-mask-australia,DanaScully2, https://twitter.com/DanaScully2,2020-07-23 00:45:33,https://twitter.com/i/web/status/1286100100909957120,"RT @ausgov: From midnight tonight (Wed 22 July), people living in metropolitan Melbourne and Mitchell Shire will be required to wear a mask…",negative,South Australia,Female,(25-32)
wearing-mask-australia,DanaScully2, https://twitter.com/DanaScully2,2020-07-23 01:03:54,https://twitter.com/i/web/status/1286104718154981376,@BelindaJones68 @ScottMorrisonMP @GregHuntMP Wear the damn mask Timmy.  Stop complaining     https://t.co/RpP8gEtCzO https://t.co/qElPOnOphH,neutral,South Australia,Female,(25-32)
wearing-mask-australia,DanaScully2, https://twitter.com/DanaScully2,2020-07-23 08:13:00,https://twitter.com/i/web/status/1286212707532734465,"RT @9NewsAdel: Infectious disease experts have warned there are dangers of spreading infectious particles, if people exercising and running…",negative,South Australia,Female,(25-32)
wearing-mask-australia,DanaScully2, https://twitter.com/DanaScully2,2020-07-25 02:16:43,https://twitter.com/i/web/status/1286847820088004608,RT @BelindaJones68: Govt messages for 2020  - Do wear a mask - Don't wear a condom  🐝 #auspol,negative,South Australia,Female,(25-32)
wearing-mask-australia,mlochoafer, https://twitter.com/mlochoafer,2020-07-23 00:12:31,https://twitter.com/i/web/status/1286091788881543170,"RT @ausgov: From midnight tonight (Wed 22 July), people living in metropolitan Melbourne and Mitchell Shire will be required to wear a mask…",negative,Victoria,Female,(60-100)
wearing-mask-australia,rick_rampal, https://twitter.com/rick_rampal,2020-07-19 06:41:29,https://twitter.com/i/web/status/1284740124702470144,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,Male,(25-32)
wearing-mask-australia,rick_rampal, https://twitter.com/rick_rampal,2020-07-21 01:41:58,https://twitter.com/i/web/status/1285389524516782080,RT @BelindaJones68: - Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberr…,negative,,Male,(25-32)
wearing-mask-australia,rick_rampal, https://twitter.com/rick_rampal,2020-07-22 01:26:55,https://twitter.com/i/web/status/1285748125789851648,"RT @BelindaJones68: Oh grow up @jeff_kennett  PM was NOT 'calm and patient', he was 'irritable &amp; untruthful', he ought to be taken to task…",negative,,Male,(25-32)
wearing-mask-australia,rick_rampal, https://twitter.com/rick_rampal,2020-07-25 03:20:39,https://twitter.com/i/web/status/1286863908024639490,RT @BelindaJones68: Govt messages for 2020  - Do wear a mask - Don't wear a condom  🐝 #auspol,negative,,Male,(25-32)
wearing-mask-australia,CaptainAdvance1, https://twitter.com/CaptainAdvance1,2020-07-19 03:06:18,https://twitter.com/i/web/status/1284685969929785346,@JeremyHarkins9 @abcnews Not to wear a mask adds to the risk of infecting others. That's precious behaviour when there is widespread community transmission. I don't know you. I'm sure you're a nice person. I presume your tweet was well motivated. Sorry if it felt personal #MaskUpMelbourne,neutral,,Female,(8-12)
wearing-mask-australia,MGeoch, https://twitter.com/MGeoch,2020-07-19 01:35:29,https://twitter.com/i/web/status/1284663118119886848,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,Female,(25-32)
wearing-mask-australia,The_FragileEdge, https://twitter.com/The_FragileEdge,2020-07-26 23:04:27,https://twitter.com/i/web/status/1287524209896259589,"Woman pepper-sprayed man for not wearing face mask at San Diego dog park, eating in restricted area: report https://t.co/UcqCfeUFEl #FoxNews",negative,Western Australia,Female,(38-43)
wearing-mask-australia,harry_blunden, https://twitter.com/harry_blunden,2020-07-26 06:27:15,https://twitter.com/i/web/status/1287273256857174016,RT @deniseshrivell: Why do I get the feeling there’s going to be much media about these people refusing the wear masks - but absolutely no…,negative,South Australia,Female,(60-100)
wearing-mask-australia,UnQuietAust, https://twitter.com/UnQuietAust,2020-07-20 00:18:09,https://twitter.com/i/web/status/1285006041525022720,RT @amura37: @abcnews @michaelobrienmp Not hard to clarify wear a mask! Those how think they don’t need to your privilege does nothing but…,negative,,Male,(38-43)
wearing-mask-australia,UnQuietAust, https://twitter.com/UnQuietAust,2020-07-25 04:10:24,https://twitter.com/i/web/status/1286876430828150784,RT @BelindaJones68: Govt messages for 2020  - Do wear a mask - Don't wear a condom  🐝 #auspol,negative,,Male,(38-43)
wearing-mask-australia,ElaineM11584892, https://twitter.com/ElaineM11584892,2020-07-20 01:39:37,https://twitter.com/i/web/status/1285026545560518657,RT @johnlittle: To all #COVIDIOTS who don't think it's necessary to social distance or wear masks: A friend in Spain has just advised a lar…,negative,New South Wales,Female,(8-12)
wearing-mask-australia,Patrick51112869, https://twitter.com/Patrick51112869,2020-07-18 12:37:45,https://twitter.com/i/web/status/1284467392840523778,"@9NewsMelb I'm in the southern Philippines... people here wear masks when they go out. No kids allowed out, and it's enforced. These poor commuties here accept the restrictions...why can't this ignoramus do it...",negative,,Male,(38-43)
wearing-mask-australia,TessaTessapes, https://twitter.com/TessaTessapes,2020-07-20 11:55:16,https://twitter.com/i/web/status/1285181476779126785,RT @BelindaJones68: @bulldoglegend @mjrowland68 If you really want society to function then wear a mask.  It's not hard &amp; it doesn't hurt.…,positive,Victoria,Male,(25-32)
wearing-mask-australia,TessaTessapes, https://twitter.com/TessaTessapes,2020-07-25 12:53:50,https://twitter.com/i/web/status/1287008156518768640,RT @BelindaJones68: Govt messages for 2020  - Do wear a mask - Don't wear a condom  🐝 #auspol,negative,Victoria,Male,(25-32)
wearing-mask-australia,TessaTessapes, https://twitter.com/TessaTessapes,2020-07-26 06:32:17,https://twitter.com/i/web/status/1287274525441134592,RT @deniseshrivell: Why do I get the feeling there’s going to be much media about these people refusing the wear masks - but absolutely no…,negative,Victoria,Male,(25-32)
wearing-mask-australia,TessaTessapes, https://twitter.com/TessaTessapes,2020-07-26 13:06:21,https://twitter.com/i/web/status/1287373694524768256,RT @BelindaJones68: Have you noticed 2nd waves occurring around the world just like Aust?  2nd time is different- cases not from OS mainly-…,neutral,Victoria,Male,(25-32)
wearing-mask-australia,KarryonK, https://twitter.com/KarryonK,2020-07-21 00:41:27,https://twitter.com/i/web/status/1285374293715464192,RT @BelindaJones68: - Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberr…,negative,,Male,(60-100)
wearing-mask-australia,pamela_ashcroft, https://twitter.com/pamela_ashcroft,2020-07-25 03:58:34,https://twitter.com/i/web/status/1286873450024284160,RT @BelindaJones68: Govt messages for 2020  - Do wear a mask - Don't wear a condom  🐝 #auspol,negative,,Male,(25-32)
wearing-mask-australia,AndrewH73728670, https://twitter.com/AndrewH73728670,2020-07-19 08:33:15,https://twitter.com/i/web/status/1284768249393983495,@pinkybarks @BelindaJones68 Might have to buy new socks. Wouldn't want to wear a mask made out of the ones I have.,negative,,Female,(38-43)
wearing-mask-australia,HainsworthLucas, https://twitter.com/HainsworthLucas,2020-07-19 20:30:01,https://twitter.com/i/web/status/1284948631330545664,"@mjrowland68 @BreakfastNews Yeah of course I’m going to wear a mask.   Some Australians were made to run onto beaches under gunfire to fight for our freedoms.   If the biggest “burden” we have to bear to save the country from this virus is finding a mask to put on so I don’t spread it, sign me up.",neutral,Victoria,Male,(60-100)
wearing-mask-australia,JohnAllon, https://twitter.com/JohnAllon,2020-07-26 23:04:19,https://twitter.com/i/web/status/1287524177008906240,RT @KaleeThaler: @TeaPainUSA I was wondering why they weren’t told they could not enter wearing those “masks”.  My Dad fought to keep this…,negative,New South Wales,Female,(48-53)
wearing-mask-australia,JohnAllon, https://twitter.com/JohnAllon,2020-07-26 23:04:33,https://twitter.com/i/web/status/1287524236597301249,"RT @cavemansports: @KaleeThaler @TeaPainUSA Those associates aren’t paid enough to deal w/ someone crazy enough to wear that mask. Second,…",negative,New South Wales,Female,(48-53)
wearing-mask-australia,PeterDo76549714, https://twitter.com/PeterDo76549714,2020-07-26 10:59:58,https://twitter.com/i/web/status/1287341887506931712,RT @BelindaJones68: Have you noticed 2nd waves occurring around the world just like Aust?  2nd time is different- cases not from OS mainly-…,neutral,,Male,(60-100)
wearing-mask-australia,Aaron_Dodd2, https://twitter.com/Aaron_Dodd2,2020-07-20 00:12:28,https://twitter.com/i/web/status/1285004613662371840,RT @Clostridia_D: @GandBLawyers are irresponsible idiots for telling Victorians not to wear masks and offering free legal advice for those…,negative,,Male,(25-32)
wearing-mask-australia,Basilwazil, https://twitter.com/Basilwazil,2020-07-19 21:59:39,https://twitter.com/i/web/status/1284971189459279873,@instantturf @mjrowland68 @BreakfastNews people wear the masks to try and ensure others live ... but sure - your selfishness in 'trying to live' may be the very cause another passes.. Congratulations you are official 'entitled'....,negative,South Australia,Male,(60-100)
wearing-mask-australia,paige__82, https://twitter.com/paige__82,2020-07-19 13:29:36,https://twitter.com/i/web/status/1284842831652114432,"@9NewsMelb @reid_butler9 They are not confused, they are just idiotic people who respect nobody. Wear a mask, it’s not hard🤦🏽‍♀️probably the same people who have know idea about social distancing or who don’t know how to wash hands",negative,,Female,(25-32)
wearing-mask-australia,paige__82, https://twitter.com/paige__82,2020-07-21 20:27:51,https://twitter.com/i/web/status/1285672863060688898,"RT @9NewsAUS: from 11.59pm tonight, Melbourne and Mitchell Shire residents will have to wear a face mask to leave home or cop a $200 fine.…",negative,,Female,(25-32)
wearing-mask-australia,HuebelAnnemarie, https://twitter.com/HuebelAnnemarie,2020-07-19 04:26:10,https://twitter.com/i/web/status/1284706068724019200,@abcnews Morrison is out of his depth with Covid management and his political pressure on Prof Brendan Murphy was a dangerous act of bullying! “No need to wear masks!”What dangerous rubbish was out to the Australian Public!,negative,Victoria,Female,(25-32)
wearing-mask-australia,HuebelAnnemarie, https://twitter.com/HuebelAnnemarie,2020-07-19 07:16:23,https://twitter.com/i/web/status/1284748908581679104,"@DrKW12 @abcnews Yes! Our Chief Medical Officer, Brendan Murphy was made a political puppet! “No need to wear masks!Did Brendan know better or was he bullied into saying this dangerous statement? Our Diplomatic relationship with China had reached an all time low! No masks to be sent to Australia",negative,Victoria,Female,(25-32)
wearing-mask-australia,HuebelAnnemarie, https://twitter.com/HuebelAnnemarie,2020-07-25 15:13:30,https://twitter.com/i/web/status/1287043305813901314,"@Glenina57 Fold a tissue &amp; put over your nose, squeeze the metal part on your mask over your nose to keep the tissue in place. This stops the flow of air between your mouth and glasses &amp; prevents the glasses fogging up.",positive,Victoria,Female,(25-32)
wearing-mask-australia,HuebelAnnemarie, https://twitter.com/HuebelAnnemarie,2020-07-26 16:20:33,https://twitter.com/i/web/status/1287422567427346433,@DanielAndrewsMP Which mask works best? We filmed people coughing and sneezing to find out -By The Conversation.  A three-ply surgical mask was significantly more effective than a one-layered cloth mask. (Getty) https://t.co/Eq37SSDIBx,positive,Victoria,Female,(25-32)
wearing-mask-australia,byzanium, https://twitter.com/byzanium,2020-07-19 05:59:41,https://twitter.com/i/web/status/1284729606109491200,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,Male,(4-6)
wearing-mask-australia,ozunclefesta, https://twitter.com/ozunclefesta,2020-07-26 11:56:58,https://twitter.com/i/web/status/1287356234664783872,RT @deniseshrivell: Why do I get the feeling there’s going to be much media about these people refusing the wear masks - but absolutely no…,negative,Victoria,Male,(4-6)
wearing-mask-australia,heinz_hor, https://twitter.com/heinz_hor,2020-07-19 05:38:55,https://twitter.com/i/web/status/1284724377028898823,RT @abcnews: What you need to know about Victoria's face mask rule https://t.co/wJEtY1uQGL,neutral,Victoria,Female,(25-32)
wearing-mask-australia,GavinJPorter, https://twitter.com/GavinJPorter,2020-07-19 02:58:12,https://twitter.com/i/web/status/1284683931489456128,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,Male,(25-32)
wearing-mask-australia,c_s_wallace, https://twitter.com/c_s_wallace,2020-07-19 01:16:19,https://twitter.com/i/web/status/1284658291465842694,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,ACT,Female,(15-20)
wearing-mask-australia,nicolasnicola22, https://twitter.com/nicolasnicola22,2020-07-19 01:15:47,https://twitter.com/i/web/status/1284658157587820544,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,New South Wales,Male,(25-32)
wearing-mask-australia,MikeHaydon, https://twitter.com/MikeHaydon,2020-07-26 08:55:37,https://twitter.com/i/web/status/1287310595495141377,@9NewsAUS Bunnings staff just trying to get through their shift and they have to deal with self-righteous losers like this. Don't want to wear a mask? Cool. Stay home and order online.,neutral,Western Australia,Female,(60-100)
wearing-mask-australia,gregclarke, https://twitter.com/gregclarke,2020-07-18 10:36:04,https://twitter.com/i/web/status/1284436769690120192,RT @TasGreg: @johnnybridge2 @vanOnselenP So go back to Canberra.  Leave all the advisors at home. Self isolate in your apartment and have m…,neutral,,Female,(25-32)
wearing-mask-australia,BoyJupiter, https://twitter.com/BoyJupiter,2020-07-26 12:57:48,https://twitter.com/i/web/status/1287371542960041985,"RT @9NewsAUS: Bunnings has described the treatment of its staff members, who were threatened with legal action when asking a woman in Victo…",negative,New South Wales,Male,(25-32)
wearing-mask-australia,PerthBreakfast, https://twitter.com/PerthBreakfast,2020-07-26 09:04:17,https://twitter.com/i/web/status/1287312775568478208,@Sparkling_Sam Qantas hand out little kits with a mask and sanitising wipes. Pretty good I thought!,negative,Western Australia,Female,(48-53)
wearing-mask-australia,PerthBreakfast, https://twitter.com/PerthBreakfast,2020-07-26 09:05:01,https://twitter.com/i/web/status/1287312962206629888,@Sparkling_Sam Although the kid is the one who should be wearing the mask if they’re sick.,neutral,Western Australia,Female,(48-53)
wearing-mask-australia,Asher_Wolf, https://twitter.com/Asher_Wolf,2020-07-19 01:12:06,https://twitter.com/i/web/status/1284657230680186880,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,Victoria,Female,(38-43)
wearing-mask-australia,LuciellaES, https://twitter.com/LuciellaES,2020-07-19 01:25:45,https://twitter.com/i/web/status/1284660665601241089,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,Victoria,,
wearing-mask-australia,itsalexlodge, https://twitter.com/itsalexlodge,2020-07-26 23:03:49,https://twitter.com/i/web/status/1287524049929809922,RT @Sheppyuk: Can't believe I've just been kicked out of @Tesco for not wearing a #facemask https://t.co/mVVKp93Hf4,negative,,,
wearing-mask-australia,hanzawaru, https://twitter.com/hanzawaru,2020-07-25 07:25:28,https://twitter.com/i/web/status/1286925521121497089,@stratcaster70 @WillReturns1066 @9NewsMelb @maddieslattery @DanielAndrewsMP The surgeon wears a mask less so for not spreading a virus. It's to prevent their own saliva from contaminating a sterile field.,neutral,,,
wearing-mask-australia,lauren56427046, https://twitter.com/lauren56427046,2020-07-19 01:34:56,https://twitter.com/i/web/status/1284662976029458432,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,,
wearing-mask-australia,JaydenMcCrae3, https://twitter.com/JaydenMcCrae3,2020-07-19 04:34:54,https://twitter.com/i/web/status/1284708266635784192,"@abcnews I am happy to wear a facemask, but the issue is I don't have one, the only way to get a facemask is by visiting a pharmacy without one.",negative,,,
wearing-mask-australia,a_warming, https://twitter.com/a_warming,2020-07-22 21:21:41,https://twitter.com/i/web/status/1286048796544135168,"RT @mjrowland68: The head of @TheDohertyInst, @ProfSharonLewin adds her voice to calls to make Melbourne joggers wear masks. She tells @bre…",neutral,Victoria,,
wearing-mask-australia,that_sam_guy, https://twitter.com/that_sam_guy,2020-07-19 01:59:54,https://twitter.com/i/web/status/1284669261223358464,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,,
wearing-mask-australia,Sulphurcocky1, https://twitter.com/Sulphurcocky1,2020-07-22 07:44:34,https://twitter.com/i/web/status/1285843161328185344,"RT @ausgov: From midnight tonight (Wed 22 July), people living in metropolitan Melbourne and Mitchell Shire will be required to wear a mask…",negative,,,
wearing-mask-australia,_catwest, https://twitter.com/_catwest,2020-07-19 06:04:43,https://twitter.com/i/web/status/1284730869735763968,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,,
wearing-mask-australia,GarradKrisann, https://twitter.com/GarradKrisann,2020-07-19 07:29:28,https://twitter.com/i/web/status/1284752198283350016,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,,
wearing-mask-australia,bdazzle129, https://twitter.com/bdazzle129,2020-07-19 03:20:50,https://twitter.com/i/web/status/1284689627597533185,"@austrliantulip @abcnews just an FYI, how does being forced to wear a mask make this happen in australia? i'd love to know https://t.co/0VthN9xIis",neutral,Western Australia,,
wearing-mask-australia,rebeccabgray, https://twitter.com/rebeccabgray,2020-07-19 05:29:48,https://twitter.com/i/web/status/1284722082341781506,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,,
wearing-mask-australia,jenoby2012, https://twitter.com/jenoby2012,2020-07-26 05:52:14,https://twitter.com/i/web/status/1287264446306373632,RT @deniseshrivell: Why do I get the feeling there’s going to be much media about these people refusing the wear masks - but absolutely no…,negative,,,
wearing-mask-australia,Vince34359049, https://twitter.com/Vince34359049,2020-07-20 09:34:59,https://twitter.com/i/web/status/1285146175213985793,"@KColdrey @vanOnselenP @DanielAndrewsMP No sunshine,  Morrison and the National CMO said there was no need to wear masks,  ok to go back to school and work etc (for months now)... but not for him to go back to parliament..",negative,Victoria,,
wearing-mask-australia,seoseungwoo19, https://twitter.com/seoseungwoo19,2020-07-19 14:28:20,https://twitter.com/i/web/status/1284857608763916289,RT @9NewsMelb: Everyone in Melbourne MUST wear a face mask in a huge change to how we go about daily life.  The mandatory order applies to…,negative,,,
wearing-mask-australia,Boatyboy1, https://twitter.com/Boatyboy1,2020-07-19 01:56:59,https://twitter.com/i/web/status/1284668527069126657,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,New South Wales,,
wearing-mask-australia,ObserverParafox, https://twitter.com/ObserverParafox,2020-07-21 05:40:14,https://twitter.com/i/web/status/1285449486941040641,RT @BelindaJones68: - Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberr…,negative,,,
wearing-mask-australia,ObserverParafox, https://twitter.com/ObserverParafox,2020-07-21 22:44:32,https://twitter.com/i/web/status/1285707259918651392,"RT @BelindaJones68: Oh grow up @jeff_kennett  PM was NOT 'calm and patient', he was 'irritable &amp; untruthful', he ought to be taken to task…",negative,,,
wearing-mask-australia,travellator2, https://twitter.com/travellator2,2020-07-21 07:00:42,https://twitter.com/i/web/status/1285469735954583552,RT @BelindaJones68: - Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberr…,negative,Victoria,,
wearing-mask-australia,arckstar, https://twitter.com/arckstar,2020-07-19 01:38:22,https://twitter.com/i/web/status/1284663842023194624,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,,
wearing-mask-australia,sos_sanser, https://twitter.com/sos_sanser,2020-07-19 06:26:19,https://twitter.com/i/web/status/1284736305461473280,"@WeAreTheStorm5 @RhettBurnie @DanielAndrewsMP @abcnews hm, that information has since been updated.   it is now proven that masks DO INDEED slow transmission over time, as per this article: https://t.co/LQVIyHT3vk  refer to the second subheading for the information.   wear. a. mask.",neutral,,,
wearing-mask-australia,maybe_mocha, https://twitter.com/maybe_mocha,2020-07-24 14:28:09,https://twitter.com/i/web/status/1286669504009736192,RT @danidonovan: How to wear a face mask without fogging up your glasses 😷👓 #COVID https://t.co/jIqVCEcJbK,neutral,,,
wearing-mask-australia,MichelleOC13, https://twitter.com/MichelleOC13,2020-07-26 13:19:40,https://twitter.com/i/web/status/1287377044225966080,RT @BelindaJones68: Have you noticed 2nd waves occurring around the world just like Aust?  2nd time is different- cases not from OS mainly-…,neutral,Western Australia,,
wearing-mask-australia,jaquix173, https://twitter.com/jaquix173,2020-07-19 20:59:15,https://twitter.com/i/web/status/1284955987321880576,RT @9NewsMelb: Everyone in Melbourne MUST wear a face mask in a huge change to how we go about daily life.  The mandatory order applies to…,negative,Queensland,,
wearing-mask-australia,TamerAgha, https://twitter.com/TamerAgha,2020-07-26 07:06:55,https://twitter.com/i/web/status/1287283238311014400,"RT @9NewsSyd: Bunnings has described the treatment of its staff members, who were threatened with legal action when asking a woman in Victo…",negative,New South Wales,,
wearing-mask-australia,poddiguy, https://twitter.com/poddiguy,2020-07-21 00:53:24,https://twitter.com/i/web/status/1285377300981153792,RT @BelindaJones68: - Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberr…,negative,South Australia,,
wearing-mask-australia,djrogerramjet, https://twitter.com/djrogerramjet,2020-07-23 01:34:24,https://twitter.com/i/web/status/1286112394431721479,"@bozowasher @cranky_mrs @MifWhy @abcnews @FatherBob @DanielAndrewsMP @rupertmurdoch What? I said it isn’t doubling, which would be catastrophic. I also mentioned duty of care, when you asked why you should wear a mask.",neutral,Victoria,,
wearing-mask-australia,djrogerramjet, https://twitter.com/djrogerramjet,2020-07-23 01:35:41,https://twitter.com/i/web/status/1286112717346975744,"@bozowasher @cranky_mrs @MifWhy @abcnews @FatherBob @DanielAndrewsMP @rupertmurdoch Again, I said it isn’t doubling, which would be catastrophic. I also mentioned duty of care, when you asked why you should wear a mask. You’ve omitted that response.",negative,Victoria,,
wearing-mask-australia,Cathybeerpong, https://twitter.com/Cathybeerpong,2020-07-19 01:58:47,https://twitter.com/i/web/status/1284668981517758464,@FlyingDropBear @abcnews Learn from what has happened here in the US! Just wear a mask!,positive,,,
wearing-mask-australia,constan10101, https://twitter.com/constan10101,2020-07-19 02:20:30,https://twitter.com/i/web/status/1284674447207587842,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,Northern Territory,,
wearing-mask-australia,WhatTheHaiI, https://twitter.com/WhatTheHaiI,2020-07-19 06:32:00,https://twitter.com/i/web/status/1284737737996693504,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,,,
