tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
mental-health-general-australia,ElaineM11584892, https://twitter.com/ElaineM11584892,2020-09-27 18:33:08,https://twitter.com/i/web/status/1310135371431256064,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,New South Wales,Female,(8-12),0,0,0,1310132068425195520
mental-health-general-australia,deeedwardsEF, https://twitter.com/deeedwardsEF,2020-10-04 16:00:58,https://twitter.com/i/web/status/1312633793212153856,RT @ian_hickie: Shocking stats: Suicide rate in teenage girls rises https://t.co/qNmMhVStK2 Urgent need for sustained investments in youth…,neutral,0.2019,0.30185,0.49624,,Male,(60-100),0,0,0,1312505521383960577
mental-health-availability-australia,AlanFrankStewa1, https://twitter.com/AlanFrankStewa1,2020-10-05 14:59:46,https://twitter.com/i/web/status/1312980779505393664,RT @choo_ek: There are now several reasons to do frequent mental health assessments: - low oxygen levels to brain - COVID direct neuropsych…,neutral,0.06109,0.2658,0.67311,,Female,(25-32),0,0,0,1312903496425848832
mental-health-general-australia,TessaTessapes, https://twitter.com/TessaTessapes,2020-09-27 22:22:31,https://twitter.com/i/web/status/1310193098857693185,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,Victoria,Male,(25-32),0,0,0,1310132068425195520
mental-health-general-australia,TessaTessapes, https://twitter.com/TessaTessapes,2020-10-04 14:01:07,https://twitter.com/i/web/status/1312603632299200512,RT @vanbadham: People. At. The. Top. End. Do. Not. Spend. In. A. Crisis. They. Hoard. We. Have. Known. This. Since. The. Great. Depression.…,negative,0.03763,0.61543,0.34694,Victoria,Male,(25-32),0,0,0,1312521935608193024
mental-health-general-australia,TessaTessapes, https://twitter.com/TessaTessapes,2020-10-06 15:57:31,https://twitter.com/i/web/status/1313357700042952704,"RT @BlueRobotDesign: I know after 2016 thinkin’ about the election is an anxiety clusterfuck, but take a min &amp; know if we all do our part w…",neutral,0.20806,0.10615,0.68579,Victoria,Male,(25-32),0,0,0,1313346127404494848
mental-health-awareness-australia,StuartH_VA, https://twitter.com/StuartH_VA,2020-09-28 21:08:06,https://twitter.com/i/web/status/1310536758959001600,RT @AusUnemployment: We're worried about our members + every single one of the millions of ppl being subjected to job agency brutality.  If…,neutral,0.11357,0.30596,0.58047,,Male,(4-6),0,0,0,1310478550005198854
mental-health-awareness-australia,ingioz, https://twitter.com/ingioz,2020-09-09 12:16:09,https://twitter.com/i/web/status/1303517521413173248,"RT @ReachOut_AUS: Talking to your child about suicide, and mental health more generally, can be difficult. However, having these conversati…",neutral,0.37362,0.0302,0.59618,,Female,(8-12),0,0,0,1303455997248311298
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-09-17 23:21:26,https://twitter.com/i/web/status/1306584048442114052,RT @ian_hickie: Fabulous recognition of the international leadership of ⁦@PatMcGorry⁩ @orygen and the quality of mental health research in…,positive,0.96475,0.00327,0.03198,,Female,(8-12),0,0,0,1305964120798195712
mental-health-awareness-australia,JOHNO_74, https://twitter.com/JOHNO_74,2020-09-09 07:21:27,https://twitter.com/i/web/status/1303443356576407552,"RT @JuliaGillard: Wishing @WestsTigers and @SSFCRABBITOHS the best of luck for the 2020 @NRL @BeyondBlue Cup. This Thursday’s match, to be…",positive,0.68591,0.0221,0.292,Western Australia,Female,(48-53),0,0,0,1303240514800513026
mental-health-availability-australia,Slipperyslopes6, https://twitter.com/Slipperyslopes6,2020-09-20 14:12:59,https://twitter.com/i/web/status/1307533187086561280,"RT @Cruxy78: @AneekaSimonis @Joe_Hildebrand And this is why we need free education, better healthcare, better mental health services and fr…",neutral,0.04367,0.45553,0.5008,New South Wales,Female,(0-2),0,0,0,1307522645231976448
mental-health-general-australia,JonathonMomsen, https://twitter.com/JonathonMomsen,2020-09-27 20:09:29,https://twitter.com/i/web/status/1310159618450939906,@political_alert @JoshFrydenberg @ScottMorrisonMP @GregHuntMP Why aren’t you concerned about the mental health impacts of uncertainty from financial insecurity created by cutting JobKeeper and all putting JobSeeker below the poverty line? You can’t invoke mental health care when it suits you and ignore it when it doesn’t. #AuspolSoCorrupt,negative,0.00272,0.93532,0.06196,Victoria,Female,(8-12),0,7,0,1310108697427759104
mental-health-general-australia,GayleWilliams53, https://twitter.com/GayleWilliams53,2020-09-27 19:28:22,https://twitter.com/i/web/status/1310149273258872833,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,,Female,(8-12),0,0,0,1310132068425195520
mental-health-availability-australia,nicolasnicola22, https://twitter.com/nicolasnicola22,2020-09-15 23:08:24,https://twitter.com/i/web/status/1305855990324252673,RT @KooyJan: Three suspected suicides in the last 4 months in Western Australia’s prisons highlight the urgent need for better mental healt…,neutral,0.26454,0.21804,0.51742,New South Wales,Male,(25-32),0,0,0,1305802574390591488
mental-health-awareness-australia,LennaLeprena, https://twitter.com/LennaLeprena,2020-08-15 22:10:39,https://twitter.com/i/web/status/1294607435592683534,"RT @JuliaGillard: At a time when people are self-isolating and working from home, it can help to stay connected. The Beyond Blue discussion…",positive,0.72085,0.00937,0.26979,Tasmania,Female,(48-53),0,0,0,1240057768549072896
mental-health-general-australia,stephenjduckett, https://twitter.com/stephenjduckett,2020-09-28 16:10:53,https://twitter.com/i/web/status/1310461962191429633,"@matsionoah @GregHuntMP True but this change isn't designed to fix that problem and so should not be assessed against that criterion. That said, access to mental health care is a big problem that also needs to be addressed",neutral,0.02336,0.37724,0.5994,,,,0,1,0,1310441493526507520
mental-health-general-australia,kjazzled, https://twitter.com/kjazzled,2020-09-04 09:18:44,https://twitter.com/i/web/status/1301660931282276352,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,0.39465,0.03906,0.56628,Queensland,,,0,0,0,1273833316211240960
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-09-17 15:46:55,https://twitter.com/i/web/status/1306469664260722689,"RT @beyondblue: We spoke to Laura Higgins, head of https://t.co/iIkoMwMD1r, about how financial wellbeing and mental health are closely lin…",positive,0.62531,0.01428,0.36041,,,,0,0,0,1306468635934773248
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-10-05 08:10:09,https://twitter.com/i/web/status/1312877696448294913,"RT @beyondblue: @FCAupdate's chief executive Fiona Guthrie is passionate about helping people overcome financial difficulty. Here, Fiona ta…",positive,0.90298,0.00517,0.09185,,,,0,0,0,1310453761165287425
mental-health-general-australia,Davev47307296, https://twitter.com/Davev47307296,2020-09-30 16:48:45,https://twitter.com/i/web/status/1311196268820013058,RT @welosthim: We have a mental health crisis in Victoria especially with our children are you going to stand by &amp; allow @DanielAndrewsMP @…,negative,0.01873,0.63284,0.34842,,,,0,0,0,1311175838574944256
mental-health-awareness-australia,hia_vic, https://twitter.com/hia_vic,2020-10-02 11:28:15,https://twitter.com/i/web/status/1311840387674238976,"RT @HIA_au: This October is #MentalHealthMonth.  Georgie Harman, CEO of @beyondblue, reminds us that it's never too early or too late to se…",positive,0.85017,0.00706,0.14277,,,,0,0,0,1311787978801307648
mental-health-general-australia,FeneleyJohn, https://twitter.com/FeneleyJohn,2020-09-16 07:09:19,https://twitter.com/i/web/status/1305977015850344448,RT @ian_hickie: Fabulous recognition of the international leadership of ⁦@PatMcGorry⁩ @orygen and the quality of mental health research in…,positive,0.96475,0.00327,0.03198,,,,0,0,0,1305964120798195712
mental-health-awareness-australia,Sulphurcocky1, https://twitter.com/Sulphurcocky1,2020-09-14 19:24:12,https://twitter.com/i/web/status/1305437179645054976,"RT @healthgovau: This year has been challenging and if you are feeling stressed or worried, you are not alone.   The Kids Helpline has a ha…",neutral,0.25715,0.05113,0.69172,,,,0,0,0,1305435127695249408
mental-health-general-australia,SaadiaPerth, https://twitter.com/SaadiaPerth,2020-09-17 07:15:46,https://twitter.com/i/web/status/1306341030472581122,RT @ScottMorrisonMP: Well done @PatMcGorry and @orygen_aus. This new funding recognises the high quality of mental health research being do…,positive,0.96343,0.00326,0.03331,Western Australia,,,0,0,0,1306163519344132098
mental-health-awareness-australia,InTheMixer_FM, https://twitter.com/InTheMixer_FM,2020-10-02 01:37:21,https://twitter.com/i/web/status/1311691681834717184,"Young people are under more pressure than ever before, and life is difficult enough without comparisons with people spending 1000's on Packs.   If &lt;18 in Australia you can get support from Helpline:  https://t.co/pFOIDMIq1f  10/12",neutral,0.14638,0.36692,0.4867,,,,0,0,0,1311691679473176576
mental-health-awareness-australia,MindframeMedia, https://twitter.com/MindframeMedia,2020-09-15 16:05:34,https://twitter.com/i/web/status/1305749579388915713,"To help support those impacted by #COVID19Aus, #media &amp; comms professionals are encouraged to include @beyondblue’s 24/7 free Coronavirus Mental Wellbeing Support Service in all related coverage. Learn more: https://t.co/UC5dalpPxD https://t.co/cDv5lJrwy3",positive,0.58686,0.05181,0.36134,,,,0,15,0,
mental-health-general-australia,rodp48, https://twitter.com/rodp48,2020-09-28 07:27:54,https://twitter.com/i/web/status/1310330346496339968,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,Victoria,,,0,0,0,1310132068425195520
mental-health-availability-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-09-16 19:23:43,https://twitter.com/i/web/status/1306161835243003906,"RT @beyondblue: We’ve released some mental health information in languages other than English, to help more people in Australia understand…",neutral,0.30243,0.06512,0.63245,Tasmania,,,0,0,0,1306081233730809857
mental-health-awareness-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-09-16 19:23:43,https://twitter.com/i/web/status/1306161835243003906,"RT @beyondblue: We’ve released some mental health information in languages other than English, to help more people in Australia understand…",neutral,0.30243,0.06512,0.63245,Tasmania,,,0,0,0,1306081233730809857
mental-health-awareness-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-09-17 22:53:23,https://twitter.com/i/web/status/1306576988421853184,"RT @beyondblue: We spoke to Laura Higgins, head of https://t.co/iIkoMwMD1r, about how financial wellbeing and mental health are closely lin…",positive,0.62531,0.01428,0.36041,Tasmania,,,0,0,0,1306468635934773248
mental-health-availability-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-09-24 20:39:31,https://twitter.com/i/web/status/1309080015024390144,RT @dan_lubman: Great opportunity for anyone who loves large datasets to come &amp; join our fantastic research team &amp; help deliver a new natio…,positive,0.97398,0.0035,0.02252,Tasmania,,,0,0,0,1308958551587483648
mental-health-general-australia,SueWhit02414019, https://twitter.com/SueWhit02414019,2020-09-27 22:16:13,https://twitter.com/i/web/status/1310191511041048576,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,Victoria,,,0,0,0,1310132068425195520
mental-health-general-australia,ObserverParafox, https://twitter.com/ObserverParafox,2020-09-16 16:27:52,https://twitter.com/i/web/status/1306117583163150336,"RT @DrGrinzi: I am currently seeing an enormous amount of mental health consultations.  Sadly, I will be notifying my patients that from Oc…",neutral,0.04544,0.32375,0.63081,,,,0,0,0,1306030649472507905
mental-health-availability-australia,drdavemcdonald, https://twitter.com/drdavemcdonald,2020-09-26 15:58:13,https://twitter.com/i/web/status/1309733999984607232,RT @Lucy__Adams: ‘Police should not be the first people called when someone needs mental health support in the community...Health services…,negative,0.01295,0.71656,0.27049,,,,0,0,0,1309715869610565632
mental-health-awareness-australia,PREMISE_CRE, https://twitter.com/PREMISE_CRE,2020-09-25 16:02:40,https://twitter.com/i/web/status/1309372730886688768,RT @blackdoginst: *SYDNEY* We're seeking research participants who are 18+ and have attended the Prince of Wales Emergency Department (ED)…,neutral,0.05033,0.18786,0.76181,,,,0,0,0,1309327723764969474
mental-health-awareness-australia,Naomi55505271, https://twitter.com/Naomi55505271,2020-08-20 21:40:19,https://twitter.com/i/web/status/1296411740528357377,RT @MensLine_Aus: MensLine Australia is a free online and phone counselling service for men with emotional health and relationship concerns…,neutral,0.45725,0.07619,0.46656,,,,0,0,0,1296411674111545344
mental-health-awareness-australia,Naomi55505271, https://twitter.com/Naomi55505271,2020-09-28 18:20:34,https://twitter.com/i/web/status/1310494598825828353,RT @AusUnemployment: We're worried about our members + every single one of the millions of ppl being subjected to job agency brutality.  If…,neutral,0.11357,0.30596,0.58047,,,,0,0,0,1310478550005198854
mental-health-awareness-australia,Naomi55505271, https://twitter.com/Naomi55505271,2020-09-28 18:24:13,https://twitter.com/i/web/status/1310495515373481984,@AusUnemployment @LifelineAust also has online chat -  The Lifeline Chat is available between 7pm to midnight AEST - When the service is available a button will appear below letting you know the service is online. You can click it to commence a chat.  https://t.co/Xln9oVQqdY,neutral,0.38089,0.10193,0.51718,,,,0,0,0,1310478550005198854
mental-health-awareness-australia,Naomi55505271, https://twitter.com/Naomi55505271,2020-10-02 14:05:26,https://twitter.com/i/web/status/1311879941995159552,"RT @noveliciouss: #Writing is a solitary endeavor, but not a lonely one Your world is populated by the #characters you invent. ~STEEL https…",positive,0.73121,0.00879,0.26,,,,0,0,0,1311879842183491584
mental-health-availability-australia,dameladeedah, https://twitter.com/dameladeedah,2020-09-29 21:44:41,https://twitter.com/i/web/status/1310908351547539456,RT @JamesMerlinoMP: I am both humbled and excited to take on the portfolio of mental health alongside my education responsibilities.  Rebui…,positive,0.88742,0.0052,0.10738,Victoria,,,0,0,0,1310830095435730944
mental-health-availability-australia,CasReeves, https://twitter.com/CasReeves,2020-09-15 20:09:16,https://twitter.com/i/web/status/1305810909281964032,RT @honestyandhumor: Aussie kids struggling with shock mental toll of COVID-19 https://t.co/mrGCX1oE8T   Thousands of children have called…,neutral,0.23248,0.13844,0.62908,,,,0,0,0,1305642107219058688
mental-health-awareness-australia,JasonTrethowan, https://twitter.com/JasonTrethowan,2020-09-18 21:21:45,https://twitter.com/i/web/status/1306916316041764865,"RT @ReachOut_AUS: It's normal to feel stressed, particularly with everything 2020 has thrown us. But if you always feel under-the-pump it c…",neutral,0.07253,0.10411,0.82336,,,,0,0,0,1306858008366977025
mental-health-awareness-australia,JasonTrethowan, https://twitter.com/JasonTrethowan,2020-09-21 19:57:33,https://twitter.com/i/web/status/1307982287443644417,"RT @NSWHealth: Hear from Sean, university student &amp; Headspace volunteer, on mental health in a pandemic.  • Lifeline 13 11 14 https://t.co/…",neutral,0.41624,0.04503,0.53873,,,,0,0,0,1306065271870742530
mental-health-awareness-australia,JasonTrethowan, https://twitter.com/JasonTrethowan,2020-09-24 08:03:08,https://twitter.com/i/web/status/1308889662979792899,"RT @headspace_aus: No two people will experience or respond to a natural disaster, like a bushfire, in the same way. Family and friends pla…",neutral,0.30748,0.03421,0.65831,,,,0,0,0,1308889139752906757
mental-health-availability-australia,JasonTrethowan, https://twitter.com/JasonTrethowan,2020-09-24 21:18:03,https://twitter.com/i/web/status/1309089712297181187,RT @ruokday: Spotlight on @headspace_aus who provide tailored and holistic mental health support to Australians aged 12 – 25. Focusing on e…,positive,0.75611,0.01112,0.23276,,,,0,0,0,1309012143191326720
mental-health-availability-australia,JasonTrethowan, https://twitter.com/JasonTrethowan,2020-10-06 20:01:14,https://twitter.com/i/web/status/1313419033941696512,Integrating vocational services with mental health is a core part of the headspace model. Never been a more important time for this commitment. @EoinKillackey @PatMcGorry @headspace_aus https://t.co/egju1WoQeq,positive,0.87805,0.00768,0.11426,,,,0,20,0,
mental-health-availability-australia,RightsCharter, https://twitter.com/RightsCharter,2020-09-17 12:58:39,https://twitter.com/i/web/status/1306427316000534528,"RT @rightsagenda: Important new report from @HRW - WA’s prisons are damaging and at times deadly for people with mental health conditions,…",positive,0.63574,0.0436,0.32067,,,,0,0,0,1306052178633605120
mental-health-awareness-australia,CurtoVratsistas, https://twitter.com/CurtoVratsistas,2020-09-16 21:46:27,https://twitter.com/i/web/status/1306197756759875586,"@SVHSydney research week highlights. Dr Alison Mahoney from @CRUfAD presents on ‘This Way Up’, an evidence based online clinician supervised or self-help CBT program aimed at targeting stress, anxiety and depression. Follow this link https://t.co/N4q7kVC3QC https://t.co/1Ht8JXcZip",positive,0.78921,0.01658,0.19421,,,,0,1,0,
mental-health-awareness-australia,StephMcLenn, https://twitter.com/StephMcLenn,2020-08-02 20:56:24,https://twitter.com/i/web/status/1289877706004246529,"RT @MJ_Leaver: Australians, this time of year is extremely difficult for many people. A thread (in progress) for contacts;  000 if life is…",neutral,0.08813,0.24207,0.66992,,,,0,0,0,942559004714086400
mental-health-awareness-australia,StephMcLenn, https://twitter.com/StephMcLenn,2020-08-02 20:56:24,https://twitter.com/i/web/status/1289877706004246529,"RT @MJ_Leaver: Australians, this time of year is extremely difficult for many people. A thread (in progress) for contacts;  000 if life is…",neutral,0.08833,0.24199,0.66968,,,,0,0,0,942559004714086400
mental-health-availability-australia,Davidy1945, https://twitter.com/Davidy1945,2020-09-28 07:26:07,https://twitter.com/i/web/status/1310329900214022144,RT @OZloop: ⁦@ScottMorrisonMP⁩ ⁦@GregHuntMP⁩ ⁦@JoshFrydenberg⁩ “but the leaders said they were “deeply concerned” about the mental health i…,neutral,0.116,0.22324,0.66077,Victoria,,,0,0,0,1310303413960192000
mental-health-general-australia,Davidy1945, https://twitter.com/Davidy1945,2020-09-28 07:26:07,https://twitter.com/i/web/status/1310329900214022144,RT @OZloop: ⁦@ScottMorrisonMP⁩ ⁦@GregHuntMP⁩ ⁦@JoshFrydenberg⁩ “but the leaders said they were “deeply concerned” about the mental health i…,neutral,0.116,0.22324,0.66077,Victoria,,,0,0,0,1310303413960192000
mental-health-general-australia,sasmoa4doctors, https://twitter.com/sasmoa4doctors,2020-09-14 10:59:45,https://twitter.com/i/web/status/1305310232885620737,Leaving the ED can only shake head. Drs clear we need better resourcing in hospitals for MH patients. One elderly mental health patient in RAH ED for 110hours. @marshall_steven @AusHumanRights @GregHuntMP,negative,0.01657,0.70933,0.2741,,,,0,1,0,
mental-health-awareness-australia,mhcsnsw, https://twitter.com/mhcsnsw,2020-09-16 14:30:51,https://twitter.com/i/web/status/1306088132400443400,"RT @NSWHealth: Hear from Sean, university student &amp; Headspace volunteer, on mental health in a pandemic.  • Lifeline 13 11 14 https://t.co/…",neutral,0.41624,0.04503,0.53873,New South Wales,,,0,0,0,1306065271870742530
mental-health-general-australia,rda_ddsw, https://twitter.com/rda_ddsw,2020-09-24 08:36:36,https://twitter.com/i/web/status/1308898084584333313,"RT @FRRR_Oz: YOUTH GRANT ALERT 🚴  Projects supporting young people (15-24) navigate &amp; recover from bushfires, #COVID19 or ongoing employmen…",neutral,0.42692,0.03553,0.53756,,,,0,0,0,1308895177189273601
mental-health-general-australia,Ali07291488, https://twitter.com/Ali07291488,2020-09-27 21:07:24,https://twitter.com/i/web/status/1310174195632844801,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,,,,0,0,0,1310132068425195520
mental-health-availability-australia,big_foot_6_foot, https://twitter.com/big_foot_6_foot,2020-09-22 18:40:04,https://twitter.com/i/web/status/1308325179584589824,RT @Apedawgg: Men make up 75% of all of the suicides in Australia.  Want to help men’s mental health? Stop blaming them for all the world’s…,negative,0.00953,0.71331,0.27716,,,,0,0,0,1308302696034656257
mental-health-general-australia,AmandaJ95577106, https://twitter.com/AmandaJ95577106,2020-09-17 23:49:00,https://twitter.com/i/web/status/1306590984902332422,@CaringConcern @GregHuntMP  We need input from a broad spectrum of people working together for the benefit of mental health. Silos fighting over funding don't help anyone especially if special interests not declared.,negative,0.01437,0.62427,0.36135,,,,0,1,0,1306573094698401799
mental-health-general-australia,mackaysuzie, https://twitter.com/mackaysuzie,2020-10-06 21:08:29,https://twitter.com/i/web/status/1313435958742675456,@Peter_Fox59 @ScottMorrisonMP And his own propaganda rag the daily telegraph is campaigning on more counsellors for public schools for mental health,negative,0.04576,0.90848,0.04576,Queensland,,,0,3,0,1313421063745798146
mental-health-general-australia,GlenMur21242567, https://twitter.com/GlenMur21242567,2020-09-28 09:17:57,https://twitter.com/i/web/status/1310358041531834368,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,Tasmania,,,0,0,0,1310132068425195520
mental-health-general-australia,GlenMur21242567, https://twitter.com/GlenMur21242567,2020-10-02 09:28:36,https://twitter.com/i/web/status/1311810276451180545,RT @MadFckingWitch: Jesus fucking christ on a crumpet: this fucking woman saying “every time I see the Premier I feel anxiety” about the fu…,negative,0.00271,0.92563,0.07166,Tasmania,,,0,0,0,1311581998759043077
mental-health-general-australia,david89293299, https://twitter.com/david89293299,2020-09-27 18:40:43,https://twitter.com/i/web/status/1310137279608844289,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,New South Wales,,,0,0,0,1310132068425195520
mental-health-general-australia,le23536070, https://twitter.com/le23536070,2020-09-27 20:55:16,https://twitter.com/i/web/status/1310171139600052224,RT @zaneyturtle: @sophieelsworth @ScottMorrisonMP @JoshFrydenberg @GregHuntMP If the federal govt were genuinely concerned about mental hea…,negative,0.0189,0.57499,0.40611,New South Wales,,,0,0,0,1310144909224026112
mental-health-awareness-australia,gem_ng, https://twitter.com/gem_ng,2020-09-13 11:15:37,https://twitter.com/i/web/status/1304951838253301760,"RT @1800RESPECT: In Australia 1 in 3 people has experienced physical #violence, and 1 in 5 has experienced sexual violence. 1800RESPECT’s c…",neutral,0.12155,0.09982,0.77863,Victoria,,,0,0,0,1302789943652159488
mental-health-awareness-australia,SallyHeukers, https://twitter.com/SallyHeukers,2020-09-10 12:06:01,https://twitter.com/i/web/status/1303877355597737984,RT @1800RESPECT: The team at @ReachOut_AUS have put together some great resources for coping during #COVID19. The resources have been creat…,positive,0.95277,0.00288,0.04435,,,,0,0,0,1303877107584565249
mental-health-general-australia,DrKathlWild, https://twitter.com/DrKathlWild,2020-09-16 11:20:57,https://twitter.com/i/web/status/1306040344199397377,"RT @DrGrinzi: I am currently seeing an enormous amount of mental health consultations.  Sadly, I will be notifying my patients that from Oc…",neutral,0.04544,0.32375,0.63081,,,,0,0,0,1306030649472507905
mental-health-availability-australia,Maddingly9, https://twitter.com/Maddingly9,2020-09-29 11:05:45,https://twitter.com/i/web/status/1310747558109536257,"RT @DrEllieBrown1: How coronavirus is linked to an increase in complex mental illness, including psychosis, in young adults and older peopl…",neutral,0.14572,0.10129,0.753,Victoria,,,0,0,0,1310742408213090304
mental-health-awareness-australia,Coral39692241, https://twitter.com/Coral39692241,2020-09-18 21:03:34,https://twitter.com/i/web/status/1306911741159194629,"RT @healthgovau: To help support people in Victoria, 15 new HeadtoHelp mental health clinics are opening to the public. Learn more at https…",positive,0.78032,0.02278,0.19691,,,,0,0,0,1306889455891099648
