tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,state,gender,age
mental-health-awareness-australia,glennmcdmusic, https://twitter.com/glennmcdmusic,2020-07-07 20:38:26,https://twitter.com/i/web/status/1280602095486300160,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,SheReadsSheNoms, https://twitter.com/SheReadsSheNoms,2020-07-07 06:52:14,https://twitter.com/i/web/status/1280394174496301056,RT @nadinevoncohen: FUCK YEAH VICTORIANS IF YOU'RE STRUGGLING MENTALLY / MONEYLY / IN A HARMFUL LIVNG SITUATION PLEASE CALL A FRIEND OR THE…,negative,,,
mental-health-awareness-australia,annncarter, https://twitter.com/annncarter,2020-07-07 09:41:21,https://twitter.com/i/web/status/1280436733100752896,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,dameladeedah, https://twitter.com/dameladeedah,2020-07-10 11:26:58,https://twitter.com/i/web/status/1281550479181221888,RT @JuliaGillard: Victorians returning to Stage 3 restrictions are making a big sacrifice for the greater good. Right now they need kindnes…,neutral,Victoria,,
mental-health-awareness-australia,lensville, https://twitter.com/lensville,2020-03-27 02:05:38,https://twitter.com/i/web/status/1243358485737123840,RT @beyondblue: Check out these tips for how you can cope with the impact of coronavirus (COVID-19). Connect with others or support those a…,neutral,,,
mental-health-awareness-australia,heytrooblue, https://twitter.com/heytrooblue,2020-07-08 11:36:44,https://twitter.com/i/web/status/1280828161362497538,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-availability-australia,CarersCircle, https://twitter.com/CarersCircle,2020-07-15 04:45:54,https://twitter.com/i/web/status/1283261485955682304,"RT @HammondCare: In discussing mental health services for #agedcare, Commissioner Lynelle Briggs asks @StephenMacfarl4 where does Australia…",neutral,,,
mental-health-awareness-australia,Margare37237673, https://twitter.com/Margare37237673,2020-07-10 00:12:29,https://twitter.com/i/web/status/1281380737766158338,RT @JuliaGillard: Victorians returning to Stage 3 restrictions are making a big sacrifice for the greater good. Right now they need kindnes…,neutral,Western Australia,,
mental-health-awareness-australia,Margare37237673, https://twitter.com/Margare37237673,2020-07-16 09:21:51,https://twitter.com/i/web/status/1283693318354821126,"RT @abcnews: Man charged with murder of wife is suffering from depression and anxiety, court told https://t.co/hsWydy20KO",negative,Western Australia,,
mental-health-awareness-australia,TVLandLis, https://twitter.com/TVLandLis,2020-07-07 13:24:42,https://twitter.com/i/web/status/1280492942386331648,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-awareness-australia,ItsJohnValk, https://twitter.com/ItsJohnValk,2020-07-09 12:00:55,https://twitter.com/i/web/status/1281196634257293312,"RT @shoot_da_spruik: @DFA_Analyst @AvidCommentator @RobbieBarwick  If you are struggling, you are not alone. Pls call Lifeline 13 11 14 Kid…",neutral,,,
mental-health-awareness-australia,Eyeeatvaghard11, https://twitter.com/Eyeeatvaghard11,2020-07-07 11:37:04,https://twitter.com/i/web/status/1280465854031773696,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-awareness-australia,AvidCommentator, https://twitter.com/AvidCommentator,2020-07-09 09:16:06,https://twitter.com/i/web/status/1281155154431991808,"RT @shoot_da_spruik: @DFA_Analyst @AvidCommentator @RobbieBarwick  If you are struggling, you are not alone. Pls call Lifeline 13 11 14 Kid…",neutral,,,
mental-health-recognition-australia,bob24139350, https://twitter.com/bob24139350,2020-07-16 00:37:32,https://twitter.com/i/web/status/1283561367723585537,"RT @riseupmelbourne: Victoria, Aus. Today I believe is the day. Id say over 300 cases, not deaths, cases, of maybe the flu, push the fear,…",negative,,,
mental-health-awareness-australia,JoyAussie, https://twitter.com/JoyAussie,2020-07-10 09:20:25,https://twitter.com/i/web/status/1281518629620641793,@PoliBard @beyondblue This really gets me.  https://t.co/1soEndl9PQ https://t.co/LJL5sAdpLZ,negative,,,
mental-health-awareness-australia,JoyAussie, https://twitter.com/JoyAussie,2020-07-10 09:21:14,https://twitter.com/i/web/status/1281518836588539904,@AneekaSimonis Life is too precious. #ChooseLife  https://t.co/1soEndl9PQ https://t.co/AnBdnhMkZG,positive,,,
mental-health-availability-australia,FiMelb99, https://twitter.com/FiMelb99,2020-07-08 04:02:59,https://twitter.com/i/web/status/1280713969867485184,RT @abcnews: What's stopped you from seeing a psychologist? Share your story https://t.co/6WrOqZw90l,positive,,,
mental-health-awareness-australia,Will_Caldwell10, https://twitter.com/Will_Caldwell10,2020-07-07 06:22:47,https://twitter.com/i/web/status/1280386764532641792,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-digital-australia,RebJ9, https://twitter.com/RebJ9,2020-06-29 12:05:13,https://twitter.com/i/web/status/1277573834644656128,"RT @healthgovau: It’s important to seek support if you’re feeling overwhelmed. There are services available to you 24/7, including: - Beyon…",positive,,,
mental-health-awareness-australia,mackaysuzie, https://twitter.com/mackaysuzie,2020-07-07 12:44:46,https://twitter.com/i/web/status/1280482893341454336,"RT @paul4frankston: A friendly reminder that there is always help, just a phone call away.  Lifeline: 13 11 14 Kids Helpline: 1800 551 800…",positive,Queensland,,
mental-health-awareness-australia,mackaysuzie, https://twitter.com/mackaysuzie,2020-07-09 23:30:03,https://twitter.com/i/web/status/1281370060884283392,RT @JuliaGillard: Victorians returning to Stage 3 restrictions are making a big sacrifice for the greater good. Right now they need kindnes…,neutral,Queensland,,
mental-health-awareness-australia,Aussiespur, https://twitter.com/Aussiespur,2020-07-08 05:05:53,https://twitter.com/i/web/status/1280729800504561664,"RT @beyondblue: As lockdown restrictions continue to fluctuate, you might be feeling unsettled or anxious about what this means for you or…",negative,,,
mental-health-awareness-australia,jo_mercuri, https://twitter.com/jo_mercuri,2020-07-07 10:07:00,https://twitter.com/i/web/status/1280443189120258048,RT @nadinevoncohen: FUCK YEAH VICTORIANS IF YOU'RE STRUGGLING MENTALLY / MONEYLY / IN A HARMFUL LIVNG SITUATION PLEASE CALL A FRIEND OR THE…,negative,Victoria,,
mental-health-awareness-australia,jo_mercuri, https://twitter.com/jo_mercuri,2020-07-10 09:42:48,https://twitter.com/i/web/status/1281524260981243904,RT @JuliaGillard: Victorians returning to Stage 3 restrictions are making a big sacrifice for the greater good. Right now they need kindnes…,neutral,Victoria,,
mental-health-availability-australia,CF_Golding, https://twitter.com/CF_Golding,2020-07-14 22:41:57,https://twitter.com/i/web/status/1283169894050041856,@katie_b_burgess @ElliotAWilliams The war memorial could operate mental health services for veterans under just about any definition of preserving Aus military history.... Stokes just means he can’t make money out of it,negative,,,
mental-health-awareness-australia,david89293299, https://twitter.com/david89293299,2020-07-10 06:58:41,https://twitter.com/i/web/status/1281482962542817281,RT @JuliaGillard: Victorians returning to Stage 3 restrictions are making a big sacrifice for the greater good. Right now they need kindnes…,neutral,New South Wales,,
mental-health-general-australia,fairforrefugees, https://twitter.com/fairforrefugees,2020-07-13 03:02:38,https://twitter.com/i/web/status/1282510722400804864,@ScottMorrisonMP  @AlanTudgeMP  @AlboMP  @KKeneally  @DanielAndrewsMP  @JennyMikakos  understand what inaction on #Mantra #Covid_19 spread means  men suffering huge decline mental &amp; physical health in recent months   Think about what you're asking of the men by doing nothing,negative,,,
mental-health-availability-australia,RNRos, https://twitter.com/RNRos,2020-07-08 05:08:07,https://twitter.com/i/web/status/1280730360595136512,RT @sarahsuttonpsyc: I've been involved with designing the model of care for the Adult Mental Health Centres across Australia - now it is y…,positive,New South Wales,,
mental-health-awareness-australia,TLCINC2, https://twitter.com/TLCINC2,2020-01-13 08:42:31,https://twitter.com/i/web/status/1216641662950113280,"RT @beyondblue: If you recognise any of the below warning signs in a friend or loved one, trust your instincts and get tips to assist you i…",neutral,New South Wales,,
mental-health-awareness-australia,EB41783726, https://twitter.com/EB41783726,2020-07-07 20:19:23,https://twitter.com/i/web/status/1280597300847325185,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,,,
mental-health-availability-australia,MacReagh, https://twitter.com/MacReagh,2020-07-16 00:07:35,https://twitter.com/i/web/status/1283553832421568512,RT @cmtesta: Don’t just read the stats. Listen to the people who have tried and tried to seek help for their mental health in regional Aust…,negative,,,
mental-health-general-australia,NCatchlove, https://twitter.com/NCatchlove,2020-07-11 20:25:38,https://twitter.com/i/web/status/1282048426922831878,"@charles_haig01 @ScottMorrisonMP Agree, he would be applauded by the 💧 for putting family and his own mental health first. Good on him, but wrong brand of football ... #Essendon",positive,,,
mental-health-general-australia,Maddingly9, https://twitter.com/Maddingly9,2020-07-12 00:31:49,https://twitter.com/i/web/status/1282110378982268930,"RT @GregHuntMP: 1) National Diabetes Week 2020 begins today, and focusses on the mental health issues faced by people with diabetes.   The…",neutral,Victoria,,
mental-health-general-australia,Maddingly9, https://twitter.com/Maddingly9,2020-07-12 00:31:52,https://twitter.com/i/web/status/1282110390432706560,"RT @GregHuntMP: 2) Mental health support is available, and people with diabetes and their families do not have to face this illness and it’…",negative,Victoria,,
mental-health-awareness-australia,AlannaSincovich, https://twitter.com/AlannaSincovich,2020-07-08 02:13:16,https://twitter.com/i/web/status/1280686357430427648,RT @AimeeBrownbill: The @blackdoginst need young Australians 12-18y to share their experience of how the COVID-19 pandemic has impacted the…,neutral,South Australia,Female,(25-32)
mental-health-availability-australia,KarenGaunson, https://twitter.com/KarenGaunson,2020-07-09 20:53:50,https://twitter.com/i/web/status/1281330745546399744,"RT @zacseidler: Suicide prevention programs are a cornerstone of the mental health system, but how well do they work? - ABC News  https://t…",negative,Victoria,,
mental-health-availability-australia,KarenGaunson, https://twitter.com/KarenGaunson,2020-07-15 23:46:02,https://twitter.com/i/web/status/1283548408288931840,RT @HandnHandAU: So important that we stop the stigma associated with mental health among our fellow healthcare workers.   @HandnHandAU are…,neutral,Victoria,,
mental-health-awareness-australia,bekhoffman, https://twitter.com/bekhoffman,2020-07-14 09:52:25,https://twitter.com/i/web/status/1282976232993222657,RT @healthgovau: It’s okay to feel overwhelmed in uncertain times. If you need some extra mental health information and support during this…,positive,,,
mental-health-digital-australia,bekhoffman, https://twitter.com/bekhoffman,2020-07-14 09:52:25,https://twitter.com/i/web/status/1282976232993222657,RT @healthgovau: It’s okay to feel overwhelmed in uncertain times. If you need some extra mental health information and support during this…,positive,,,
mental-health-general-australia,bekhoffman, https://twitter.com/bekhoffman,2020-07-14 09:52:25,https://twitter.com/i/web/status/1282976232993222657,RT @healthgovau: It’s okay to feel overwhelmed in uncertain times. If you need some extra mental health information and support during this…,positive,,,
mental-health-availability-australia,benetsc, https://twitter.com/benetsc,2020-07-07 22:33:31,https://twitter.com/i/web/status/1280631056077447168,RT @sarahsuttonpsyc: I've been involved with designing the model of care for the Adult Mental Health Centres across Australia - now it is y…,positive,ACT,,
mental-health-awareness-australia,TerpsMLC, https://twitter.com/TerpsMLC,2020-07-07 22:46:38,https://twitter.com/i/web/status/1280634355421868034,"RT @paul4frankston: A friendly reminder that there is always help, just a phone call away.  Lifeline: 13 11 14 Kids Helpline: 1800 551 800…",positive,,,
mental-health-awareness-australia,TerpsMLC, https://twitter.com/TerpsMLC,2020-07-10 09:13:59,https://twitter.com/i/web/status/1281517008991866880,RT @JuliaGillard: Victorians returning to Stage 3 restrictions are making a big sacrifice for the greater good. Right now they need kindnes…,neutral,,,
mental-health-awareness-australia,TerpsMLC, https://twitter.com/TerpsMLC,2020-07-16 08:57:13,https://twitter.com/i/web/status/1283687120331173888,RT @WHEast: Now online: @1800RESPECT Disability Support Toolkit. The toolkit provides resources for frontline professionals supporting peop…,positive,,,
mental-health-availability-australia,MarioAlvarezJi1, https://twitter.com/MarioAlvarezJi1,2020-07-14 12:31:04,https://twitter.com/i/web/status/1283016161366437888,"RT @MentalHealthVic: Yesterday @VicGovAu funded and launched @orygen_aus Orygen's ground breaking new online platform MOST, to help #youngp…",positive,,,
mental-health-awareness-australia,AchievementVic, https://twitter.com/AchievementVic,2020-01-15 00:49:17,https://twitter.com/i/web/status/1217247346855047168,"RT @beyondblue: Today, we've published a dedicated ‘Coping with bushfires’ thread in our Online Forums. The thread provides a safe, underst…",positive,Victoria,,
mental-health-awareness-australia,NickTrebla, https://twitter.com/NickTrebla,2020-07-10 03:36:58,https://twitter.com/i/web/status/1281432196121681920,RT @JuliaGillard: Victorians returning to Stage 3 restrictions are making a big sacrifice for the greater good. Right now they need kindnes…,neutral,New South Wales,Male,(60-100)
mental-health-general-australia,LindaSoars, https://twitter.com/LindaSoars,2020-07-04 23:52:54,https://twitter.com/i/web/status/1279563868520411137,RT @PatMcGorry: We must flatten the mental health curve https://t.co/VgavzAPIDy via @newcastleherald @NMHC @GregHuntMP @ScottMorrisonMP @Gl…,positive,New South Wales,,
mental-health-general-australia,LindaSoars, https://twitter.com/LindaSoars,2020-07-15 21:14:58,https://twitter.com/i/web/status/1283510390081478656,RT @Irenegalls: So great to launch BEING Supported-Mental Health Peer Support Line yesterday.  A big thank you to @bronnietaylor and @Cathe…,positive,New South Wales,,
mental-health-awareness-australia,ThisiPhone1, https://twitter.com/ThisiPhone1,2020-07-07 12:35:11,https://twitter.com/i/web/status/1280480479087431680,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,Victoria,,
mental-health-awareness-australia,ThisiPhone1, https://twitter.com/ThisiPhone1,2020-07-07 12:36:20,https://twitter.com/i/web/status/1280480771262656518,RT @nadinevoncohen: FUCK YEAH VICTORIANS IF YOU'RE STRUGGLING MENTALLY / MONEYLY / IN A HARMFUL LIVNG SITUATION PLEASE CALL A FRIEND OR THE…,negative,Victoria,,
mental-health-awareness-australia,ThisiPhone1, https://twitter.com/ThisiPhone1,2020-07-08 01:50:58,https://twitter.com/i/web/status/1280680745854316544,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,Victoria,,
mental-health-awareness-australia,ThisiPhone1, https://twitter.com/ThisiPhone1,2020-07-10 02:18:43,https://twitter.com/i/web/status/1281412504149618688,"RT @ClareONeilMP: If you or someone you know is impacted by domestic abuse, you can call 1800RESPECT to get help, or visit https://t.co/brK…",negative,Victoria,,
mental-health-availability-australia,kate_casacv, https://twitter.com/kate_casacv,2020-07-09 08:33:39,https://twitter.com/i/web/status/1281144474698014726,"RT @genderequityvic: Tonight we’re thinking of the women of Victoria, struggling with news of further lockdown - the increased care respons…",negative,,,
mental-health-recognition-australia,kate_casacv, https://twitter.com/kate_casacv,2020-07-09 08:33:39,https://twitter.com/i/web/status/1281144474698014726,"RT @genderequityvic: Tonight we’re thinking of the women of Victoria, struggling with news of further lockdown - the increased care respons…",negative,,,
mental-health-awareness-australia,OPAN_AU, https://twitter.com/OPAN_AU,2020-07-07 00:59:23,https://twitter.com/i/web/status/1280305377549008896,"Did you join our recent webinar on veterans' services?   You would have heard Open Arms mentioned a free, confidential, 24-hour counselling and support service for Australian Defence Force and their families.  For information contact them on 1800 011 046.  https://t.co/ETrh8Ls31Y",positive,,,
mental-health-awareness-australia,minchinswitchy, https://twitter.com/minchinswitchy,2020-07-07 13:04:42,https://twitter.com/i/web/status/1280487908240052224,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
mental-health-availability-australia,SarahAnnWheele1, https://twitter.com/SarahAnnWheele1,2020-07-15 00:31:32,https://twitter.com/i/web/status/1283197472735522816,Whenever I read stories of mental health issues in regional Australia it always makes me feel very sad....  Regional Australians falling through the cracks of a 'complicated' mental health system: https://t.co/YYI1KBsDGT via @abcnews,negative,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-12 00:11:01,https://twitter.com/i/web/status/1282105143018901506,"RT @EnhanceLifePsyc: In light of recent events, many people have been having problems with over-worrying and feeling helpless and anxious.…",negative,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-13 22:03:01,https://twitter.com/i/web/status/1282797709624315906,"RT @EnhanceLifePsyc: Faced with the threat of coronavirus, many people around the globe are struggling at the moment with #anxiety. However…",neutral,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-13 23:03:01,https://twitter.com/i/web/status/1282812806358802432,"RT @EnhanceLifePsyc: These days keeping our #anxiety under control is easier said than done, but the good news is that we can speed up this…",positive,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-14 05:03:01,https://twitter.com/i/web/status/1282903406261264386,Boomerang #Anxiety - What Is It and How Can You Handle It?  ➡ https://t.co/PXXWRVfbZo  #enhancelife #enhancelifepsychology https://t.co/eXhforEdOz,positive,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-14 07:23:01,https://twitter.com/i/web/status/1282938636074393601,Top Ways Digital Health Helps Deal With #Anxiety   https://t.co/gBi8qD3SdZ  #anxietymanagement #enhancelife https://t.co/p32Nd5WGOq,positive,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-14 23:34:01,https://twitter.com/i/web/status/1283182997454422017,"RT @EnhanceLifePsyc: If you've been struggling with anxiety caused by the coronavirus pandemic, then you are not alone - many people feel s…",negative,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-15 02:39:02,https://twitter.com/i/web/status/1283229556040699905,"These days, it can be quite easy to feel lonely. But physical distancing is just that - physical. Thanks to the latest technologies, we can keep supporting one another. I now offer #online #consultations! To book an appointment, head out to my website: https://t.co/GxHt8ZM31y. https://t.co/OIMRVSd3ko",positive,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-15 08:37:01,https://twitter.com/i/web/status/1283319649317380098,The psychology of dance  https://t.co/WHYvygc6iJ  #enhancelifepsychology #performanceanxiety #anxietymanagement https://t.co/RtASrvJE2L,neutral,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-16 01:23:03,https://twitter.com/i/web/status/1283572821944303617,"While it's true that #anxiety and panic attacks have some similar symptoms, they are two separate things. It's important to recognise the differences in order to find the right way to cope with them. Read more below:  ➡ https://t.co/jPu1xkRhg6  #enhancelifepsychology https://t.co/481xNxrEUc",neutral,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-16 05:27:01,https://twitter.com/i/web/status/1283634219508473856,"Here're some tips from experts to deal with worry, stress and anxiety   https://t.co/vq6zIoQ574  #anxietymanagement #enhancelife #enhancelifepsychology https://t.co/t4OkDpNMhP",positive,,,
mental-health-awareness-australia,EnhanceLifePsyc, https://twitter.com/EnhanceLifePsyc,2020-07-16 06:27:02,https://twitter.com/i/web/status/1283649322907848708,"As Melbourne goes back into lockdown, you can end up experiencing increased levels of #anxiety. Under these difficult circumstances...take a moment to breathe. Breathe, be present, be aware of your surroundings, aware of your feelings...Just breathe.   ➡ https://t.co/GxHt8ZM31y https://t.co/JaHOI1A2g5",positive,,,
mental-health-awareness-australia,Jomilida, https://twitter.com/Jomilida,2020-07-07 06:34:05,https://twitter.com/i/web/status/1280389605578035201,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",negative,,,
