tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
mental-health-general-australia,CaptainAdvance1, https://twitter.com/CaptainAdvance1,2020-08-11 10:27:27,https://twitter.com/i/web/status/1293131909761908737,@thejoshmaxwell @shalailah @PatsKarvelas @ScottMorrisonMP There was extra post fire mental health support mentioned at the time. Did they impact you? Not followed through? Some distress will be from economic pressures as well as health anxiety  and grief,neutral,0.02473,0.48425,0.49102,,Female,(8-12)
mental-health-general-australia,CaptainAdvance1, https://twitter.com/CaptainAdvance1,2020-08-11 10:27:27,https://twitter.com/i/web/status/1293131909761908737,@thejoshmaxwell @shalailah @PatsKarvelas @ScottMorrisonMP There was extra post fire mental health support mentioned at the time. Did they impact you? Not followed through? Some distress will be from economic pressures as well as health anxiety  and grief,neutral,0.02473,0.48438,0.49097,,Female,(8-12)
mental-health-awareness-australia,NalavadiPreeti, https://twitter.com/NalavadiPreeti,2020-08-18 07:57:19,https://twitter.com/i/web/status/1295630845139542018,"RT @1800RESPECT: When you contact 1800RESPECT, you will be answered by someone who understands #sexualassault and #domestisticviolence. We…",neutral,0.45523,0.039,0.50578,South Australia,Female,(48-53)
mental-health-general-australia,SenSHenderson, https://twitter.com/SenSHenderson,2020-08-17 08:30:13,https://twitter.com/i/web/status/1295276733579460609,RT @SkyNewsAust: Health Minister @GregHuntMP has announced a federal funding boost of $32 million for the Victorian mental health response.…,neutral,0.37411,0.0897,0.53619,Victoria,Female,(38-43)
mental-health-general-australia,SenSHenderson, https://twitter.com/SenSHenderson,2020-08-18 01:05:53,https://twitter.com/i/web/status/1295527302458089472,So important to reach out for mental health support if you need it.   See my joint release with @GregHuntMP on this significant investment by the @ScottMorrisonMP Govt in mental health clinics including for regional Victoria.   https://t.co/FAourFbIob https://t.co/IZDn10RYkn,positive,0.82912,0.0163,0.15458,Victoria,Female,(38-43)
mental-health-awareness-australia,KarryonK, https://twitter.com/KarryonK,2020-08-10 00:43:36,https://twitter.com/i/web/status/1292622592646365185,RT @elyasgarad: There is no shame in admitting you are not coping right now None of us have experienced this level of unpredictability and…,negative,0.19531,0.47827,0.32666,,Male,(60-100)
mental-health-awareness-australia,KarryonK, https://twitter.com/KarryonK,2020-08-10 00:43:36,https://twitter.com/i/web/status/1292622592646365185,RT @elyasgarad: There is no shame in admitting you are not coping right now None of us have experienced this level of unpredictability and…,negative,0.19543,0.47803,0.32666,,Male,(60-100)
mental-health-awareness-australia,KarryonK, https://twitter.com/KarryonK,2020-08-10 00:43:36,https://twitter.com/i/web/status/1292622592646365185,RT @elyasgarad: There is no shame in admitting you are not coping right now None of us have experienced this level of unpredictability and…,negative,0.19622,0.47644,0.32734,,Male,(60-100)
mental-health-general-australia,KarryonK, https://twitter.com/KarryonK,2020-08-14 22:14:34,https://twitter.com/i/web/status/1294397027820793856,"RT @DrKW12: @MarkLangham2 @VeryRealRichard @ScottMorrisonMP At the time, I was wondering why there was not an outcry. He was pushing to ope…",negative,0.01232,0.57805,0.40963,,Male,(60-100)
mental-health-digital-australia,ingioz, https://twitter.com/ingioz,2020-08-11 22:17:00,https://twitter.com/i/web/status/1293310475854209026,Head to.... https://t.co/ifXRgQdfwt for updates on #covid &amp; #mentalhealth #wellbeing resources &amp; referrals. #InThisTogether https://t.co/ak9qdax526,positive,0.58426,0.03374,0.38199,,Female,(8-12)
mental-health-awareness-australia,ingioz, https://twitter.com/ingioz,2020-08-17 01:01:33,https://twitter.com/i/web/status/1295163823725228033,"RT @HandnHandAU: @skyekinder @theage And for those who may be looking for that additional support, please check out the @blackdoginst TEN n…",neutral,0.4022,0.0523,0.5455,,Female,(8-12)
mental-health-digital-australia,ingioz, https://twitter.com/ingioz,2020-08-17 05:02:59,https://twitter.com/i/web/status/1295224582433955845,For information &amp; support during #covid.... pls visit https://t.co/U5ixUrY9wB https://t.co/3lFBkpIcut,positive,0.65392,0.02673,0.31935,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-18 19:46:49,https://twitter.com/i/web/status/1295809396514013184,RT @johno0910: I need dozens of mental health nurses right now. Critical to support community based care &amp; keeping people out of ED. Succes…,positive,0.49689,0.07547,0.42764,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-18 19:52:33,https://twitter.com/i/web/status/1295810838880641024,RT @JasonTrethowan: @GreenKirken @angelo_virgona @ian_hickie @Sian_NP @RhondaWilsonMHN @GregHuntMP @johno0910 @acnp_national @acn_tweet @Pa…,neutral,0.15619,0.12281,0.721,,Female,(8-12)
mental-health-awareness-australia,MettaBhavana1, https://twitter.com/MettaBhavana1,2020-08-18 08:07:55,https://twitter.com/i/web/status/1295633511055933440,"RT @1800RESPECT: When you contact 1800RESPECT, you will be answered by someone who understands #sexualassault and #domestisticviolence. We…",neutral,0.45523,0.039,0.50578,Victoria,Female,(60-100)
mental-health-availability-australia,GayleWilliams53, https://twitter.com/GayleWilliams53,2020-08-19 10:40:47,https://twitter.com/i/web/status/1296034371380551680,"RT @WilmaSlurrie: The wife of Peter Dutton, who denies mental health care and suicide prevention to refugees, is a Director of @MHFA_Austra…",negative,0.02544,0.60191,0.37265,,Female,(8-12)
mental-health-availability-australia,sydnets, https://twitter.com/sydnets,2020-08-16 11:18:15,https://twitter.com/i/web/status/1294956636109303809,RT @AlexWodak: Same in Australia &amp; many others countries where mental health took over drug services. Unfortunately few psychiatrists have…,negative,0.00905,0.76579,0.22515,New South Wales,Female,(8-12)
mental-health-awareness-australia,LennaLeprena, https://twitter.com/LennaLeprena,2020-08-15 12:10:39,https://twitter.com/i/web/status/1294607435592683534,"RT @JuliaGillard: At a time when people are self-isolating and working from home, it can help to stay connected. The Beyond Blue discussion…",positive,0.72085,0.00937,0.26979,Tasmania,Female,(48-53)
mental-health-awareness-australia,LennaLeprena, https://twitter.com/LennaLeprena,2020-08-19 13:29:49,https://twitter.com/i/web/status/1296076906173829121,Only The Lonely ~ The Motels https://t.co/diTN2Itn48 via @YouTube,neutral,0.06466,0.25492,0.68043,Tasmania,Female,(48-53)
mental-health-availability-australia,geebeeWA, https://twitter.com/geebeeWA,2020-08-12 13:12:06,https://twitter.com/i/web/status/1293535736319193088,RT @SavingMoorePark: Is this really what you mean when you talk about the importance of green space for the people of Sydney ⁦@RobStokesMP⁩…,negative,0.01029,0.68945,0.30026,,Male,(38-43)
mental-health-general-australia,laughingmind, https://twitter.com/laughingmind,2020-08-09 08:03:24,https://twitter.com/i/web/status/1292370882044682241,RT @VictoriaJPalmer: @unimelb has released CovidCare a physical-mental health symptom self-monitoring app for trial. Developed w/ @two_bull…,neutral,0.40063,0.0368,0.5625,New South Wales,Female,(38-43)
mental-health-general-australia,laughingmind, https://twitter.com/laughingmind,2020-08-09 08:03:24,https://twitter.com/i/web/status/1292370882044682241,RT @VictoriaJPalmer: @unimelb has released CovidCare a physical-mental health symptom self-monitoring app for trial. Developed w/ @two_bull…,neutral,0.40145,0.03674,0.56181,New South Wales,Female,(38-43)
mental-health-general-australia,laughingmind, https://twitter.com/laughingmind,2020-08-09 08:03:24,https://twitter.com/i/web/status/1292370882044682241,RT @VictoriaJPalmer: @unimelb has released CovidCare a physical-mental health symptom self-monitoring app for trial. Developed w/ @two_bull…,neutral,0.40186,0.03668,0.56152,New South Wales,Female,(38-43)
mental-health-general-australia,miffyjayne, https://twitter.com/miffyjayne,2020-08-18 12:39:23,https://twitter.com/i/web/status/1295701826323415041,RT @johno0910: I need dozens of mental health nurses right now. Critical to support community based care &amp; keeping people out of ED. Succes…,positive,0.49689,0.07547,0.42764,,Male,(25-32)
mental-health-availability-australia,WarWraith, https://twitter.com/WarWraith,2020-08-11 09:27:34,https://twitter.com/i/web/status/1293116841930366977,"RT @dameyon: Not a fan of the suicide vs COVID comparison. Suicide numbers whilst high, are on par with previous years. The conflation of M…",negative,0.00548,0.78353,0.21099,Queensland,Female,(60-100)
mental-health-availability-australia,WarWraith, https://twitter.com/WarWraith,2020-08-11 09:27:34,https://twitter.com/i/web/status/1293116841930366977,"RT @dameyon: Not a fan of the suicide vs COVID comparison. Suicide numbers whilst high, are on par with previous years. The conflation of M…",negative,0.00548,0.78369,0.21094,Queensland,Female,(60-100)
mental-health-availability-australia,WarWraith, https://twitter.com/WarWraith,2020-08-11 09:27:47,https://twitter.com/i/web/status/1293116897391570945,"RT @dameyon: “We don’t talk about suicide rate like we talked about the deaths in COVID,” Worland said.  We are talking about suicide more…",negative,0.02116,0.95768,0.02116,Queensland,Female,(60-100)
mental-health-availability-australia,WarWraith, https://twitter.com/WarWraith,2020-08-11 09:27:47,https://twitter.com/i/web/status/1293116897391570945,"RT @dameyon: “We don’t talk about suicide rate like we talked about the deaths in COVID,” Worland said.  We are talking about suicide more…",negative,0.02124,0.95752,0.02124,Queensland,Female,(60-100)
mental-health-general-australia,fatima_ishfaq, https://twitter.com/fatima_ishfaq,2020-08-07 04:42:13,https://twitter.com/i/web/status/1291595479608770560,"RT @GregHuntMP: If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. https://t.c…",neutral,0.35547,0.09991,0.54443,New South Wales,Female,(8-12)
mental-health-general-australia,fatima_ishfaq, https://twitter.com/fatima_ishfaq,2020-08-07 04:42:13,https://twitter.com/i/web/status/1291595479608770560,"RT @GregHuntMP: If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. https://t.c…",neutral,0.35572,0.10005,0.54422,New South Wales,Female,(8-12)
mental-health-general-australia,fatima_ishfaq, https://twitter.com/fatima_ishfaq,2020-08-18 01:00:01,https://twitter.com/i/web/status/1295525825647800320,"RT @GregHuntMP: 15 dedicated mental health clinics will be established across Vic, with 9 clinics in Greater Melb &amp; 6 in regional Vic.  The…",neutral,0.14479,0.07963,0.77558,New South Wales,Female,(8-12)
mental-health-availability-australia,leigh_morpeth, https://twitter.com/leigh_morpeth,2020-08-11 22:50:44,https://twitter.com/i/web/status/1293318963275808769,Australia; some friends in research are trying measure the impact of climate change &amp; Covid on our mental health &amp; understand what we’re doing to cope. Ive filled it in; its meaningful &amp; enjoyable. Able to fill in &amp; RT to boost? 🎯 of 50k next Fri.  Link : https://t.co/NJnGh1uHX7,positive,0.86263,0.00547,0.1319,Queensland,Male,(38-43)
mental-health-availability-australia,leigh_morpeth, https://twitter.com/leigh_morpeth,2020-08-11 23:57:00,https://twitter.com/i/web/status/1293335642374430721,RT @leigh_morpeth: Australia; some friends in research are trying measure the impact of climate change &amp; Covid on our mental health &amp; under…,neutral,0.09695,0.08871,0.81434,Queensland,Male,(38-43)
mental-health-awareness-australia,NealPortenza, https://twitter.com/NealPortenza,2020-08-02 11:06:04,https://twitter.com/i/web/status/1289880138167930885,"RT @tashalashllips: As we go into Stage 4 for 6 more weeks in Melb, remember there is help out there  Wellbeing Supportline 1800 959 500 Li…",neutral,0.33521,0.07422,0.59033,Victoria,Male,(60-100)
mental-health-awareness-australia,NealPortenza, https://twitter.com/NealPortenza,2020-08-02 11:06:04,https://twitter.com/i/web/status/1289880138167930885,"RT @tashalashllips: As we go into Stage 4 for 6 more weeks in Melb, remember there is help out there  Wellbeing Supportline 1800 959 500 Li…",neutral,0.33545,0.07428,0.59033,Victoria,Male,(60-100)
mental-health-awareness-australia,NealPortenza, https://twitter.com/NealPortenza,2020-08-02 11:06:04,https://twitter.com/i/web/status/1289880138167930885,"RT @tashalashllips: As we go into Stage 4 for 6 more weeks in Melb, remember there is help out there  Wellbeing Supportline 1800 959 500 Li…",neutral,0.33612,0.07398,0.5899,Victoria,Male,(60-100)
mental-health-awareness-australia,WellsWellskm, https://twitter.com/WellsWellskm,2020-08-06 11:17:18,https://twitter.com/i/web/status/1291332517413269506,RT @JuliaGillard: Welcome news the Federal Government will contribute $2.5m towards Beyond Blue's pandemic response to deal with surging de…,positive,0.8916,0.00881,0.09943,Victoria,Male,(25-32)
mental-health-awareness-australia,WellsWellskm, https://twitter.com/WellsWellskm,2020-08-06 11:17:18,https://twitter.com/i/web/status/1291332517413269506,RT @JuliaGillard: Welcome news the Federal Government will contribute $2.5m towards Beyond Blue's pandemic response to deal with surging de…,positive,0.8916,0.00883,0.09967,Victoria,Male,(25-32)
mental-health-awareness-australia,WellsWellskm, https://twitter.com/WellsWellskm,2020-08-06 11:17:18,https://twitter.com/i/web/status/1291332517413269506,RT @JuliaGillard: Welcome news the Federal Government will contribute $2.5m towards Beyond Blue's pandemic response to deal with surging de…,positive,0.89188,0.00881,0.09932,Victoria,Male,(25-32)
mental-health-availability-australia,WellsWellskm, https://twitter.com/WellsWellskm,2020-08-11 10:14:54,https://twitter.com/i/web/status/1293128751249625089,RT @MdmAbsentMinded: We already had a crisis in mental health services provision in Australia before #Covid_19. It's  going to get a lot wo…,negative,0.01744,0.74995,0.2326,Victoria,Male,(25-32)
mental-health-availability-australia,WellsWellskm, https://twitter.com/WellsWellskm,2020-08-11 10:14:54,https://twitter.com/i/web/status/1293128751249625089,RT @MdmAbsentMinded: We already had a crisis in mental health services provision in Australia before #Covid_19. It's  going to get a lot wo…,negative,0.01746,0.75,0.23279,Victoria,Male,(25-32)
mental-health-availability-australia,DuchessFrida, https://twitter.com/DuchessFrida,2020-08-09 23:38:23,https://twitter.com/i/web/status/1292606180854886400,"RT @crikey_news: Weirdly, Morrison government plans to re-reopen Christmas Island to dump migrants who have previously been convicted of cr…",negative,0.00641,0.73828,0.25531,,Male,(25-32)
mental-health-availability-australia,DuchessFrida, https://twitter.com/DuchessFrida,2020-08-09 23:38:23,https://twitter.com/i/web/status/1292606180854886400,"RT @crikey_news: Weirdly, Morrison government plans to re-reopen Christmas Island to dump migrants who have previously been convicted of cr…",negative,0.00644,0.73779,0.25562,,Male,(25-32)
mental-health-awareness-australia,EarthDigita, https://twitter.com/EarthDigita,2020-08-09 21:06:30,https://twitter.com/i/web/status/1292567956178657280,RT @elyasgarad: There is no shame in admitting you are not coping right now None of us have experienced this level of unpredictability and…,negative,0.19543,0.47803,0.32666,New South Wales,Female,(48-53)
mental-health-awareness-australia,EarthDigita, https://twitter.com/EarthDigita,2020-08-09 21:06:30,https://twitter.com/i/web/status/1292567956178657280,RT @elyasgarad: There is no shame in admitting you are not coping right now None of us have experienced this level of unpredictability and…,negative,0.19622,0.47644,0.32734,New South Wales,Female,(48-53)
mental-health-availability-australia,RrRjrobinson9, https://twitter.com/RrRjrobinson9,2020-08-15 23:23:59,https://twitter.com/i/web/status/1294776884056584193,https://t.co/xgWMOTM9LU The provision of public mental health care was poor across Australia before covid. Providing 24 hr access to specialist mental health team services in public hospitals is not on the agenda. #ScottyFromMarketing #healthcare #auspol,negative,0.00324,0.89572,0.10104,Queensland,Female,(60-100)
mental-health-availability-australia,lestes1242, https://twitter.com/lestes1242,2020-08-12 12:37:53,https://twitter.com/i/web/status/1293527123051737089,"RT @alexand_erleon: Hey queer friends &amp; allies! In 2 hours, I'll be over on @PinkNews Instagram chatting with the dazzling @courtneyact to…",positive,0.73623,0.04509,0.21869,Western Australia,Male,(8-12)
mental-health-awareness-australia,Interlime, https://twitter.com/Interlime,2020-08-06 03:41:35,https://twitter.com/i/web/status/1291217831430778882,"RT @JuliaGillard: Understandably, we’re seeing more people from Victoria seeking support from @beyondblue. Our skilled mental health profes…",neutral,0.45882,0.04652,0.49466,ACT,Female,(4-6)
mental-health-awareness-australia,Interlime, https://twitter.com/Interlime,2020-08-06 03:41:35,https://twitter.com/i/web/status/1291217831430778882,"RT @JuliaGillard: Understandably, we’re seeing more people from Victoria seeking support from @beyondblue. Our skilled mental health profes…",neutral,0.45898,0.04654,0.49463,ACT,Female,(4-6)
mental-health-availability-australia,rene_horton, https://twitter.com/rene_horton,2020-07-10 00:18:56,https://twitter.com/i/web/status/1281382359372201985,RT @lynlinking: @BlakandBlack @WgarNews @twtrrr @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes @WhteRbbnAdvocat @AnimaeOK @RachelQu…,neutral,0.15619,0.12281,0.721,Victoria,Female,(38-43)
mental-health-availability-australia,rene_horton, https://twitter.com/rene_horton,2020-07-10 00:18:56,https://twitter.com/i/web/status/1281382359372201985,RT @lynlinking: @BlakandBlack @WgarNews @twtrrr @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes @WhteRbbnAdvocat @AnimaeOK @RachelQu…,neutral,0.15625,0.12286,0.7207,Victoria,Female,(38-43)
mental-health-availability-australia,maxwalden_, https://twitter.com/maxwalden_,2020-08-13 01:25:33,https://twitter.com/i/web/status/1293720312102543360,Coronavirus restrictions and economic fallout increase mental burden on Australia's migrant community https://t.co/yVxlkvTHsM,neutral,0.04331,0.45349,0.5032,Victoria,Female,(38-43)
mental-health-awareness-australia,Pammieoz, https://twitter.com/Pammieoz,2020-07-28 14:00:18,https://twitter.com/i/web/status/1288112045028646912,"RT @JuliaGillard: At a time when people are self-isolating and working from home, it can help to stay connected. The Beyond Blue discussion…",positive,0.7207,0.00938,0.26978,Victoria,Female,(38-43)
mental-health-awareness-australia,Pammieoz, https://twitter.com/Pammieoz,2020-07-28 14:00:18,https://twitter.com/i/web/status/1288112045028646912,"RT @JuliaGillard: At a time when people are self-isolating and working from home, it can help to stay connected. The Beyond Blue discussion…",positive,0.72085,0.00937,0.26979,Victoria,Female,(38-43)
mental-health-availability-australia,JBell100099, https://twitter.com/JBell100099,2020-08-09 23:56:15,https://twitter.com/i/web/status/1292610675504590848,"RT @crikey_news: Weirdly, Morrison government plans to re-reopen Christmas Island to dump migrants who have previously been convicted of cr…",negative,0.00641,0.73828,0.25531,,,
mental-health-availability-australia,JBell100099, https://twitter.com/JBell100099,2020-08-09 23:56:15,https://twitter.com/i/web/status/1292610675504590848,"RT @crikey_news: Weirdly, Morrison government plans to re-reopen Christmas Island to dump migrants who have previously been convicted of cr…",negative,0.00644,0.73779,0.25562,,,
mental-health-availability-australia,ByronStol, https://twitter.com/ByronStol,2020-08-10 01:17:31,https://twitter.com/i/web/status/1292631129682411520,"RT @matteo_zuccala: The most 'visible' mental health organisations in Australia (BeyondBlue, Black Dog, etc) continue to perpetuate the men…",negative,0.00671,0.83638,0.15692,,,
mental-health-availability-australia,ByronStol, https://twitter.com/ByronStol,2020-08-10 01:17:31,https://twitter.com/i/web/status/1292631129682411520,"RT @matteo_zuccala: The most 'visible' mental health organisations in Australia (BeyondBlue, Black Dog, etc) continue to perpetuate the men…",negative,0.00671,0.83643,0.15686,,,
mental-health-general-australia,DedousisAnna, https://twitter.com/DedousisAnna,2019-07-20 09:31:13,https://twitter.com/i/web/status/1152511269087264769,Why are treatment outcomes for youth with social anxiety poorer than other anxiety disorders? Could it be due to poor therapeutic alliance? Or something else? A thought provoking discussion by @jenlhudson #wcbct2019,neutral,0.0545,0.26282,0.68268,,,
mental-health-general-australia,DedousisAnna, https://twitter.com/DedousisAnna,2020-08-17 10:35:00,https://twitter.com/i/web/status/1295308138342621184,RT @DrVanessaCobham: Such an important message - evidence-based parenting interventions are the frontline of mental health care for so many…,positive,0.94581,0.0032,0.05099,,,
mental-health-awareness-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-08-06 02:43:34,https://twitter.com/i/web/status/1291203231918383109,RT @georgie_harman: 2 in 3 people contacting our Coronavirus Mental Wellbeing Support Service are from Victoria. @beyondblue support is ava…,neutral,0.22668,0.12756,0.646,Tasmania,,
mental-health-awareness-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-08-06 02:43:34,https://twitter.com/i/web/status/1291203231918383109,RT @georgie_harman: 2 in 3 people contacting our Coronavirus Mental Wellbeing Support Service are from Victoria. @beyondblue support is ava…,neutral,0.22691,0.12762,0.64547,Tasmania,,
mental-health-general-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-08-14 08:31:21,https://twitter.com/i/web/status/1294189857359589377,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,0.39465,0.03906,0.56628,Tasmania,,
mental-health-availability-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-08-17 09:26:10,https://twitter.com/i/web/status/1295290815778963458,RT @orygen_aus: PEER WORK | Orygen have released a suite of free resources on peer work in youth mental health. The suite includes fact she…,positive,0.56501,0.03318,0.4018,Tasmania,,
mental-health-general-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-08-17 22:54:02,https://twitter.com/i/web/status/1295494120174047233,"RT @ian_hickie: Adding more Medicare mental health sessions is a start, but it's far from enough https://t.co/XBWWXhP2uz via @canberratimes…",negative,0.01065,0.64304,0.34631,Tasmania,,
mental-health-general-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-08-18 23:49:48,https://twitter.com/i/web/status/1295870545532092416,RT @johno0910: I need dozens of mental health nurses right now. Critical to support community based care &amp; keeping people out of ED. Succes…,positive,0.49689,0.07547,0.42764,Tasmania,,
mental-health-availability-australia,eleawatson1, https://twitter.com/eleawatson1,2020-08-13 05:54:15,https://twitter.com/i/web/status/1293787934483603456,"RT @JoWat: Time to call out discrimination in #mentalhealth services in South Australia. See page 22. People with #autism, #intellectualdis…",neutral,0.05825,0.3486,0.59316,,,
mental-health-availability-australia,kellyconrad956, https://twitter.com/kellyconrad956,2020-08-12 10:50:52,https://twitter.com/i/web/status/1293500192524705792,RT @lynlinking: @BlakandBlack @WgarNews @twtrrr @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes @WhteRbbnAdvocat @AnimaeOK @RachelQu…,neutral,0.15619,0.12281,0.721,,,
mental-health-availability-australia,_ratheeshaswin, https://twitter.com/_ratheeshaswin,2020-08-19 10:17:21,https://twitter.com/i/web/status/1296028474155479040,RT @cgdavey: The pandemic is causing an increase in demand for MH care that will expose the deficiencies in our system. Federal and state g…,neutral,0.11848,0.17594,0.70557,,,
mental-health-general-australia,jaquix173, https://twitter.com/jaquix173,2020-07-25 09:45:14,https://twitter.com/i/web/status/1286960691509735425,RT @Max_Gross: @healthgovau The current Australian Government does more to damage our mental health than any pandemic ever could #LNPfail…,negative,0.00438,0.93115,0.06458,Queensland,,
mental-health-general-australia,jaquix173, https://twitter.com/jaquix173,2020-07-25 09:45:14,https://twitter.com/i/web/status/1286960691509735425,RT @Max_Gross: @healthgovau The current Australian Government does more to damage our mental health than any pandemic ever could #LNPfail…,negative,0.00439,0.93096,0.06465,Queensland,,
mental-health-general-australia,Morgan74213373, https://twitter.com/Morgan74213373,2020-08-16 22:40:51,https://twitter.com/i/web/status/1295128416643985408,@AshleighMcClos1 @VicGovDHHS @DanielAndrewsMP @VictorianCHO @JennyMikakos @healthgovau @SkyNewsAust They do not care about people with mental health issues. They want to save people from the virus but everyone else is collateral damage you can visit a partner/go to work if you have a job but if you live alone you can’t see anyone else. If you aren’t working you are in jail.,negative,0.00416,0.88702,0.10882,,,
mental-health-general-australia,auscrimewriters, https://twitter.com/auscrimewriters,2020-08-09 03:23:04,https://twitter.com/i/web/status/1292300336154075136,"RT @healthgovau: Make mental health a priority. Eat well, stay active, stay in touch and seek help if needed.",positive,0.50146,0.04587,0.45264,,,
mental-health-general-australia,auscrimewriters, https://twitter.com/auscrimewriters,2020-08-09 03:23:04,https://twitter.com/i/web/status/1292300336154075136,"RT @healthgovau: Make mental health a priority. Eat well, stay active, stay in touch and seek help if needed.",positive,0.5017,0.04588,0.45241,,,
mental-health-awareness-australia,dameladeedah, https://twitter.com/dameladeedah,2020-08-05 13:32:00,https://twitter.com/i/web/status/1291004028940247041,RT @beyondblue: Our friends at @SANEAustralia have published a compelling article that offers a first-person perspective of what it’s like…,positive,0.96094,0.00199,0.03711,Victoria,,
mental-health-awareness-australia,dameladeedah, https://twitter.com/dameladeedah,2020-08-05 13:32:00,https://twitter.com/i/web/status/1291004028940247041,RT @beyondblue: Our friends at @SANEAustralia have published a compelling article that offers a first-person perspective of what it’s like…,positive,0.96103,0.00198,0.03699,Victoria,,
mental-health-awareness-australia,dameladeedah, https://twitter.com/dameladeedah,2020-08-13 05:56:09,https://twitter.com/i/web/status/1293788412051218433,"RT @beyondblue: In this video, Rachael opens up on how goal-setting has helped her stay on top of her mental health since losing her job du…",positive,0.88444,0.00589,0.10967,Victoria,,
mental-health-awareness-australia,dizdarm, https://twitter.com/dizdarm,2020-08-10 14:05:01,https://twitter.com/i/web/status/1292824273657069569,"RT @smitchellmlc: Good luck to all our HSC students whose performance exams start today. Remember, despite the disruptions, you will get yo…",positive,0.71582,0.01595,0.26831,,,
