tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
mental-health-availability-australia,SenSHenderson, https://twitter.com/SenSHenderson,2020-09-10 00:53:16,https://twitter.com/i/web/status/1303859047582498816,If you are not ok - and many in our community are really struggling during this annus horribilis - please reach out. Help is out there.   @LifelineAust @beyondblue @KidsHelplineAU @headspace_aus and other mental health services really make a difference.  https://t.co/gBYsG0HT1G https://t.co/WVQyyLA4IP,positive,0.69002,0.0441,0.26587,Victoria,Female,(38-43),0,4,0.0,
mental-health-general-australia,SenSHenderson, https://twitter.com/SenSHenderson,2020-09-13 06:20:51,https://twitter.com/i/web/status/1305028651377856514,Delighted to welcome the announcement by @GregHuntMP of new #HeadtoHelp mental health clinics for #Geelong and #Ballarat.   These clinics will provide vital grassroots support including for the mental health toll caused by COVID-19.   For more details https://t.co/8otCuRuwm1,positive,0.95048,0.00442,0.0451,Victoria,Female,(38-43),0,14,0.0,
mental-health-general-australia,StuartH_VA, https://twitter.com/StuartH_VA,2020-09-10 07:10:06,https://twitter.com/i/web/status/1303953880921894913,RT @AdamBandt: FFS @ScottMorrisonMP it’s not enough to just ask “R U OK?” you also need to make sure people are ok.  Here’s some first step…,negative,0.00748,0.73909,0.25344,,Male,(4-6),0,0,0.0,1303920059954282498
mental-health-availability-australia,ingioz, https://twitter.com/ingioz,2020-09-01 12:08:28,https://twitter.com/i/web/status/1300767476595060736,RT @NMHC: #GettingThroughThisTogether has been developed in collaboration with Australia's leading mental health organisations and social i…,positive,0.6122,0.02706,0.36074,,Female,(8-12),0,0,,
mental-health-availability-australia,ingioz, https://twitter.com/ingioz,2020-09-01 12:09:15,https://twitter.com/i/web/status/1300767674486538240,RT @EmbraceMultiMH: The @NMHC has translated its top ten mental health tips on how best to deal with the coronavirus pandemic into five lan…,neutral,0.14509,0.11099,0.74392,,Female,(8-12),0,0,,
mental-health-awareness-australia,ingioz, https://twitter.com/ingioz,2020-09-06 11:54:15,https://twitter.com/i/web/status/1302575839247179776,RT @LivingWorksAus: Happy Father's Day  2020 has been one of unprecedented impact from bushfires to #COVID19 - enjoy your day today #InThis…,positive,0.74417,0.01383,0.24199,,Female,(8-12),0,0,0.0,1302420962487332865
mental-health-awareness-australia,ingioz, https://twitter.com/ingioz,2020-09-09 02:16:09,https://twitter.com/i/web/status/1303517521413173248,"RT @ReachOut_AUS: Talking to your child about suicide, and mental health more generally, can be difficult. However, having these conversati…",neutral,0.37362,0.0302,0.59618,,Female,(8-12),0,0,0.0,1303455997248311298
mental-health-general-australia,Wally84286560, https://twitter.com/Wally84286560,2020-09-13 09:02:39,https://twitter.com/i/web/status/1305069369920110597,@ian_hickie @GregHuntMP @PatMcGorry @PatsKarvelas @JudkinsSimon Mental health services are abominable I’ve been turned off them for life They’re worse than the grip of suicidal ideation I’d sooner be dead than engage them ever again,negative,0.00133,0.97855,0.02012,New South Wales,Male,(25-32),0,0,0.0,1304900398407319553
mental-health-awareness-australia,JOHNO_74, https://twitter.com/JOHNO_74,2020-09-08 21:21:27,https://twitter.com/i/web/status/1303443356576407552,"RT @JuliaGillard: Wishing @WestsTigers and @SSFCRABBITOHS the best of luck for the 2020 @NRL @BeyondBlue Cup. This Thursday’s match, to be…",positive,0.68591,0.0221,0.292,Western Australia,Female,(48-53),0,0,0.0,1303240514800513026
mental-health-general-australia,AlecWilmot, https://twitter.com/AlecWilmot,2020-09-10 04:55:42,https://twitter.com/i/web/status/1303920058649817089,"@thejimmalo Yes, anxiety and depression are internal mechanisms, there is no holistic external mental health crisis because liberal free market democracy is as natural and harmless as oxygen.",neutral,0.05464,0.34163,0.60373,Victoria,Female,(25-32),0,1,,
mental-health-general-australia,AlecWilmot, https://twitter.com/AlecWilmot,2020-09-10 05:30:48,https://twitter.com/i/web/status/1303928891350761472,RT @AdamBandt: FFS @ScottMorrisonMP it’s not enough to just ask “R U OK?” you also need to make sure people are ok.  Here’s some first step…,negative,0.00748,0.73909,0.25344,Victoria,Female,(25-32),0,0,0.0,1303920059954282498
mental-health-general-australia,JonathonMomsen, https://twitter.com/JonathonMomsen,2020-09-09 23:42:44,https://twitter.com/i/web/status/1303841300232298497,@danilic @ScottMorrisonMP #ScottyFromMarketing is too busy fighting Tik Tok to do things that will actually help people’s mental health.,negative,0.00207,0.92897,0.06896,Victoria,Female,(8-12),0,0,0.0,1303626058013392896
mental-health-general-australia,JonathonMomsen, https://twitter.com/JonathonMomsen,2020-09-13 21:03:50,https://twitter.com/i/web/status/1305250859912056832,RT @atrupar: Hours later Don Jr’s dad said that if he loses in November it will result in the greatest economic depression in US history an…,neutral,0.05296,0.4085,0.53853,Victoria,Female,(8-12),0,0,,
mental-health-general-australia,stephenjduckett, https://twitter.com/stephenjduckett,2019-01-02 01:33:44,https://twitter.com/i/web/status/1080275918914912256,RT @PatMcGorry: The impact of immigration detention on mental health: a systematic review | BMC Psychiatry | Full Text ⁦@billshortenmp⁩ ⁦@S…,neutral,0.19304,0.15444,0.65252,,,,0,0,,
mental-health-general-australia,kjazzled, https://twitter.com/kjazzled,2020-09-03 23:18:44,https://twitter.com/i/web/status/1301660931282276352,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,0.39465,0.03906,0.56628,Queensland,,,0,0,,
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-08-31 22:49:07,https://twitter.com/i/web/status/1300566315548065792,"RT @georgie_harman: @beyondblue and @FCAupdate have partnered on #MoneyOnYourMind. If your financial situation is a source of stress, call…",neutral,0.16018,0.09778,0.74204,,,,0,0,,
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-09-01 00:29:50,https://twitter.com/i/web/status/1300591661693562882,"RT @FCAupdate: We've partnered with @beyondblue to highlight the link between mental and financial wellbeing, and what financial counsellin…",positive,0.53354,0.02243,0.44403,,,,0,0,,
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-09-01 02:17:03,https://twitter.com/i/web/status/1300618644800462848,"@FCAupdate and @beyondblue launched the Money on Your Mind campaign today, to support people experiencing financial stress and mental health issues. To find out more or for financial wellbeing support, visit: https://t.co/lauUhqfXXt https://t.co/BxbDwD2Pkf",positive,0.68891,0.02804,0.28305,,,,0,7,,
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-09-01 23:00:26,https://twitter.com/i/web/status/1300931550213599232,RT @fincapau: It’s never too early or too late to take control of your money and @FCAupdate and @beyondblue have partnered to highlight the…,positive,0.92554,0.00486,0.0696,,,,0,0,,
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-09-03 03:32:34,https://twitter.com/i/web/status/1301362424742776832,"RT @beyondblue: We're delighted to announce the launch of our joint campaign with community partner @FCAupdate, which aims to raise awarene…",positive,0.95669,0.00456,0.03874,,,,0,0,,
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-09-04 02:46:39,https://twitter.com/i/web/status/1301713256382300160,RT @FCAupdate: Many people who seek financial counselling struggle with their mental health. The good news is that most people report an im…,positive,0.6869,0.01877,0.29433,,,,0,0,,
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-09-08 00:06:05,https://twitter.com/i/web/status/1303122398758100992,"RT @natdebthelpline: To everyone in Victoria: we're here to support you.   If you're worried about debt, see this article for an introducti…",positive,0.72023,0.01626,0.26351,,,,0,0,0.0,1302844850904002560
mental-health-general-australia,BONHAPPYEAT, https://twitter.com/BONHAPPYEAT,2020-09-02 22:06:12,https://twitter.com/i/web/status/1301280289327468549,"@KevinHoganMP @GladysB @AnnastaciaMP @ScottMorrisonMP @JohnBarilaroMP   People are losing their livelihoods. Sick are being denied basic human rights. The mental health of children is in decline. Qld defines a hotspot as having a lot of cases, it should be classified properly!!",negative,0.00544,0.85475,0.13981,,,,0,1,,
mental-health-general-australia,BONHAPPYEAT, https://twitter.com/BONHAPPYEAT,2020-09-07 10:55:27,https://twitter.com/i/web/status/1302923428630986752,@alonelystarr Skisco? 🤔,neutral,0.01184,0.31291,0.67525,,,,0,0,,
mental-health-general-australia,BONHAPPYEAT, https://twitter.com/BONHAPPYEAT,2020-09-07 19:59:47,https://twitter.com/i/web/status/1303060414305988608,@alonelystarr Explain this?,negative,0.00614,0.62728,0.36658,,,,0,0,,
mental-health-general-australia,BONHAPPYEAT, https://twitter.com/BONHAPPYEAT,2020-09-07 20:02:47,https://twitter.com/i/web/status/1303061170534772736,@alonelystarr That snap tho 😂😂,neutral,0.06641,0.04496,0.88863,,,,0,0,,
mental-health-general-australia,BONHAPPYEAT, https://twitter.com/BONHAPPYEAT,2020-09-07 20:04:19,https://twitter.com/i/web/status/1303061557014753280,@alonelystarr The dude? Well he’s single now 😂,neutral,0.01378,0.25084,0.73538,,,,0,0,,
mental-health-awareness-australia,diballan, https://twitter.com/diballan,2020-09-04 22:50:10,https://twitter.com/i/web/status/1302016130538586112,@jeff_kennett Just in case you need the details https://t.co/qqMYkqcGNW,neutral,0.03675,0.03924,0.92401,,,,0,0,,
mental-health-availability-australia,c3convertase, https://twitter.com/c3convertase,2020-09-10 12:49:31,https://twitter.com/i/web/status/1304039300426731521,RT @sophiebeerdraws: It's hilarious seeing so much government push for RUOK Day when public mental health help in Australia is so severely…,negative,0.02218,0.66642,0.3114,New South Wales,,,0,0,0.0,1303858985515143168
mental-health-awareness-australia,FeneleyJohn, https://twitter.com/FeneleyJohn,2020-09-03 06:28:59,https://twitter.com/i/web/status/1301406819965792256,RT @NicoleCockayne: @blackdoginst is in the fortunate position to be expanding so we can address the growing #mentalhealth need in the comm…,positive,0.85317,0.01063,0.1362,,,,0,0,,
mental-health-awareness-australia,Sulphurcocky1, https://twitter.com/Sulphurcocky1,2020-09-14 09:20:43,https://twitter.com/i/web/status/1305436303270400005,"@QandA @GusWorland @_sarahwilson_ @drmichellehlim @RosemaryKayess @ABCTV Loneliness #qanda  One can be lonely in a room full of people, at parties, a conference;   Others make small talk to strangers at bus stops;  Some can live alone;  While others need people, friends &amp; family;   &amp; Yet more are afraid to be alone. - I think this is the worst.",neutral,0.09996,0.23621,0.66383,,,,0,0,,
mental-health-awareness-australia,Sulphurcocky1, https://twitter.com/Sulphurcocky1,2020-09-14 09:24:12,https://twitter.com/i/web/status/1305437179645054976,"RT @healthgovau: This year has been challenging and if you are feeling stressed or worried, you are not alone.   The Kids Helpline has a ha…",neutral,0.25715,0.05113,0.69172,,,,0,0,0.0,1305435127695249408
mental-health-awareness-australia,Sulphurcocky1, https://twitter.com/Sulphurcocky1,2020-09-14 21:55:30,https://twitter.com/i/web/status/1305626252108161029,"Biodiesel is a great use for Soybean as : Soybean oil-fed mice showed decreased levels of oxytocin in the hypothalamus, leads to obesity &amp; diabetes, but could also affect neurological conditions like autism, Alzheimer's disease, anxiety, and depression- UC Riverside. https://t.co/VGlw33b1Cu",neutral,0.45563,0.04583,0.49853,,,,0,0,0.0,
mental-health-availability-australia,dr_lpretorius, https://twitter.com/dr_lpretorius,2020-09-02 23:31:26,https://twitter.com/i/web/status/1301301740424187904,RT @MHFA_Australia: International student mental health support services are crucial at this time. We now have a course for tertiary studen…,neutral,0.34226,0.05909,0.59865,,,,0,0,,
mental-health-awareness-australia,spiritwane_, https://twitter.com/spiritwane_,2020-09-10 04:38:09,https://twitter.com/i/web/status/1303915644790792192,"RT @JuliaGillard: On this World Suicide Prevention Day, let’s listen to and learn from people who found a way through suicidal thoughts and…",positive,0.82843,0.00879,0.16278,,,,0,0,0.0,1303915193236242433
mental-health-awareness-australia,spiritwane_, https://twitter.com/spiritwane_,2020-09-10 07:42:34,https://twitter.com/i/web/status/1303962054332563456,@ReeryRedLove the anxiety is real,neutral,0.25328,0.06944,0.67728,,,,0,1,,
mental-health-awareness-australia,MindframeMedia, https://twitter.com/MindframeMedia,2020-08-31 05:34:28,https://twitter.com/i/web/status/1300305935613730816,"As coverage surrounding #COVID19Aus continues, a reminder to Australian #media to include help-seeking information in related coverage including @beyondblue's 24/7 free Coronavirus Mental Wellbeing Support Service. Learn more: https://t.co/wkVuOlbfAR https://t.co/8EAWeDmW70",neutral,0.19345,0.20617,0.60038,,,,0,10,,
mental-health-awareness-australia,MindframeMedia, https://twitter.com/MindframeMedia,2020-09-15 06:05:34,https://twitter.com/i/web/status/1305749579388915713,"To help support those impacted by #COVID19Aus, #media &amp; comms professionals are encouraged to include @beyondblue’s 24/7 free Coronavirus Mental Wellbeing Support Service in all related coverage. Learn more: https://t.co/UC5dalpPxD https://t.co/cDv5lJrwy3",positive,0.58686,0.05181,0.36134,,,,0,6,0.0,
mental-health-general-australia,rodp48, https://twitter.com/rodp48,2020-09-10 05:31:45,https://twitter.com/i/web/status/1303929131353088001,RT @AdamBandt: FFS @ScottMorrisonMP it’s not enough to just ask “R U OK?” you also need to make sure people are ok.  Here’s some first step…,negative,0.00748,0.73909,0.25344,Victoria,,,0,0,0.0,1303920059954282498
mental-health-awareness-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-09-01 09:16:40,https://twitter.com/i/web/status/1300724244964237313,RT @1800RESPECT: The #1800RESPECT Disability Support Toolkit it now online. It provides resources for frontline professionals supporting pe…,positive,0.58731,0.03062,0.38206,Tasmania,,,0,0,,
mental-health-general-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-09-12 23:14:57,https://twitter.com/i/web/status/1304921469651021825,RT @ian_hickie: Emergency patients waiting four days for mental health care https://t.co/2ouBDnMEJF Pressure on mental health in EDs will g…,negative,0.01884,0.62842,0.35274,Tasmania,,,0,0,0.0,1304900398407319553
mental-health-recognition-australia,PrinxessTi, https://twitter.com/PrinxessTi,2020-09-13 08:11:32,https://twitter.com/i/web/status/1305056505058586631,"RT @GamesWeekMelbs: The video #gaming community has exploded during the pandemic, with x2 as many Australians broadcasting on #Twitch than…",positive,0.48581,0.08408,0.43012,,,,0,0,0.0,1305050860817268737
mental-health-general-australia,noddy61noddy, https://twitter.com/noddy61noddy,2020-09-01 10:00:00,https://twitter.com/i/web/status/1300735146446876672,"Can we stop @JoshFrydenberg and @GregHuntMP returning to Vic by closing the #border ? Their lack of accountability and positivity is contagious and a goddamn Public Mental Health risk. With that sorted, we can get on with finishing this lockdown in peace. #auspol #vicpol",negative,0.0032,0.92327,0.07352,,,,0,5,,
mental-health-availability-australia,kellyconrad956, https://twitter.com/kellyconrad956,2020-08-12 10:50:52,https://twitter.com/i/web/status/1293500192524705792,RT @lynlinking: @BlakandBlack @WgarNews @twtrrr @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes @WhteRbbnAdvocat @AnimaeOK @RachelQu…,neutral,0.15619,0.12281,0.721,,,,0,0,,
mental-health-general-australia,pearlparky, https://twitter.com/pearlparky,2020-09-10 06:33:27,https://twitter.com/i/web/status/1303944657223577601,"RT @DefGif: @ScottMorrisonMP I just reached out to a psychologist regarding suicidal ideation, but the gap payment after a Mental Health…",negative,0.00281,0.8451,0.15209,,,,0,0,0.0,1303940965233618944
mental-health-general-australia,pearlparky, https://twitter.com/pearlparky,2020-09-11 02:38:02,https://twitter.com/i/web/status/1304247804173275140,"He followed me only an hour ago, but was certain he had me figured out (he’s blocked now.) I had a man on here *tell* me I had agoraphobia and social anxiety. Never had either. Even during lockdown I roamed around as much as possible. I *hate* to be indoors!",negative,0.00674,0.7427,0.25057,,,,0,0,,
mental-health-availability-australia,AnneCooke90, https://twitter.com/AnneCooke90,2020-09-08 11:26:16,https://twitter.com/i/web/status/1303293573996060674,@roomieofficial I’m the 1 who made a run art of Lil Pitchy. I’m fundraising 4 Mental Health in Aus and was hoping you’d share? I know its not your country but you have a huge fan base here and with your help I could raise more money for a cause that I know is close to your heart!,positive,0.46349,0.08721,0.44931,,,,0,0,0.0,1303113241451614208
mental-health-general-australia,travellator2, https://twitter.com/travellator2,2020-09-02 11:38:29,https://twitter.com/i/web/status/1301122320422100994,RT @sasmoa4doctors: As we leave to go home tonight there are 41 (yes 41) mental health patients in the metro SA EDs. This is criminal. The…,negative,0.01929,0.73831,0.24239,Victoria,,,0,0,,
mental-health-general-australia,arckstar, https://twitter.com/arckstar,2020-09-10 08:23:44,https://twitter.com/i/web/status/1303972413906984960,"@ScottMorrisonMP Personally my life has been touched by suicide &amp; ppl struggling with their mental health, I find hijacking a day offensive, RUOK should not be a day it is a mindset that’s practiced 365days.",negative,0.00334,0.92791,0.06874,,,,0,0,,
mental-health-awareness-australia,Chris86767838, https://twitter.com/Chris86767838,2020-09-10 07:51:13,https://twitter.com/i/web/status/1303964229276282880,"RT @JuliaGillard: On this World Suicide Prevention Day, let’s listen to and learn from people who found a way through suicidal thoughts and…",positive,0.82843,0.00879,0.16278,New South Wales,,,0,0,0.0,1303915193236242433
mental-health-awareness-australia,3matescan, https://twitter.com/3matescan,2020-09-01 10:52:17,https://twitter.com/i/web/status/1300748307161997313,"These are tough times but there is never, ever any defence for committing acts of domestic violence.   It’s not too late to get help. You can change!   https://t.co/G0WjFviBkD  https://t.co/xNaByJ2jRg  https://t.co/m1VjYGRbuG",positive,0.57377,0.06151,0.36471,,,,2,3,,
mental-health-awareness-australia,PREMISE_CRE, https://twitter.com/PREMISE_CRE,2020-08-31 05:38:21,https://twitter.com/i/web/status/1300306912215359488,"RT @blackdoginst: Some very important tips for our friends in Victoria, and other small things we can all do to keep on top of our mental h…",positive,0.90421,0.00634,0.08944,,,,0,0,,
mental-health-awareness-australia,PREMISE_CRE, https://twitter.com/PREMISE_CRE,2020-09-02 09:24:09,https://twitter.com/i/web/status/1301088515564826624,RT @blackdoginst: Our free webinars give you access to mental health education wherever you are. See the schedule we'll be running througho…,positive,0.78512,0.01414,0.20074,,,,0,0,,
mental-health-awareness-australia,PREMISE_CRE, https://twitter.com/PREMISE_CRE,2020-09-07 23:02:48,https://twitter.com/i/web/status/1303106475162648576,"RT @lex_stapinski: Great to explore new and innovative #anxiety and #alcohol #interventions with collaborators Elske Salemink, @katprior1 a…",positive,0.96099,0.00334,0.03567,,,,0,0,,
mental-health-awareness-australia,PREMISE_CRE, https://twitter.com/PREMISE_CRE,2020-09-07 23:09:38,https://twitter.com/i/web/status/1303108194453999617,RT @NicoleCockayne: @blackdoginst is in the fortunate position to be expanding so we can address the growing #mentalhealth need in the comm…,positive,0.85317,0.01063,0.1362,,,,0,0,0.0,1301395039969402885
mental-health-general-australia,jaquix173, https://twitter.com/jaquix173,2020-09-11 05:17:41,https://twitter.com/i/web/status/1304287978886373376,"Here is one for you to fix @ScottMorrisonMP  - Australia will cheer if you bring just this one family back to Australia!  Come on, you can do it!   Humanity, you know?  (Duttons breathing down your neck, showing compassion for the mental health of Australia.  Watch your back.) https://t.co/Gj6HE93DN0",neutral,0.14282,0.14265,0.71453,Queensland,,,0,9,0.0,
mental-health-general-australia,jaquix173, https://twitter.com/jaquix173,2020-09-13 10:50:25,https://twitter.com/i/web/status/1305096490000416768,RT @JEChalmers: Australia is in our worst recession since the Great Depression. A million Australians are unemployed. 400000 more are expec…,negative,0.02742,0.69314,0.27944,Queensland,,,0,0,,
mental-health-availability-australia,karencomma, https://twitter.com/karencomma,2020-09-11 01:48:36,https://twitter.com/i/web/status/1304235360365412353,RT @ama_media: There is no doubt there is an opportunity for the Government to do more. I think the thing that can be done for people is to…,neutral,0.07386,0.23422,0.69192,,,,0,0,0.0,1304222378495545345
