tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
mental-health-availability-australia,MarieCo92176893, https://twitter.com/MarieCo92176893,2020-09-29 12:01:45,https://twitter.com/i/web/status/1310761652749434880,"RT @NeritaWaight: In Queensland, 130 children, some as young as 13, were held in solitary confinement after a #COVID91Aus outbreak at Brisb…",neutral,0.05231,0.46468,0.48301,ACT,Female,(25-32),0,0,0,1310757963401850880
mental-health-availability-australia,absalomedia, https://twitter.com/absalomedia,2020-09-26 18:18:24,https://twitter.com/i/web/status/1309769275054239744,RT @Lucy__Adams: ‘Police should not be the first people called when someone needs mental health support in the community...Health services…,negative,0.01295,0.71656,0.27049,Queensland,Male,(4-6),0,0,0,1309715869610565632
mental-health-general-australia,GoldSuzie, https://twitter.com/GoldSuzie,2020-09-28 10:59:24,https://twitter.com/i/web/status/1310383573518622721,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,,Male,(25-32),0,0,0,1310132068425195520
mental-health-awareness-australia,1Hendorable1, https://twitter.com/1Hendorable1,2020-09-28 17:20:27,https://twitter.com/i/web/status/1310479467320545280,RT @AusUnemployment: We're worried about our members + every single one of the millions of ppl being subjected to job agency brutality.  If…,neutral,0.11357,0.30596,0.58047,,Female,(4-6),0,0,0,1310478550005198854
mental-health-general-australia,stelladevulder, https://twitter.com/stelladevulder,2020-10-04 09:35:28,https://twitter.com/i/web/status/1312536779434520578,RT @ian_hickie: Shocking stats: Suicide rate in teenage girls rises https://t.co/qNmMhVStK2 Urgent need for sustained investments in youth…,neutral,0.2019,0.30185,0.49624,New South Wales,Female,(38-43),0,0,0,1312505521383960577
mental-health-availability-australia,rikkitweets, https://twitter.com/rikkitweets,2020-09-30 12:28:06,https://twitter.com/i/web/status/1311130673843851264,"RT @The_HomeStretch: Extended care is not a cost, it's an investment! Australia would see positive effects in employment, housing, mental h…",positive,0.85012,0.01193,0.13795,Victoria,Female,(48-53),0,0,0,1311071062067744769
mental-health-awareness-australia,Eastern_FNL, https://twitter.com/Eastern_FNL,2020-09-28 09:00:49,https://twitter.com/i/web/status/1310353733398589440,ISO HEALTH TIPS | Isolation is tough for us all.   Don't neglect your mental health and check in on others. It's not weak to seek help.  For more help head to Beyond Blue (https://t.co/D0kXtwyGhL) or HeadSpace (https://t.co/8WmJCFN9DB) https://t.co/qxEPjE5Ey0,neutral,0.40252,0.09722,0.50026,Victoria,Female,(0-2),0,0,0,
mental-health-awareness-australia,Eastern_FNL, https://twitter.com/Eastern_FNL,2020-10-05 09:00:56,https://twitter.com/i/web/status/1312890478162063362,ISO HEALTH TIPS | Isolation is tough for us all.   Don't neglect your mental health and check in on others. It's not weak to seek help.  For more help head to Beyond Blue (https://t.co/D0kXtwh5qd) or HeadSpace (https://t.co/8WmJCG4L2b) https://t.co/nhHQ1Ovv1M,neutral,0.38991,0.09321,0.51687,Victoria,Female,(0-2),0,1,0,
mental-health-availability-australia,GilDrgil, https://twitter.com/GilDrgil,2020-10-06 13:10:59,https://twitter.com/i/web/status/1313315792096698372,RT @AustPsych: The APS has expressed concern that the potential closure of university psychology courses will impact the psychological serv…,neutral,0.05227,0.29733,0.6504,South Australia,Female,(25-32),0,0,0,1311936344076308480
mental-health-general-australia,BaxterPeterba, https://twitter.com/BaxterPeterba,2020-09-28 08:16:04,https://twitter.com/i/web/status/1310342471709147136,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,Victoria,Male,(60-100),0,0,0,1310132068425195520
mental-health-awareness-australia,HodsonStephanie, https://twitter.com/HodsonStephanie,2020-07-15 19:50:32,https://twitter.com/i/web/status/1283338147569364997,RT @NMHC: A dedicated Coronavirus Mental Wellbeing Support Service is now available to support Australians. This includes a free Coronaviru…,positive,0.55811,0.04764,0.39404,,Female,(38-43),0,0,0,1250261326355718144
mental-health-awareness-australia,HodsonStephanie, https://twitter.com/HodsonStephanie,2020-07-15 19:50:32,https://twitter.com/i/web/status/1283338147569364997,RT @NMHC: A dedicated Coronavirus Mental Wellbeing Support Service is now available to support Australians. This includes a free Coronaviru…,positive,0.55853,0.04778,0.39369,,Female,(38-43),0,0,0,1250261326355718144
mental-health-awareness-australia,HodsonStephanie, https://twitter.com/HodsonStephanie,2020-09-30 20:34:37,https://twitter.com/i/web/status/1311253109662912513,"RT @OpenArmsSupport: To ensure we can better support the veteran community, we’ve improved our services in Western Australia.  We have a ne…",neutral,0.44162,0.03693,0.52145,,Female,(38-43),0,0,0,1311111099442368512
mental-health-awareness-australia,HodsonStephanie, https://twitter.com/HodsonStephanie,2020-10-06 20:02:40,https://twitter.com/i/web/status/1313419392839942144,"RT @OpenArmsSupport: Starting a mental health journey can seem daunting, at times leaving you feeling dwarfed by your situation.  Sometimes…",neutral,0.15243,0.1101,0.73746,,Female,(38-43),0,0,0,1313400603037503488
mental-health-awareness-australia,HodsonStephanie, https://twitter.com/HodsonStephanie,2020-10-06 20:04:48,https://twitter.com/i/web/status/1313419929471729667,"RT @OpenArmsSupport: Work looks a little different right now.  With so many of us working from home, it's essential to maintain a work-life…",neutral,0.32671,0.01886,0.65443,,Female,(38-43),0,0,0,1313329511136518147
mental-health-general-australia,NattieDownie, https://twitter.com/NattieDownie,2020-09-28 07:02:47,https://twitter.com/i/web/status/1310324027206975488,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,,Male,(48-53),0,0,0,1310132068425195520
mental-health-awareness-australia,loisjervis, https://twitter.com/loisjervis,2020-09-30 02:40:13,https://twitter.com/i/web/status/1310982724946018307,"RT @1800RESPECT: Remember that it's not your fault, and that there is no shame in reaching out. #Financialabuse can happen to anyone. you…",neutral,0.45844,0.06936,0.4722,Queensland,Female,(8-12),0,0,0,1310762476590555137
mental-health-general-australia,darylgibson, https://twitter.com/darylgibson,2020-09-29 12:38:55,https://twitter.com/i/web/status/1310771004826763265,RT @rightfuture: Looks like Greg #NotAHealthProfessional Hunt expressing concerns for people's Mental health is about to shirtfront @JoshFr…,negative,0.00679,0.76246,0.23075,,Female,(38-43),0,0,0,1310768619555450880
mental-health-general-australia,darylgibson, https://twitter.com/darylgibson,2020-10-03 12:53:07,https://twitter.com/i/web/status/1312224131379675136,RT @AgedMatters: @CaruanaSteven @2BClear1 @the_shb Although @GregHuntMP recently increased access to mental health service for older people…,neutral,0.09826,0.13539,0.76635,,Female,(38-43),0,0,0,1312221988727877632
mental-health-awareness-australia,Nette8Two, https://twitter.com/Nette8Two,2020-09-28 12:53:55,https://twitter.com/i/web/status/1310412394091298818,"RT @1800RESPECT: #Sexualassault and #domesticviolence affects 1 in 5 Australians. Whatever your situation, 1800RESPECT is available to supp…",positive,0.48777,0.05492,0.45731,Tasmania,Female,(48-53),0,0,0,1309358226069172224
mental-health-availability-australia,StephMcLennan, https://twitter.com/StephMcLennan,2020-09-26 16:17:16,https://twitter.com/i/web/status/1309738793507856386,RT @Lucy__Adams: ‘Police should not be the first people called when someone needs mental health support in the community...Health services…,negative,0.01295,0.71656,0.27049,Victoria,Male,(38-43),0,0,0,1309715869610565632
mental-health-availability-australia,takewingca, https://twitter.com/takewingca,2020-10-06 16:11:26,https://twitter.com/i/web/status/1313361203264016386,RT @choo_ek: There are now several reasons to do frequent mental health assessments: - low oxygen levels to brain - COVID direct neuropsych…,neutral,0.06109,0.2658,0.67311,Victoria,Female,(38-43),0,0,0,1312903496425848832
mental-health-awareness-australia,Mattys123, https://twitter.com/Mattys123,2020-09-20 13:19:51,https://twitter.com/i/web/status/1307519814781423617,"RT @JuliaGillard: Today's @AFL @beyondblue Cup, between @HawthornFC and the @GoldCoastSUNS, comes at a time when many sporting communities…",neutral,0.37864,0.03248,0.58887,Victoria,Male,(48-53),0,0,0,1307446872395653125
mental-health-availability-australia,verbaliza, https://twitter.com/verbaliza,2020-10-07 10:59:04,https://twitter.com/i/web/status/1313644981186260993,RT @ACalear: Our first paper on the mental health impacts of COVID-19 on Australian adults has now been published: The Effect of COVID-19 o…,neutral,0.13222,0.07337,0.79441,,Male,(4-6),0,0,0,1313362450494832640
mental-health-general-australia,verbaliza, https://twitter.com/verbaliza,2020-10-07 10:59:04,https://twitter.com/i/web/status/1313644981186260993,RT @ACalear: Our first paper on the mental health impacts of COVID-19 on Australian adults has now been published: The Effect of COVID-19 o…,neutral,0.13222,0.07337,0.79441,,Male,(4-6),0,0,0,1313362450494832640
mental-health-availability-australia,Anne_Ruston, https://twitter.com/Anne_Ruston,2020-10-07 07:58:38,https://twitter.com/i/web/status/1313599574863351808,RT @JasonTrethowan: Integrating vocational services with mental health is a core part of the headspace model. Never been a more important t…,positive,0.71523,0.01237,0.2724,,Female,(25-32),0,0,0,1313419033941696512
mental-health-general-australia,lucklynn67, https://twitter.com/lucklynn67,2020-09-28 12:39:16,https://twitter.com/i/web/status/1310408708518629376,Robodebt showed us how much you cared for peoples mental health @ScottMorrisonMP . No one believes you . Even your supporters know you are a liar . Theyll be gone soon as the money runs out https://t.co/1vfd6PpWua,negative,0.01918,0.96164,0.01918,Western Australia,Female,(60-100),0,0,0,
mental-health-awareness-australia,DrRimmer, https://twitter.com/DrRimmer,2020-08-07 12:02:50,https://twitter.com/i/web/status/1291555368691052544,"RT @JuliaGillard: Understandably, we’re seeing more people from Victoria seeking support from @beyondblue. Our skilled mental health profes…",neutral,0.45882,0.04652,0.49466,Queensland,Female,(0-2),0,0,0,1291166756078325763
mental-health-awareness-australia,DrRimmer, https://twitter.com/DrRimmer,2020-08-07 12:02:50,https://twitter.com/i/web/status/1291555368691052544,"RT @JuliaGillard: Understandably, we’re seeing more people from Victoria seeking support from @beyondblue. Our skilled mental health profes…",neutral,0.45898,0.04654,0.49463,Queensland,Female,(0-2),0,0,0,1291166756078325763
mental-health-availability-australia,MaxLoomes, https://twitter.com/MaxLoomes,2020-09-28 09:18:35,https://twitter.com/i/web/status/1310358202588958723,When I was working for Mission Australia doing outreach we would be called to help those with mental health issues quite often. We passively interacted with rough sleepers and often were able to provide what they needed at the time or liaise with other services if necessary!,positive,0.68478,0.01395,0.30127,,Female,(25-32),0,4,0,1310356552230952960
mental-health-general-australia,stephenjduckett, https://twitter.com/stephenjduckett,2020-09-28 16:10:53,https://twitter.com/i/web/status/1310461962191429633,"@matsionoah @GregHuntMP True but this change isn't designed to fix that problem and so should not be assessed against that criterion. That said, access to mental health care is a big problem that also needs to be addressed",neutral,0.02336,0.37724,0.5994,,,,0,1,0,1310441493526507520
mental-health-general-australia,kjazzled, https://twitter.com/kjazzled,2020-09-04 09:18:44,https://twitter.com/i/web/status/1301660931282276352,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,0.39465,0.03906,0.56628,Queensland,,,0,0,0,1273833316211240960
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-10-05 08:10:09,https://twitter.com/i/web/status/1312877696448294913,"RT @beyondblue: @FCAupdate's chief executive Fiona Guthrie is passionate about helping people overcome financial difficulty. Here, Fiona ta…",positive,0.90298,0.00517,0.09185,,,,0,0,0,1310453761165287425
mental-health-general-australia,Davev47307296, https://twitter.com/Davev47307296,2020-09-30 16:48:45,https://twitter.com/i/web/status/1311196268820013058,RT @welosthim: We have a mental health crisis in Victoria especially with our children are you going to stand by &amp; allow @DanielAndrewsMP @…,negative,0.01873,0.63284,0.34842,,,,0,0,0,1311175838574944256
mental-health-awareness-australia,hia_vic, https://twitter.com/hia_vic,2020-10-02 11:28:15,https://twitter.com/i/web/status/1311840387674238976,"RT @HIA_au: This October is #MentalHealthMonth.  Georgie Harman, CEO of @beyondblue, reminds us that it's never too early or too late to se…",positive,0.85017,0.00706,0.14277,,,,0,0,0,1311787978801307648
mental-health-general-australia,rodp48, https://twitter.com/rodp48,2020-09-28 07:27:54,https://twitter.com/i/web/status/1310330346496339968,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,Victoria,,,0,0,0,1310132068425195520
mental-health-general-australia,caitlinruthward, https://twitter.com/caitlinruthward,2020-10-07 08:59:22,https://twitter.com/i/web/status/1313614857061588992,RT @MTeesson: Australian budget night 2020 .. Increase in better access sessions for mental health from 10 to 20 a welcome announcement as…,positive,0.88432,0.00687,0.10881,,,,0,0,0,1313456153917972481
mental-health-general-australia,jenoby2012, https://twitter.com/jenoby2012,2020-10-07 10:25:02,https://twitter.com/i/web/status/1313636417206063104,RT @ian_hickie: Shocking stats: Suicide rate in teenage girls rises https://t.co/qNmMhVStK2 Urgent need for sustained investments in youth…,neutral,0.2019,0.30185,0.49624,,,,0,0,0,1312505521383960577
mental-health-availability-australia,drdavemcdonald, https://twitter.com/drdavemcdonald,2020-09-26 15:58:13,https://twitter.com/i/web/status/1309733999984607232,RT @Lucy__Adams: ‘Police should not be the first people called when someone needs mental health support in the community...Health services…,negative,0.01295,0.71656,0.27049,,,,0,0,0,1309715869610565632
mental-health-awareness-australia,PREMISE_CRE, https://twitter.com/PREMISE_CRE,2020-09-25 16:02:40,https://twitter.com/i/web/status/1309372730886688768,RT @blackdoginst: *SYDNEY* We're seeking research participants who are 18+ and have attended the Prince of Wales Emergency Department (ED)…,neutral,0.05033,0.18786,0.76181,,,,0,0,0,1309327723764969474
mental-health-general-australia,PREMISE_CRE, https://twitter.com/PREMISE_CRE,2020-10-07 21:30:24,https://twitter.com/i/web/status/1313803862419992576,RT @MTeesson: Australian budget night 2020 .. Increase in better access sessions for mental health from 10 to 20 a welcome announcement as…,positive,0.88432,0.00687,0.10881,,,,0,0,0,1313456153917972481
mental-health-awareness-australia,Naomi55505271, https://twitter.com/Naomi55505271,2020-08-20 21:40:19,https://twitter.com/i/web/status/1296411740528357377,RT @MensLine_Aus: MensLine Australia is a free online and phone counselling service for men with emotional health and relationship concerns…,neutral,0.45725,0.07619,0.46656,,,,0,0,0,1296411674111545344
mental-health-awareness-australia,Naomi55505271, https://twitter.com/Naomi55505271,2020-09-28 18:20:34,https://twitter.com/i/web/status/1310494598825828353,RT @AusUnemployment: We're worried about our members + every single one of the millions of ppl being subjected to job agency brutality.  If…,neutral,0.11357,0.30596,0.58047,,,,0,0,0,1310478550005198854
mental-health-awareness-australia,Naomi55505271, https://twitter.com/Naomi55505271,2020-09-28 18:24:13,https://twitter.com/i/web/status/1310495515373481984,@AusUnemployment @LifelineAust also has online chat -  The Lifeline Chat is available between 7pm to midnight AEST - When the service is available a button will appear below letting you know the service is online. You can click it to commence a chat.  https://t.co/Xln9oVQqdY,neutral,0.38089,0.10193,0.51718,,,,0,0,0,1310478550005198854
mental-health-availability-australia,dameladeedah, https://twitter.com/dameladeedah,2020-09-29 21:44:41,https://twitter.com/i/web/status/1310908351547539456,RT @JamesMerlinoMP: I am both humbled and excited to take on the portfolio of mental health alongside my education responsibilities.  Rebui…,positive,0.88742,0.0052,0.10738,Victoria,,,0,0,0,1310830095435730944
mental-health-awareness-australia,JasonTrethowan, https://twitter.com/JasonTrethowan,2020-09-18 21:21:45,https://twitter.com/i/web/status/1306916316041764865,"RT @ReachOut_AUS: It's normal to feel stressed, particularly with everything 2020 has thrown us. But if you always feel under-the-pump it c…",neutral,0.07253,0.10411,0.82336,,,,0,0,0,1306858008366977025
mental-health-availability-australia,JasonTrethowan, https://twitter.com/JasonTrethowan,2020-10-06 20:01:14,https://twitter.com/i/web/status/1313419033941696512,Integrating vocational services with mental health is a core part of the headspace model. Never been a more important time for this commitment. @EoinKillackey @PatMcGorry @headspace_aus https://t.co/egju1WoQeq,positive,0.87805,0.00768,0.11426,,,,-1,33,0,
mental-health-awareness-australia,stringdtd, https://twitter.com/stringdtd,2020-10-06 22:54:11,https://twitter.com/i/web/status/1313462560306335745,https://t.co/yCFzqE5RbS 1800 respect can help you,positive,0.64115,0.02703,0.33182,,,,0,0,0,1313462558620184576
mental-health-availability-australia,Davidy1945, https://twitter.com/Davidy1945,2020-09-28 07:26:07,https://twitter.com/i/web/status/1310329900214022144,RT @OZloop: ⁦@ScottMorrisonMP⁩ ⁦@GregHuntMP⁩ ⁦@JoshFrydenberg⁩ “but the leaders said they were “deeply concerned” about the mental health i…,neutral,0.116,0.22324,0.66077,Victoria,,,0,0,0,1310303413960192000
mental-health-general-australia,Davidy1945, https://twitter.com/Davidy1945,2020-09-28 07:26:07,https://twitter.com/i/web/status/1310329900214022144,RT @OZloop: ⁦@ScottMorrisonMP⁩ ⁦@GregHuntMP⁩ ⁦@JoshFrydenberg⁩ “but the leaders said they were “deeply concerned” about the mental health i…,neutral,0.116,0.22324,0.66077,Victoria,,,0,0,0,1310303413960192000
mental-health-general-australia,mackaysuzie, https://twitter.com/mackaysuzie,2020-10-06 21:08:29,https://twitter.com/i/web/status/1313435958742675456,@Peter_Fox59 @ScottMorrisonMP And his own propaganda rag the daily telegraph is campaigning on more counsellors for public schools for mental health,negative,0.04576,0.90848,0.04576,Queensland,,,0,4,0,1313421063745798146
mental-health-general-australia,GlenMur21242567, https://twitter.com/GlenMur21242567,2020-09-28 09:17:57,https://twitter.com/i/web/status/1310358041531834368,"RT @AaronDodd: Isn't it interesting how concerned @ScottMorrisonMP &amp; @JoshFrydenberg claim to be about the mental-health of Victorians, y…",negative,0.01926,0.96149,0.01926,Tasmania,,,0,0,0,1310132068425195520
mental-health-general-australia,le23536070, https://twitter.com/le23536070,2020-09-27 20:55:16,https://twitter.com/i/web/status/1310171139600052224,RT @zaneyturtle: @sophieelsworth @ScottMorrisonMP @JoshFrydenberg @GregHuntMP If the federal govt were genuinely concerned about mental hea…,negative,0.0189,0.57499,0.40611,New South Wales,,,0,0,0,1310144909224026112
mental-health-availability-australia,Maddingly9, https://twitter.com/Maddingly9,2020-09-29 11:05:45,https://twitter.com/i/web/status/1310747558109536257,"RT @DrEllieBrown1: How coronavirus is linked to an increase in complex mental illness, including psychosis, in young adults and older peopl…",neutral,0.14572,0.10129,0.753,Victoria,,,0,0,0,1310742408213090304
mental-health-availability-australia,melbprisoner, https://twitter.com/melbprisoner,2020-09-29 09:57:17,https://twitter.com/i/web/status/1310730328772812800,"RT @CharisChang2: Victoria had a 17% increase in ambulance visits for self-injury between January-June this year, compared to the same peri…",neutral,0.05912,0.30628,0.6346,,,,0,0,0,1310705815678926849
mental-health-availability-australia,CraigMarchant37, https://twitter.com/CraigMarchant37,2020-09-29 21:54:29,https://twitter.com/i/web/status/1310910819627008002,"@rosepetails @Chescamarina I've got ELMHS which stands for Early Life Mental Health Service engaged with her, which is run by Monash Health (Melbourne, VIC, AUS) and they are being really helpful. So definitely getting her help. But I did find out something interesting, she doesn't really like meat.",positive,0.63736,0.02821,0.33443,,,,0,1,0,1310902736205086725
mental-health-general-australia,JimWils92190042, https://twitter.com/JimWils92190042,2020-09-27 21:18:30,https://twitter.com/i/web/status/1310176989358166017,RT @zaneyturtle: @sophieelsworth @ScottMorrisonMP @JoshFrydenberg @GregHuntMP If the federal govt were genuinely concerned about mental hea…,negative,0.0189,0.57499,0.40611,,,,0,0,0,1310144909224026112
mental-health-availability-australia,cultcringe, https://twitter.com/cultcringe,2020-09-29 22:51:48,https://twitter.com/i/web/status/1310925244333350912,RT @JamesMerlinoMP: I am both humbled and excited to take on the portfolio of mental health alongside my education responsibilities.  Rebui…,positive,0.88742,0.0052,0.10738,,,,0,0,0,1310830095435730944
mental-health-general-australia,sreeura, https://twitter.com/sreeura,2020-09-02 16:08:23,https://twitter.com/i/web/status/1301039247047057409,"RT @jazzbby91: Rather than utilise ankle monitors &amp; innovative technology, you cause mental and emotional distress to people entering Austr…",negative,0.00237,0.93117,0.06646,,,,0,0,0,1301034880977874944
mental-health-general-australia,sreeura, https://twitter.com/sreeura,2020-09-28 21:36:52,https://twitter.com/i/web/status/1310543997652201472,RT @livelifefree_1: @GregHuntMP What about the cost of mental health of those with loved ones stuck overseas? That can return safely. As yo…,neutral,0.02227,0.26694,0.71079,,,,0,0,0,1310251923891580929
mental-health-general-australia,sreeura, https://twitter.com/sreeura,2020-10-02 01:32:04,https://twitter.com/i/web/status/1311690350973526023,RT @Dabkeismycardio: @cynegi_ @AlanSmith2127 @KKeneally @ScottMorrisonMP @removethecaps @ausgov @dfat Those who try &amp; stay positive &amp; place…,neutral,0.47094,0.0437,0.48537,,,,0,0,0,1311585462532927488
mental-health-general-australia,sreeura, https://twitter.com/sreeura,2020-10-02 01:32:59,https://twitter.com/i/web/status/1311690582046072833,RT @livelifefree_1: So @AlanTudgeMP @ScottMorrisonMP @GregHuntMP @PeterDutton_MP when will you finally listen and fix allow families to reu…,negative,0.02629,0.57463,0.39907,,,,0,0,0,1311208158799429633
mental-health-general-australia,sreeura, https://twitter.com/sreeura,2020-10-03 15:22:01,https://twitter.com/i/web/status/1312261604008845312,RT @neetasalaria: @IATA Grieving my mother and missing my family .it’s been more than 7 months affecting my mental health @airindiain not a…,negative,0.04106,0.54206,0.41689,,,,0,0,0,1312256153028456448
mental-health-general-australia,sreeura, https://twitter.com/sreeura,2020-10-06 17:02:33,https://twitter.com/i/web/status/1313374065072041984,RT @AshtonCamarinha: I am absolutely 💔 my kids and I are stuck and cannot be with my husband. We cannot get flights into 🇦🇺 . We've never b…,negative,0.02926,0.75832,0.21242,,,,0,0,0,1313371468718374912
