tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
mental-health-availability-australia,VmwhV, https://twitter.com/VmwhV,2020-07-06 09:42:58,https://twitter.com/i/web/status/1280074752099409920,"RT @PeterKhalilMP: 2/4 I have spoken to community leaders in some of the towers, they tell me there's issues w/ food &amp; medication delivery,…",neutral,0.05197,0.33667,0.61133,Victoria,Female,(25-32)
mental-health-recognition-australia,JNsh45186293, https://twitter.com/JNsh45186293,2020-07-03 12:32:19,https://twitter.com/i/web/status/1279030209354711040,"RT @BenjaminMillar: ...policing can cause harm– fear, stress, anxiety, confusion and the disproportionate serving of fines on those least…",negative,0.01425,0.74316,0.24243,,Male,(4-6)
mental-health-awareness-australia,CharlesHolly13, https://twitter.com/CharlesHolly13,2020-07-07 11:50:25,https://twitter.com/i/web/status/1280469216022282243,RT @nadinevoncohen: FUCK YEAH VICTORIANS IF YOU'RE STRUGGLING MENTALLY / MONEYLY / IN A HARMFUL LIVNG SITUATION PLEASE CALL A FRIEND OR THE…,negative,0.01204,0.71826,0.26953,,Female,(48-53)
mental-health-availability-australia,MettaBhavana1, https://twitter.com/MettaBhavana1,2020-07-08 03:56:02,https://twitter.com/i/web/status/1280712218837807104,RT @abcnews: What's stopped you from seeing a psychologist? Share your story https://t.co/6WrOqZw90l,neutral,0.06149,0.2478,0.69092,Victoria,Female,(60-100)
mental-health-general-australia,sydnets, https://twitter.com/sydnets,2020-07-08 20:23:34,https://twitter.com/i/web/status/1280960741390991360,RT @ian_hickie: Melbourne's second lockdown sparks mental health fears https://t.co/suS4bs753Y via @SBSNews @BrainMind_Usyd @Sydney_Uni @Pa…,neutral,0.11011,0.1532,0.73682,New South Wales,Female,(8-12)
mental-health-awareness-australia,kazminka, https://twitter.com/kazminka,2020-07-07 09:15:18,https://twitter.com/i/web/status/1280430180327059456,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,Victoria,Female,(38-43)
mental-health-awareness-australia,kazminka, https://twitter.com/kazminka,2020-07-07 09:16:28,https://twitter.com/i/web/status/1280430472762281987,RT @Mary__Darly: @Biohazard_Hood @LoL_Ailias @sophiescott2 @AmyRemeikis Reach out have put a list together of online counselling services…,neutral,0.16211,0.08319,0.75488,Victoria,Female,(38-43)
mental-health-awareness-australia,kazminka, https://twitter.com/kazminka,2020-07-09 00:34:37,https://twitter.com/i/web/status/1281023918417928194,"RT @beyondblue: As lockdown restrictions continue to fluctuate, you might be feeling unsettled or anxious about what this means for you or…",neutral,0.05026,0.23999,0.70947,Victoria,Female,(38-43)
mental-health-awareness-australia,nicolasnicola22, https://twitter.com/nicolasnicola22,2020-07-09 04:43:18,https://twitter.com/i/web/status/1281086504173891587,RT @BlakandBlack: @WgarNews @FrostWolfLost @twtrrr @rjstrikers @AnimaeOK @lynlinking @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes…,neutral,0.15674,0.12286,0.72021,New South Wales,Male,(25-32)
mental-health-awareness-australia,LennaLeprena, https://twitter.com/LennaLeprena,2020-07-08 10:12:11,https://twitter.com/i/web/status/1280806880663662593,RT @WgarNews: @FrostWolfLost @twtrrr @rjstrikers @AnimaeOK @BlakandBlack @lynlinking @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes…,neutral,0.15674,0.12286,0.72021,Tasmania,Female,(48-53)
mental-health-awareness-australia,nic_goodfellow, https://twitter.com/nic_goodfellow,2020-07-07 06:33:00,https://twitter.com/i/web/status/1280389335812960256,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,Victoria,Female,(25-32)
mental-health-awareness-australia,MikeHaydon, https://twitter.com/MikeHaydon,2020-07-09 09:23:42,https://twitter.com/i/web/status/1281157066766209025,"RT @shoot_da_spruik: @DFA_Analyst @AvidCommentator @RobbieBarwick  If you are struggling, you are not alone. Pls call Lifeline 13 11 14 Kid…",neutral,0.41333,0.10553,0.4812,Western Australia,Female,(60-100)
mental-health-awareness-australia,L_DeWeaver, https://twitter.com/L_DeWeaver,2020-07-09 01:59:24,https://twitter.com/i/web/status/1281045255232446464,RT @BlakandBlack: @WgarNews @FrostWolfLost @twtrrr @rjstrikers @AnimaeOK @lynlinking @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes…,neutral,0.15674,0.12286,0.72021,New South Wales,Female,(38-43)
mental-health-general-australia,rubin_angela, https://twitter.com/rubin_angela,2020-07-07 01:37:41,https://twitter.com/i/web/status/1280315015724060673,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,0.39478,0.03903,0.56592,Queensland,Female,(60-100)
mental-health-awareness-australia,rubin_angela, https://twitter.com/rubin_angela,2020-07-07 11:11:25,https://twitter.com/i/web/status/1280459399950000128,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,0.86816,0.00766,0.12408,Queensland,Female,(60-100)
mental-health-general-australia,rubin_angela, https://twitter.com/rubin_angela,2020-07-09 01:42:15,https://twitter.com/i/web/status/1281040938677100544,"@BraybrookA @TraceySpicer Sorry to read of your anxiety...There’s much kindness, respect &amp; understanding on Twitter..🌺🌻🙏🏼💐🌸🌼🌻🙏🏼💐🌸🌼🌺",positive,0.89014,0.00948,0.1004,Queensland,Female,(60-100)
mental-health-awareness-australia,JackieHansard, https://twitter.com/JackieHansard,2020-07-07 07:11:58,https://twitter.com/i/web/status/1280399139440738304,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,New South Wales,Female,(38-43)
mental-health-availability-australia,fatima_ishfaq, https://twitter.com/fatima_ishfaq,2020-05-26 01:26:34,https://twitter.com/i/web/status/1265091928623726592,RT @GregHuntMP: The Aust Govt is providing more than $20m additional funding for research to improve mental health care and reduce suicide…,positive,0.80127,0.01528,0.18323,New South Wales,Female,(8-12)
mental-health-general-australia,fatima_ishfaq, https://twitter.com/fatima_ishfaq,2020-05-26 01:26:34,https://twitter.com/i/web/status/1265091928623726592,RT @GregHuntMP: The Aust Govt is providing more than $20m additional funding for research to improve mental health care and reduce suicide…,positive,0.80127,0.01528,0.18323,New South Wales,Female,(8-12)
mental-health-awareness-australia,blue_bec, https://twitter.com/blue_bec,2020-07-06 07:07:33,https://twitter.com/i/web/status/1280035640579461120,"RT @riserefugee: Message to eX-detainee members,  Public housing flats lockdown news may trigger you   If you or anyone you know needs help…",neutral,0.10352,0.13879,0.75781,Victoria,Male,(48-53)
mental-health-awareness-australia,PMChabrel, https://twitter.com/PMChabrel,2020-07-07 06:37:05,https://twitter.com/i/web/status/1280390360309485568,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,South Australia,Female,(25-32)
mental-health-awareness-australia,Dehler45, https://twitter.com/Dehler45,2020-07-07 23:23:28,https://twitter.com/i/web/status/1280643627866177536,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,0.86816,0.00766,0.12408,New South Wales,Female,(25-32)
mental-health-availability-australia,Aimdiddles, https://twitter.com/Aimdiddles,2020-07-07 14:13:35,https://twitter.com/i/web/status/1280505242308747268,RT @RARepAustraliaE: A summary of some of the mental health services available across Australia. Never be afraid to reach out or seek help…,positive,0.604,0.01723,0.37866,,Male,(25-32)
mental-health-awareness-australia,DXPetti, https://twitter.com/DXPetti,2020-07-07 06:35:28,https://twitter.com/i/web/status/1280389956465078274,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,Victoria,Male,(38-43)
mental-health-awareness-australia,danielle_binks, https://twitter.com/danielle_binks,2020-07-07 08:43:24,https://twitter.com/i/web/status/1280422148767510528,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,Victoria,Female,(0-2)
mental-health-awareness-australia,danielle_binks, https://twitter.com/danielle_binks,2020-07-07 11:55:11,https://twitter.com/i/web/status/1280470415228329984,RT @nadinevoncohen: FUCK YEAH VICTORIANS IF YOU'RE STRUGGLING MENTALLY / MONEYLY / IN A HARMFUL LIVNG SITUATION PLEASE CALL A FRIEND OR THE…,negative,0.01204,0.71826,0.26953,Victoria,Female,(0-2)
mental-health-awareness-australia,WellsWellskm, https://twitter.com/WellsWellskm,2020-07-08 10:35:25,https://twitter.com/i/web/status/1280812729293369345,RT @rjstrikers: @WgarNews @AnimaeOK @BlakandBlack @lynlinking @twtrrr @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes @WhteRbbnAdvoc…,neutral,0.15674,0.12286,0.72021,Victoria,Male,(25-32)
mental-health-awareness-australia,Monica_Farrow, https://twitter.com/Monica_Farrow,2020-07-05 23:18:26,https://twitter.com/i/web/status/1279917584561782785,RT @healthgovau: It’s okay to feel overwhelmed in uncertain times. If you need some extra mental health information and support during this…,neutral,0.28687,0.04477,0.66846,Queensland,Female,(25-32)
mental-health-digital-australia,Monica_Farrow, https://twitter.com/Monica_Farrow,2020-07-05 23:18:26,https://twitter.com/i/web/status/1279917584561782785,RT @healthgovau: It’s okay to feel overwhelmed in uncertain times. If you need some extra mental health information and support during this…,neutral,0.28687,0.04477,0.66846,Queensland,Female,(25-32)
mental-health-general-australia,Monica_Farrow, https://twitter.com/Monica_Farrow,2020-07-05 23:18:26,https://twitter.com/i/web/status/1279917584561782785,RT @healthgovau: It’s okay to feel overwhelmed in uncertain times. If you need some extra mental health information and support during this…,neutral,0.28687,0.04477,0.66846,Queensland,Female,(25-32)
mental-health-awareness-australia,Monica_Farrow, https://twitter.com/Monica_Farrow,2020-07-08 05:41:23,https://twitter.com/i/web/status/1280738731759042560,"RT @beyondblue: As lockdown restrictions continue to fluctuate, you might be feeling unsettled or anxious about what this means for you or…",neutral,0.05026,0.23999,0.70947,Queensland,Female,(25-32)
mental-health-awareness-australia,_Bato_, https://twitter.com/_Bato_,2020-07-07 06:22:39,https://twitter.com/i/web/status/1280386731779297281,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,New South Wales,Female,(38-43)
mental-health-awareness-australia,MarieCo92176893, https://twitter.com/MarieCo92176893,2020-07-07 06:54:59,https://twitter.com/i/web/status/1280394867818942467,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,ACT,Female,(25-32)
mental-health-awareness-australia,maxwalden_, https://twitter.com/maxwalden_,2020-07-07 06:30:35,https://twitter.com/i/web/status/1280388725516582914,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,0.86816,0.00766,0.12408,Victoria,Female,(38-43)
mental-health-awareness-australia,maxwalden_, https://twitter.com/maxwalden_,2020-07-09 02:23:33,https://twitter.com/i/web/status/1281051332921573377,RT @PercyKaren: Got the lockdown blues? Is the pandemic causing panic? I have some tips &amp; tools to help you deal with any anxiety you might…,neutral,0.41968,0.06323,0.51709,Victoria,Female,(38-43)
mental-health-recognition-australia,maxwalden_, https://twitter.com/maxwalden_,2020-07-09 02:23:33,https://twitter.com/i/web/status/1281051332921573377,RT @PercyKaren: Got the lockdown blues? Is the pandemic causing panic? I have some tips &amp; tools to help you deal with any anxiety you might…,neutral,0.41968,0.06323,0.51709,Victoria,Female,(38-43)
mental-health-general-australia,PaulHenry524, https://twitter.com/PaulHenry524,2020-06-30 08:47:27,https://twitter.com/i/web/status/1277886454232788993,"RT @WilmaSlurrie: 👇 @GregHuntMP, what’s your response? Nothing? Not a word? No smarmy talking point about how you understand mental health?…",negative,0.00253,0.92139,0.07611,New South Wales,Male,(38-43)
mental-health-recognition-australia,devalara44, https://twitter.com/devalara44,2020-07-09 02:53:51,https://twitter.com/i/web/status/1281058957373497344,RT @PercyKaren: Got the lockdown blues? Is the pandemic causing panic? I have some tips &amp; tools to help you deal with any anxiety you might…,neutral,0.41968,0.06323,0.51709,,Female,(38-43)
mental-health-awareness-australia,NerdNeuro, https://twitter.com/NerdNeuro,2020-07-07 06:22:27,https://twitter.com/i/web/status/1280386680357154819,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,Victoria,Male,(38-43)
mental-health-awareness-australia,Munchbott, https://twitter.com/Munchbott,2020-07-07 06:47:39,https://twitter.com/i/web/status/1280393019804401664,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,Victoria,,
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-07-09 04:08:13,https://twitter.com/i/web/status/1281077672987115520,"RT @beyondblue: As lockdown restrictions continue to fluctuate, you might be feeling unsettled or anxious about what this means for you or…",neutral,0.05026,0.23999,0.70947,,,
mental-health-availability-australia,timokeefe13, https://twitter.com/timokeefe13,2020-07-07 18:56:56,https://twitter.com/i/web/status/1280576552510476288,RT @lynlinking: @BlakandBlack @WgarNews @twtrrr @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes @WhteRbbnAdvocat @AnimaeOK @RachelQu…,neutral,0.15674,0.12286,0.72021,,,
mental-health-awareness-australia,Lachy_Steele, https://twitter.com/Lachy_Steele,2020-07-07 10:10:25,https://twitter.com/i/web/status/1280444048847695872,"RT @AFL: @AIAVitalityAU Lifeline is an Official Charity Partner of the AFL, which provides all Australians experiencing a personal crisis w…",positive,0.73438,0.03079,0.23486,,,
mental-health-awareness-australia,Lachy_Steele, https://twitter.com/Lachy_Steele,2020-07-09 05:44:04,https://twitter.com/i/web/status/1281101795897438208,Sometimes I do want to be lonely.,neutral,0.15479,0.18127,0.66406,,,
mental-health-awareness-australia,LHAdvocate, https://twitter.com/LHAdvocate,2020-07-03 07:12:42,https://twitter.com/i/web/status/1278949772934606849,RT @VicGovDHHS: The #coronavirus situation in Victoria can cause worry and anxiety. Find ways to share positive and hopeful stories with ot…,positive,0.59521,0.0265,0.37842,,,
mental-health-awareness-australia,LHAdvocate, https://twitter.com/LHAdvocate,2020-07-08 02:26:13,https://twitter.com/i/web/status/1280689616291426304,RT @gippslandphn: There’s been a lot of change recently with family and friends back in lockdown. This might have you feeling a little over…,neutral,0.05127,0.2063,0.74268,,,
mental-health-awareness-australia,solskjaer025, https://twitter.com/solskjaer025,2020-07-07 09:08:24,https://twitter.com/i/web/status/1280428440382914560,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,0.86816,0.00766,0.12408,,,
mental-health-awareness-australia,123Hillsy, https://twitter.com/123Hillsy,2020-07-07 10:40:49,https://twitter.com/i/web/status/1280451701363765249,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,,,
mental-health-availability-australia,Eligius4917, https://twitter.com/Eligius4917,2020-07-01 14:00:34,https://twitter.com/i/web/status/1278327640206618634,"Today is the 20th anniversary of the Goods and Services Tax in Australia.  It's also No Talk Day, a day when the Triple M radio network in Australia raise awareness of mental health.  #GSTday   #NoTalkDay",neutral,0.14734,0.21826,0.63428,,,
mental-health-awareness-australia,spiritwane_, https://twitter.com/spiritwane_,2020-07-07 06:22:58,https://twitter.com/i/web/status/1280386810393137152,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,,,
mental-health-awareness-australia,JaneSimmons19, https://twitter.com/JaneSimmons19,2020-07-01 22:00:18,https://twitter.com/i/web/status/1278448371699761152,"RT @NSWEducation: We are near the end of Term 2! 😱  For some #2020HSC students, feeling stressed won't go on holidays. Don't forget help is…",neutral,0.06421,0.22668,0.70898,,,
mental-health-awareness-australia,chlosreputation, https://twitter.com/chlosreputation,2020-07-07 10:36:31,https://twitter.com/i/web/status/1280450616381169666,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,,,
mental-health-awareness-australia,chlosreputation, https://twitter.com/chlosreputation,2020-07-09 13:12:00,https://twitter.com/i/web/status/1281214522922057729,"-ed grief, I’m crying bc I’ve been dealing with depression, anxiety, ocd and ptsd during a fucking pandemic with no coping mechanisms except unhealthy ones, I’m crying bc I’m trying so hard to keep everything on the inside and I just cant do it",negative,0.03827,0.73584,0.22607,,,
mental-health-awareness-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-06-30 11:56:32,https://twitter.com/i/web/status/1277934037445668866,"RT @beyondblue: For those who experience symptoms of social anxiety, the lockdown period may have introduced a healthy limit on daily face-…",neutral,0.17236,0.04544,0.78223,Tasmania,,
mental-health-availability-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-07-09 09:48:35,https://twitter.com/i/web/status/1281163330770501633,RT @RACGPPresident: Victorians I know this won't be an easy six weeks for you. Remember that if you have any concerns about your mental hea…,neutral,0.18872,0.0968,0.71436,Tasmania,,
mental-health-availability-australia,SarenaFlanigan, https://twitter.com/SarenaFlanigan,2020-07-02 05:41:27,https://twitter.com/i/web/status/1278564422785499141,RT @ColdHeart_Prj: Every day in Australia 8 people will commit suicide. If you feel someone is in need of support please try have the diffi…,neutral,0.10846,0.31055,0.58105,,,
mental-health-availability-australia,kellyconrad956, https://twitter.com/kellyconrad956,2020-07-07 19:09:58,https://twitter.com/i/web/status/1280579830413586432,RT @lynlinking: @BlakandBlack @WgarNews @twtrrr @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes @WhteRbbnAdvocat @AnimaeOK @RachelQu…,neutral,0.15674,0.12286,0.72021,,,
mental-health-awareness-australia,kellyconrad956, https://twitter.com/kellyconrad956,2020-07-09 03:55:22,https://twitter.com/i/web/status/1281074442228035596,RT @BlakandBlack: @WgarNews @FrostWolfLost @twtrrr @rjstrikers @AnimaeOK @lynlinking @CartwheelPrint @GerryGeorgatos @NspTrp @NatIndigTimes…,neutral,0.15674,0.12286,0.72021,,,
mental-health-awareness-australia,LisaPears4, https://twitter.com/LisaPears4,2020-07-08 00:17:28,https://twitter.com/i/web/status/1280657215456571392,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,,,
mental-health-awareness-australia,nohoneyjustb, https://twitter.com/nohoneyjustb,2020-07-07 06:16:35,https://twitter.com/i/web/status/1280385204553564160,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,,,
mental-health-awareness-australia,latrobecity, https://twitter.com/latrobecity,2020-07-02 23:33:03,https://twitter.com/i/web/status/1278834097649881088,RT @VicGovDHHS: The #coronavirus situation in Victoria can cause worry and anxiety. Find ways to share positive and hopeful stories with ot…,positive,0.59521,0.0265,0.37842,Victoria,,
mental-health-digital-australia,latrobecity, https://twitter.com/latrobecity,2020-07-02 23:33:03,https://twitter.com/i/web/status/1278834097649881088,RT @VicGovDHHS: The #coronavirus situation in Victoria can cause worry and anxiety. Find ways to share positive and hopeful stories with ot…,positive,0.59521,0.0265,0.37842,Victoria,,
mental-health-general-australia,latrobecity, https://twitter.com/latrobecity,2020-07-02 23:33:03,https://twitter.com/i/web/status/1278834097649881088,RT @VicGovDHHS: The #coronavirus situation in Victoria can cause worry and anxiety. Find ways to share positive and hopeful stories with ot…,positive,0.59521,0.0265,0.37842,Victoria,,
mental-health-awareness-australia,latrobecity, https://twitter.com/latrobecity,2020-07-08 07:10:11,https://twitter.com/i/web/status/1280761081296678912,"RT @healthgovau: Localised lock downs are limiting social interaction. This is a temporary measure, but it’s important to take care of your…",neutral,0.17114,0.06677,0.76221,Victoria,,
mental-health-digital-australia,latrobecity, https://twitter.com/latrobecity,2020-07-08 07:10:11,https://twitter.com/i/web/status/1280761081296678912,"RT @healthgovau: Localised lock downs are limiting social interaction. This is a temporary measure, but it’s important to take care of your…",neutral,0.17114,0.06677,0.76221,Victoria,,
mental-health-general-australia,latrobecity, https://twitter.com/latrobecity,2020-07-08 07:10:11,https://twitter.com/i/web/status/1280761081296678912,"RT @healthgovau: Localised lock downs are limiting social interaction. This is a temporary measure, but it’s important to take care of your…",neutral,0.17114,0.06677,0.76221,Victoria,,
mental-health-awareness-australia,jaquix173, https://twitter.com/jaquix173,2020-07-07 11:54:50,https://twitter.com/i/web/status/1280470327982579713,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,0.86816,0.00766,0.12408,Queensland,,
mental-health-availability-australia,ACTSeniorPrac, https://twitter.com/ACTSeniorPrac,2020-07-06 10:53:50,https://twitter.com/i/web/status/1280092587836141570,"RT @RANZCP: It is vital that the public health response, to the public housing lockdown in Melbourne, is accompanied by social supports, dr…",neutral,0.13062,0.17554,0.69385,,,
mental-health-recognition-australia,ACTSeniorPrac, https://twitter.com/ACTSeniorPrac,2020-07-06 10:53:50,https://twitter.com/i/web/status/1280092587836141570,"RT @RANZCP: It is vital that the public health response, to the public housing lockdown in Melbourne, is accompanied by social supports, dr…",neutral,0.13062,0.17554,0.69385,,,
mental-health-availability-australia,HayleyVenables3, https://twitter.com/HayleyVenables3,2020-06-23 23:34:20,https://twitter.com/i/web/status/1275572933398687746,RT @YOUTHe_au: Our friends @orygen_aus are interested in how young people are using tech for their mental health during #Covid_19 - follow…,neutral,0.35083,0.05267,0.59668,,,
mental-health-awareness-australia,glennmcdmusic, https://twitter.com/glennmcdmusic,2020-07-07 20:38:26,https://twitter.com/i/web/status/1280602095486300160,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,,,
mental-health-awareness-australia,SheReadsSheNoms, https://twitter.com/SheReadsSheNoms,2020-07-07 06:52:14,https://twitter.com/i/web/status/1280394174496301056,RT @nadinevoncohen: FUCK YEAH VICTORIANS IF YOU'RE STRUGGLING MENTALLY / MONEYLY / IN A HARMFUL LIVNG SITUATION PLEASE CALL A FRIEND OR THE…,negative,0.01204,0.71826,0.26953,,,
mental-health-awareness-australia,SheReadsSheNoms, https://twitter.com/SheReadsSheNoms,2020-07-08 13:10:40,https://twitter.com/i/web/status/1280851798626930688,"@pokutchins Loved it, but certainly anxiety inducing for me as I'm a total wuss! 😅",positive,0.9165,0.00325,0.0802,,,
mental-health-awareness-australia,annncarter, https://twitter.com/annncarter,2020-07-07 09:41:21,https://twitter.com/i/web/status/1280436733100752896,"RT @sophiescott2: Thoughts are with everyone in Victoria. If you are struggling, you are not alone. Pls call  Lifeline 13 11 14 Kids Helpli…",positive,0.65918,0.07263,0.26831,,,
mental-health-awareness-australia,heytrooblue, https://twitter.com/heytrooblue,2020-07-08 11:36:44,https://twitter.com/i/web/status/1280828161362497538,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,0.86816,0.00766,0.12408,,,
mental-health-awareness-australia,TVLandLis, https://twitter.com/TVLandLis,2020-07-07 13:24:42,https://twitter.com/i/web/status/1280492942386331648,"RT @_jacobshields: A timely reminder that if you're struggling, you're not alone and there are people who can help.  Lifeline: 13 11 14 Kid…",positive,0.86816,0.00766,0.12408,,,
