tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
mental-health-availability-australia,Kargs84, https://twitter.com/Kargs84,2020-08-05 05:15:28,https://twitter.com/i/web/status/1290879072143212544,RT @Paul_Karp: #breaking University of Melbourne to lay off 450 staff. On #politicslive with @AmyRemeikis #auspol #COVID19Vic  https://t.co…,neutral,0.11365,0.15332,0.73291,South Australia,Male,(48-53)
mental-health-availability-australia,Kargs84, https://twitter.com/Kargs84,2020-08-05 05:15:28,https://twitter.com/i/web/status/1290879072143212544,RT @Paul_Karp: #breaking University of Melbourne to lay off 450 staff. On #politicslive with @AmyRemeikis #auspol #COVID19Vic  https://t.co…,neutral,0.11377,0.1532,0.73291,South Australia,Male,(48-53)
mental-health-availability-australia,Kargs84, https://twitter.com/Kargs84,2020-08-05 05:15:28,https://twitter.com/i/web/status/1290879072143212544,RT @Paul_Karp: #breaking University of Melbourne to lay off 450 staff. On #politicslive with @AmyRemeikis #auspol #COVID19Vic  https://t.co…,neutral,0.11389,0.15293,0.73319,South Australia,Male,(48-53)
mental-health-recognition-australia,jazmasigan_2, https://twitter.com/jazmasigan_2,2020-04-01 00:32:27,https://twitter.com/i/web/status/1245146977714634753,RT @AFP: Hard-drinking Australians were told to limit themselves to buying just 12 bottles of wine and two cases of beer a day as a coronav…,neutral,0.04572,0.40503,0.54932,South Australia,Male,(38-43)
mental-health-recognition-australia,jazmasigan_2, https://twitter.com/jazmasigan_2,2020-04-01 00:32:27,https://twitter.com/i/web/status/1245146977714634753,RT @AFP: Hard-drinking Australians were told to limit themselves to buying just 12 bottles of wine and two cases of beer a day as a coronav…,neutral,0.04572,0.40527,0.54883,South Australia,Male,(38-43)
mental-health-availability-australia,mrn487, https://twitter.com/mrn487,2020-08-10 08:04:07,https://twitter.com/i/web/status/1292733451267801089,"RT @KarolinaVoit: Australia is the 10th richest nation.  Why do we have  poverty, homelessness  cuts to public education, hospitals, mental…",negative,0.01284,0.76709,0.21997,New South Wales,Male,(25-32)
mental-health-availability-australia,mrn487, https://twitter.com/mrn487,2020-08-10 08:04:07,https://twitter.com/i/web/status/1292733451267801089,"RT @KarolinaVoit: Australia is the 10th richest nation.  Why do we have  poverty, homelessness  cuts to public education, hospitals, mental…",negative,0.01284,0.76716,0.22,New South Wales,Male,(25-32)
mental-health-availability-australia,mrn487, https://twitter.com/mrn487,2020-08-10 08:04:07,https://twitter.com/i/web/status/1292733451267801089,"RT @KarolinaVoit: Australia is the 10th richest nation.  Why do we have  poverty, homelessness  cuts to public education, hospitals, mental…",negative,0.01285,0.76709,0.21985,New South Wales,Male,(25-32)
mental-health-awareness-australia,SamuelSoo18, https://twitter.com/SamuelSoo18,2020-08-05 09:38:51,https://twitter.com/i/web/status/1290945355408760833,RT @hamishNews: Loads of valuable mental health resources (include support lines) available during #COVID19Aus - particularly for those in…,positive,0.87305,0.00803,0.1189,New South Wales,Female,(8-12)
mental-health-awareness-australia,SamuelSoo18, https://twitter.com/SamuelSoo18,2020-08-05 09:38:51,https://twitter.com/i/web/status/1290945355408760833,RT @hamishNews: Loads of valuable mental health resources (include support lines) available during #COVID19Aus - particularly for those in…,positive,0.87326,0.00802,0.11871,New South Wales,Female,(8-12)
mental-health-awareness-australia,SamuelSoo18, https://twitter.com/SamuelSoo18,2020-08-05 09:38:51,https://twitter.com/i/web/status/1290945355408760833,RT @hamishNews: Loads of valuable mental health resources (include support lines) available during #COVID19Aus - particularly for those in…,positive,0.87354,0.00801,0.11859,New South Wales,Female,(8-12)
mental-health-availability-australia,HeleneBlanchard, https://twitter.com/HeleneBlanchard,2020-08-10 05:32:06,https://twitter.com/i/web/status/1292695196338069504,"RT @KarolinaVoit: Australia is the 10th richest nation.  Why do we have  poverty, homelessness  cuts to public education, hospitals, mental…",negative,0.01284,0.76709,0.21997,New South Wales,Female,(25-32)
mental-health-availability-australia,HeleneBlanchard, https://twitter.com/HeleneBlanchard,2020-08-10 05:32:06,https://twitter.com/i/web/status/1292695196338069504,"RT @KarolinaVoit: Australia is the 10th richest nation.  Why do we have  poverty, homelessness  cuts to public education, hospitals, mental…",negative,0.01284,0.76716,0.22,New South Wales,Female,(25-32)
mental-health-availability-australia,HeleneBlanchard, https://twitter.com/HeleneBlanchard,2020-08-10 05:32:06,https://twitter.com/i/web/status/1292695196338069504,"RT @KarolinaVoit: Australia is the 10th richest nation.  Why do we have  poverty, homelessness  cuts to public education, hospitals, mental…",negative,0.01285,0.76709,0.21985,New South Wales,Female,(25-32)
mental-health-awareness-australia,rick_rampal, https://twitter.com/rick_rampal,2020-06-29 11:49:26,https://twitter.com/i/web/status/1277569864194912256,RT @JuliaGillard: I welcome the Australian Gov’s commitment to addressing the mental health needs of all Australians in these difficult tim…,positive,0.88902,0.00594,0.10503,,Male,(25-32)
mental-health-awareness-australia,rick_rampal, https://twitter.com/rick_rampal,2020-06-29 11:49:26,https://twitter.com/i/web/status/1277569864194912256,RT @JuliaGillard: I welcome the Australian Gov’s commitment to addressing the mental health needs of all Australians in these difficult tim…,positive,0.88916,0.00593,0.10498,,Male,(25-32)
mental-health-general-australia,CaptainAdvance1, https://twitter.com/CaptainAdvance1,2020-08-10 23:20:02,https://twitter.com/i/web/status/1292963950674370561,RT @shalailah: PM @ScottMorrisonMP has announced a doubling of Medicare-subsidised sessions with a mental health professional if you're liv…,neutral,0.08881,0.14673,0.76465,,Female,(8-12)
mental-health-general-australia,CaptainAdvance1, https://twitter.com/CaptainAdvance1,2020-08-10 23:20:02,https://twitter.com/i/web/status/1292963950674370561,RT @shalailah: PM @ScottMorrisonMP has announced a doubling of Medicare-subsidised sessions with a mental health professional if you're liv…,neutral,0.08891,0.1467,0.76439,,Female,(8-12)
mental-health-general-australia,CaptainAdvance1, https://twitter.com/CaptainAdvance1,2020-08-11 10:27:27,https://twitter.com/i/web/status/1293131909761908737,@thejoshmaxwell @shalailah @PatsKarvelas @ScottMorrisonMP There was extra post fire mental health support mentioned at the time. Did they impact you? Not followed through? Some distress will be from economic pressures as well as health anxiety  and grief,neutral,0.02473,0.48425,0.49102,,Female,(8-12)
mental-health-general-australia,CaptainAdvance1, https://twitter.com/CaptainAdvance1,2020-08-11 10:27:27,https://twitter.com/i/web/status/1293131909761908737,@thejoshmaxwell @shalailah @PatsKarvelas @ScottMorrisonMP There was extra post fire mental health support mentioned at the time. Did they impact you? Not followed through? Some distress will be from economic pressures as well as health anxiety  and grief,neutral,0.02473,0.48438,0.49097,,Female,(8-12)
mental-health-general-australia,SenSHenderson, https://twitter.com/SenSHenderson,2020-08-03 03:56:16,https://twitter.com/i/web/status/1290134364211130368,RT @GregHuntMP: Important additional mental health support announced to assist Victorians entering stage 4 restrictions.  MEDIA RELEASE - h…,neutral,0.4784,0.04302,0.47857,Victoria,Female,(38-43)
mental-health-general-australia,SenSHenderson, https://twitter.com/SenSHenderson,2020-08-03 03:56:16,https://twitter.com/i/web/status/1290134364211130368,RT @GregHuntMP: Important additional mental health support announced to assist Victorians entering stage 4 restrictions.  MEDIA RELEASE - h…,positive,0.47925,0.04294,0.47778,Victoria,Female,(38-43)
mental-health-general-australia,SenSHenderson, https://twitter.com/SenSHenderson,2020-08-06 10:46:09,https://twitter.com/i/web/status/1291324678095564800,"Speaking on #Credlin about the desperate need for a Vic Govt funded youth PARC centre for Geelong for teen suicide prevention.   Despite the @ScottMorrisonMP’s Govt massive investment in mental health, more needs to be done particularly given the terrible harm caused by Covid19. https://t.co/EIJzXQv0tS",neutral,0.10864,0.33789,0.55322,Victoria,Female,(38-43)
mental-health-general-australia,SenSHenderson, https://twitter.com/SenSHenderson,2020-08-06 10:46:09,https://twitter.com/i/web/status/1291324678095564800,"Speaking on #Credlin about the desperate need for a Vic Govt funded youth PARC centre for Geelong for teen suicide prevention.   Despite the @ScottMorrisonMP’s Govt massive investment in mental health, more needs to be done particularly given the terrible harm caused by Covid19. https://t.co/EIJzXQv0tS",neutral,0.10871,0.33784,0.55345,Victoria,Female,(38-43)
mental-health-awareness-australia,KarryonK, https://twitter.com/KarryonK,2020-08-10 00:43:36,https://twitter.com/i/web/status/1292622592646365185,RT @elyasgarad: There is no shame in admitting you are not coping right now None of us have experienced this level of unpredictability and…,negative,0.19531,0.47827,0.32666,,Male,(60-100)
mental-health-awareness-australia,KarryonK, https://twitter.com/KarryonK,2020-08-10 00:43:36,https://twitter.com/i/web/status/1292622592646365185,RT @elyasgarad: There is no shame in admitting you are not coping right now None of us have experienced this level of unpredictability and…,negative,0.19543,0.47803,0.32666,,Male,(60-100)
mental-health-awareness-australia,KarryonK, https://twitter.com/KarryonK,2020-08-10 00:43:36,https://twitter.com/i/web/status/1292622592646365185,RT @elyasgarad: There is no shame in admitting you are not coping right now None of us have experienced this level of unpredictability and…,negative,0.19622,0.47644,0.32734,,Male,(60-100)
mental-health-awareness-australia,ingioz, https://twitter.com/ingioz,2020-08-02 06:58:30,https://twitter.com/i/web/status/1289817835191975936,"RT @georgie_harman: As a proud Melbournian, today’s news is hard. We’ll react in different ways. Some are doing it tougher than others. But…",neutral,0.35669,0.09125,0.55225,,Female,(8-12)
mental-health-awareness-australia,ingioz, https://twitter.com/ingioz,2020-08-02 06:58:30,https://twitter.com/i/web/status/1289817835191975936,"RT @georgie_harman: As a proud Melbournian, today’s news is hard. We’ll react in different ways. Some are doing it tougher than others. But…",neutral,0.35693,0.09113,0.55176,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-02 23:12:41,https://twitter.com/i/web/status/1290062998879404032,RT @MentalHealthVic: A welcome extension of Medicare subsidised sessions for ppl under further #COVID19Vic restrictions to receive #mentalh…,positive,0.7959,0.01257,0.19141,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-02 23:12:41,https://twitter.com/i/web/status/1290062998879404032,RT @MentalHealthVic: A welcome extension of Medicare subsidised sessions for ppl under further #COVID19Vic restrictions to receive #mentalh…,positive,0.79639,0.01253,0.19104,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-04 23:50:29,https://twitter.com/i/web/status/1290797286184771584,RT @LornaMoxham: Victorian’s need our help. Please Give mental health nurses access to MBS so our brothers &amp; sisters in VIC can get as much…,neutral,0.1803,0.23267,0.58691,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-04 23:50:29,https://twitter.com/i/web/status/1290797286184771584,RT @LornaMoxham: Victorian’s need our help. Please Give mental health nurses access to MBS so our brothers &amp; sisters in VIC can get as much…,neutral,0.18054,0.23267,0.58691,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-04 23:50:29,https://twitter.com/i/web/status/1290797286184771584,RT @LornaMoxham: Victorian’s need our help. Please Give mental health nurses access to MBS so our brothers &amp; sisters in VIC can get as much…,neutral,0.18083,0.23233,0.58684,,Female,(8-12)
mental-health-availability-australia,ingioz, https://twitter.com/ingioz,2020-08-07 12:49:40,https://twitter.com/i/web/status/1291718151323832323,"RT @LivingWorksAus: We welcome @ScottMorrisonMP announcement of  additional mental health support in Victoria, with funds for @headspace_au…",positive,0.88147,0.00928,0.10925,,Female,(8-12)
mental-health-availability-australia,ingioz, https://twitter.com/ingioz,2020-08-07 12:49:40,https://twitter.com/i/web/status/1291718151323832323,"RT @LivingWorksAus: We welcome @ScottMorrisonMP announcement of  additional mental health support in Victoria, with funds for @headspace_au…",positive,0.88184,0.00925,0.10907,,Female,(8-12)
mental-health-availability-australia,ingioz, https://twitter.com/ingioz,2020-08-07 12:49:40,https://twitter.com/i/web/status/1291718151323832323,"RT @LivingWorksAus: We welcome @ScottMorrisonMP announcement of  additional mental health support in Victoria, with funds for @headspace_au…",positive,0.88184,0.00928,0.10895,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-07 12:49:40,https://twitter.com/i/web/status/1291718151323832323,"RT @LivingWorksAus: We welcome @ScottMorrisonMP announcement of  additional mental health support in Victoria, with funds for @headspace_au…",positive,0.88147,0.00928,0.10925,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-07 12:49:40,https://twitter.com/i/web/status/1291718151323832323,"RT @LivingWorksAus: We welcome @ScottMorrisonMP announcement of  additional mental health support in Victoria, with funds for @headspace_au…",positive,0.88184,0.00925,0.10907,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-07 12:49:40,https://twitter.com/i/web/status/1291718151323832323,"RT @LivingWorksAus: We welcome @ScottMorrisonMP announcement of  additional mental health support in Victoria, with funds for @headspace_au…",positive,0.88184,0.00928,0.10895,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-09 00:57:38,https://twitter.com/i/web/status/1292263737424875521,RT @Oz4mentalhealth: AFMH welcomes the recent announcement by @GregHuntMP for more investment in support for severe and complex #Mentalheal…,positive,0.72021,0.02057,0.25903,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-09 00:57:38,https://twitter.com/i/web/status/1292263737424875521,RT @Oz4mentalhealth: AFMH welcomes the recent announcement by @GregHuntMP for more investment in support for severe and complex #Mentalheal…,positive,0.7207,0.02055,0.25903,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-09 00:57:38,https://twitter.com/i/web/status/1292263737424875521,RT @Oz4mentalhealth: AFMH welcomes the recent announcement by @GregHuntMP for more investment in support for severe and complex #Mentalheal…,positive,0.72076,0.02056,0.25869,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-09 03:09:03,https://twitter.com/i/web/status/1292296810216603648,RT @MagdaSzubanski: This is great ⁦@GregHuntMP⁩ and much needed 🙏 Further mental health support for Victorians during COVID-19 pandemic | H…,positive,0.93785,0.00549,0.05665,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-09 03:09:03,https://twitter.com/i/web/status/1292296810216603648,RT @MagdaSzubanski: This is great ⁦@GregHuntMP⁩ and much needed 🙏 Further mental health support for Victorians during COVID-19 pandemic | H…,positive,0.93799,0.00548,0.05646,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-09 03:09:03,https://twitter.com/i/web/status/1292296810216603648,RT @MagdaSzubanski: This is great ⁦@GregHuntMP⁩ and much needed 🙏 Further mental health support for Victorians during COVID-19 pandemic | H…,positive,0.93799,0.00548,0.05649,,Female,(8-12)
mental-health-awareness-australia,ingioz, https://twitter.com/ingioz,2020-08-09 23:45:43,https://twitter.com/i/web/status/1292608026537373696,RT @roarktorque: @PatsKarvelas Most organisations don’t understand that people won’t open up to friends or families. If you’re struggling a…,neutral,0.02158,0.48532,0.49309,,Female,(8-12)
mental-health-awareness-australia,ingioz, https://twitter.com/ingioz,2020-08-09 23:45:43,https://twitter.com/i/web/status/1292608026537373696,RT @roarktorque: @PatsKarvelas Most organisations don’t understand that people won’t open up to friends or families. If you’re struggling a…,neutral,0.02159,0.48511,0.49316,,Female,(8-12)
mental-health-awareness-australia,ingioz, https://twitter.com/ingioz,2020-08-09 23:45:43,https://twitter.com/i/web/status/1292608026537373696,RT @roarktorque: @PatsKarvelas Most organisations don’t understand that people won’t open up to friends or families. If you’re struggling a…,neutral,0.02162,0.48486,0.49341,,Female,(8-12)
mental-health-availability-australia,ingioz, https://twitter.com/ingioz,2020-08-09 23:46:37,https://twitter.com/i/web/status/1292608251230474240,"RT @AssivasElse: @PatsKarvelas The problem was around before covid. The gov put people with disabilities, the elderl &amp; people with mental h…",negative,0.00627,0.76969,0.22403,,Female,(8-12)
mental-health-availability-australia,ingioz, https://twitter.com/ingioz,2020-08-09 23:46:37,https://twitter.com/i/web/status/1292608251230474240,"RT @AssivasElse: @PatsKarvelas The problem was around before covid. The gov put people with disabilities, the elderl &amp; people with mental h…",negative,0.00627,0.77002,0.22363,,Female,(8-12)
mental-health-availability-australia,ingioz, https://twitter.com/ingioz,2020-08-09 23:46:37,https://twitter.com/i/web/status/1292608251230474240,"RT @AssivasElse: @PatsKarvelas The problem was around before covid. The gov put people with disabilities, the elderl &amp; people with mental h…",negative,0.00629,0.76953,0.22412,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-10 12:30:29,https://twitter.com/i/web/status/1292800484214845440,"RT @vanbadham: As someone who suffers from chronic depression, the provision of telehealth as well as the $60 million extension of mental h…",neutral,0.06689,0.27979,0.65332,,Female,(8-12)
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-08-10 12:30:29,https://twitter.com/i/web/status/1292800484214845440,"RT @vanbadham: As someone who suffers from chronic depression, the provision of telehealth as well as the $60 million extension of mental h…",neutral,0.0672,0.27905,0.65381,,Female,(8-12)
mental-health-awareness-australia,stef_saywhat, https://twitter.com/stef_saywhat,2020-08-02 02:42:54,https://twitter.com/i/web/status/1289753512033755137,"@marketingeyeaus @catherine___c This is absolutely awful and sad. Please, please, if anyone out there needs any type of help or assistance call Lifeline 131114, Beyond Blue https://t.co/kXpIo9bAQh or evening https://t.co/pB9fnizcAS",negative,0.03314,0.86865,0.09814,New South Wales,Male,(4-6)
mental-health-awareness-australia,RoseIser, https://twitter.com/RoseIser,2020-08-02 10:13:28,https://twitter.com/i/web/status/1289866900197933056,RT @hamishNews: Loads of valuable mental health resources (include support lines) available during #COVID19Aus - particularly for those in…,positive,0.87305,0.00803,0.1189,Victoria,Female,(38-43)
mental-health-general-australia,TassieThinker, https://twitter.com/TassieThinker,2020-08-02 23:05:17,https://twitter.com/i/web/status/1290061136436400129,"@maximumcuddles @GregHuntMP Yes - the restrictions on this initiative are ridiculous. Even in Tasmania with no cases, borders closed and businesses closed, there are many many people unemployed, no prospects of work, and in dire need of mental health services.   #suicide #mentalhealth #psychology #politas",negative,0.01508,0.76221,0.22278,,Female,(38-43)
mental-health-general-australia,laughingmind, https://twitter.com/laughingmind,2020-08-09 08:03:24,https://twitter.com/i/web/status/1292370882044682241,RT @VictoriaJPalmer: @unimelb has released CovidCare a physical-mental health symptom self-monitoring app for trial. Developed w/ @two_bull…,neutral,0.40063,0.0368,0.5625,New South Wales,Female,(38-43)
mental-health-general-australia,laughingmind, https://twitter.com/laughingmind,2020-08-09 08:03:24,https://twitter.com/i/web/status/1292370882044682241,RT @VictoriaJPalmer: @unimelb has released CovidCare a physical-mental health symptom self-monitoring app for trial. Developed w/ @two_bull…,neutral,0.40145,0.03674,0.56181,New South Wales,Female,(38-43)
mental-health-general-australia,laughingmind, https://twitter.com/laughingmind,2020-08-09 08:03:24,https://twitter.com/i/web/status/1292370882044682241,RT @VictoriaJPalmer: @unimelb has released CovidCare a physical-mental health symptom self-monitoring app for trial. Developed w/ @two_bull…,neutral,0.40186,0.03668,0.56152,New South Wales,Female,(38-43)
mental-health-general-australia,Asher_Wolf, https://twitter.com/Asher_Wolf,2020-08-02 06:51:00,https://twitter.com/i/web/status/1289815949172858885,RT @TimRRead: We need to lift the limit on the number of Medicare-funded psychology sessions @GregHuntMP. Fears for people on mental health…,neutral,0.0416,0.27686,0.68164,Victoria,Female,(38-43)
mental-health-availability-australia,WarWraith, https://twitter.com/WarWraith,2020-08-11 09:27:34,https://twitter.com/i/web/status/1293116841930366977,"RT @dameyon: Not a fan of the suicide vs COVID comparison. Suicide numbers whilst high, are on par with previous years. The conflation of M…",negative,0.00548,0.78353,0.21099,Queensland,Female,(60-100)
mental-health-availability-australia,WarWraith, https://twitter.com/WarWraith,2020-08-11 09:27:34,https://twitter.com/i/web/status/1293116841930366977,"RT @dameyon: Not a fan of the suicide vs COVID comparison. Suicide numbers whilst high, are on par with previous years. The conflation of M…",negative,0.00548,0.78369,0.21094,Queensland,Female,(60-100)
mental-health-availability-australia,WarWraith, https://twitter.com/WarWraith,2020-08-11 09:27:47,https://twitter.com/i/web/status/1293116897391570945,"RT @dameyon: “We don’t talk about suicide rate like we talked about the deaths in COVID,” Worland said.  We are talking about suicide more…",negative,0.02116,0.95768,0.02116,Queensland,Female,(60-100)
mental-health-availability-australia,WarWraith, https://twitter.com/WarWraith,2020-08-11 09:27:47,https://twitter.com/i/web/status/1293116897391570945,"RT @dameyon: “We don’t talk about suicide rate like we talked about the deaths in COVID,” Worland said.  We are talking about suicide more…",negative,0.02124,0.95752,0.02124,Queensland,Female,(60-100)
mental-health-awareness-australia,MediaWatchOz, https://twitter.com/MediaWatchOz,2020-08-02 18:53:02,https://twitter.com/i/web/status/1289997653548310529,Elderbrook &amp; Rudimental - Something About You (Official Video) https://t.co/uBtS205Z5t via @YouTube https://t.co/3z4zSj7ecg,neutral,0.16309,0.06726,0.76953,New South Wales,Female,(25-32)
mental-health-awareness-australia,MediaWatchOz, https://twitter.com/MediaWatchOz,2020-08-02 18:53:02,https://twitter.com/i/web/status/1289997653548310529,Elderbrook &amp; Rudimental - Something About You (Official Video) https://t.co/uBtS205Z5t via @YouTube https://t.co/3z4zSj7ecg,neutral,0.16345,0.0672,0.76904,New South Wales,Female,(25-32)
mental-health-availability-australia,seanamulcahy, https://twitter.com/seanamulcahy,2020-08-09 10:58:19,https://twitter.com/i/web/status/1292414901512572928,RT @MartinFoleyMP: Coronavirus is affecting everyone differently - but some much more than others.   Today we announced a funding boost of…,neutral,0.39331,0.04742,0.55908,,Female,(60-100)
mental-health-awareness-australia,slybeer, https://twitter.com/slybeer,2020-08-02 10:20:56,https://twitter.com/i/web/status/1289868779573321728,RT @hamishNews: Loads of valuable mental health resources (include support lines) available during #COVID19Aus - particularly for those in…,positive,0.87305,0.00803,0.1189,Queensland,Female,(25-32)
mental-health-general-australia,fatima_ishfaq, https://twitter.com/fatima_ishfaq,2020-08-03 11:55:37,https://twitter.com/i/web/status/1290254994273267713,RT @GregHuntMP: Important additional mental health support announced to assist Victorians entering stage 4 restrictions.  MEDIA RELEASE - h…,neutral,0.4784,0.04302,0.47857,New South Wales,Female,(8-12)
mental-health-general-australia,fatima_ishfaq, https://twitter.com/fatima_ishfaq,2020-08-03 11:55:37,https://twitter.com/i/web/status/1290254994273267713,RT @GregHuntMP: Important additional mental health support announced to assist Victorians entering stage 4 restrictions.  MEDIA RELEASE - h…,positive,0.47925,0.04294,0.47778,New South Wales,Female,(8-12)
mental-health-general-australia,fatima_ishfaq, https://twitter.com/fatima_ishfaq,2020-08-07 04:42:13,https://twitter.com/i/web/status/1291595479608770560,"RT @GregHuntMP: If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. https://t.c…",neutral,0.35547,0.09991,0.54443,New South Wales,Female,(8-12)
mental-health-general-australia,fatima_ishfaq, https://twitter.com/fatima_ishfaq,2020-08-07 04:42:13,https://twitter.com/i/web/status/1291595479608770560,"RT @GregHuntMP: If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. https://t.c…",neutral,0.35572,0.10005,0.54422,New South Wales,Female,(8-12)
mental-health-availability-australia,drkerrynphelps, https://twitter.com/drkerrynphelps,2020-08-04 22:29:52,https://twitter.com/i/web/status/1290776997925289985,"RT @janafavero: ‘Instead of following the advice of medical professionals, the government is resorting to removing people ... out of sight…",negative,0.00154,0.92909,0.06937,New South Wales,Female,(48-53)
mental-health-availability-australia,drkerrynphelps, https://twitter.com/drkerrynphelps,2020-08-04 22:29:52,https://twitter.com/i/web/status/1290776997925289985,"RT @janafavero: ‘Instead of following the advice of medical professionals, the government is resorting to removing people ... out of sight…",negative,0.00154,0.9292,0.0694,New South Wales,Female,(48-53)
mental-health-awareness-australia,blue_bec, https://twitter.com/blue_bec,2020-08-02 08:02:33,https://twitter.com/i/web/status/1289833955965849600,Lifeline - 13 11 14 Suicide Call Back Service - 1300 659 467 @beyondblue https://t.co/s4G5ZFqGyS (numbers and online chat in link),neutral,0.22302,0.22266,0.5542,Victoria,Male,(48-53)
mental-health-awareness-australia,blue_bec, https://twitter.com/blue_bec,2020-08-02 09:37:39,https://twitter.com/i/web/status/1289857888807051264,"RT @jarichaust: @blue_bec Also, if you're not up to *talking* there's Crisis text which you can SMS between 6pm and midnight AEST.  https:/…",neutral,0.09918,0.1637,0.7373,Victoria,Male,(48-53)
