tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age,count_retweet,count_like,count_reply,original_status_id
mental-health-general-australia,ingioz, https://twitter.com/ingioz,2020-09-17 23:21:26,https://twitter.com/i/web/status/1306584048442114052,RT @ian_hickie: Fabulous recognition of the international leadership of ⁦@PatMcGorry⁩ @orygen and the quality of mental health research in…,positive,0.96475,0.00327,0.03198,,Female,(8-12),0,0,0,1305964120798195712
mental-health-availability-australia,ingioz, https://twitter.com/ingioz,2020-09-21 00:40:46,https://twitter.com/i/web/status/1307691174937862144,RT @SydneyEditor: Families who have lost loved ones to suicide and concerned organisations have signed an open letter to Premier Gladys Ber…,neutral,0.36203,0.12147,0.51651,,Female,(8-12),0,0,0,1307487115228270593
mental-health-general-australia,Wally84286560, https://twitter.com/Wally84286560,2020-09-13 19:02:39,https://twitter.com/i/web/status/1305069369920110597,@ian_hickie @GregHuntMP @PatMcGorry @PatsKarvelas @JudkinsSimon Mental health services are abominable I’ve been turned off them for life They’re worse than the grip of suicidal ideation I’d sooner be dead than engage them ever again,negative,0.00133,0.97855,0.02012,New South Wales,Male,(25-32),0,0,0,1304900398407319553
mental-health-awareness-australia,JOHNO_74, https://twitter.com/JOHNO_74,2020-09-09 07:21:27,https://twitter.com/i/web/status/1303443356576407552,"RT @JuliaGillard: Wishing @WestsTigers and @SSFCRABBITOHS the best of luck for the 2020 @NRL @BeyondBlue Cup. This Thursday’s match, to be…",positive,0.68591,0.0221,0.292,Western Australia,Female,(48-53),0,0,0,1303240514800513026
mental-health-availability-australia,Slipperyslopes6, https://twitter.com/Slipperyslopes6,2020-09-20 14:12:59,https://twitter.com/i/web/status/1307533187086561280,"RT @Cruxy78: @AneekaSimonis @Joe_Hildebrand And this is why we need free education, better healthcare, better mental health services and fr…",neutral,0.04367,0.45553,0.5008,New South Wales,Female,(0-2),0,0,0,1307522645231976448
mental-health-general-australia,AlecWilmot, https://twitter.com/AlecWilmot,2020-09-10 15:30:48,https://twitter.com/i/web/status/1303928891350761472,RT @AdamBandt: FFS @ScottMorrisonMP it’s not enough to just ask “R U OK?” you also need to make sure people are ok.  Here’s some first step…,negative,0.00748,0.73909,0.25344,Victoria,Female,(25-32),0,0,0,1303920059954282498
mental-health-general-australia,AlecWilmot, https://twitter.com/AlecWilmot,2020-09-18 13:24:30,https://twitter.com/i/web/status/1306796209332346880,"This kind of Aussie chauvinism makes me furious. Int. students are trying to make a go of it and it's not easy. It can be very challenging to culturally/socially integrate, many students are lonely, especially under these conditions. Then the host nation will not even offer beds. https://t.co/oYwO9urnR4",negative,0.0038,0.92647,0.06973,Victoria,Female,(25-32),0,1,0,
mental-health-general-australia,JonathonMomsen, https://twitter.com/JonathonMomsen,2020-09-10 09:42:44,https://twitter.com/i/web/status/1303841300232298497,@danilic @ScottMorrisonMP #ScottyFromMarketing is too busy fighting Tik Tok to do things that will actually help people’s mental health.,negative,0.00207,0.92897,0.06896,Victoria,Female,(8-12),0,0,0,1303626058013392896
mental-health-availability-australia,HelloItsValence, https://twitter.com/HelloItsValence,2020-09-10 12:07:17,https://twitter.com/i/web/status/1303877677930016768,"RT @disc0untpeaches: Tip for RUOK? Day - if you're an Aussie citizen, you're entitled to 10 free sessions (20 for Melb) of therapy (by a ps…",neutral,0.06023,0.37435,0.56542,New South Wales,Female,(38-43),0,0,0,1303865558446694400
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-09-08 10:06:05,https://twitter.com/i/web/status/1303122398758100992,"RT @natdebthelpline: To everyone in Victoria: we're here to support you.   If you're worried about debt, see this article for an introducti…",positive,0.72023,0.01626,0.26351,,,,0,0,0,1302844850904002560
mental-health-awareness-australia,AFCA_org_au, https://twitter.com/AFCA_org_au,2020-09-17 15:46:55,https://twitter.com/i/web/status/1306469664260722689,"RT @beyondblue: We spoke to Laura Higgins, head of https://t.co/iIkoMwMD1r, about how financial wellbeing and mental health are closely lin…",positive,0.62531,0.01428,0.36041,,,,0,0,0,1306468635934773248
mental-health-availability-australia,c3convertase, https://twitter.com/c3convertase,2020-09-10 22:49:31,https://twitter.com/i/web/status/1304039300426731521,RT @sophiebeerdraws: It's hilarious seeing so much government push for RUOK Day when public mental health help in Australia is so severely…,negative,0.02218,0.66642,0.3114,New South Wales,,,0,0,0,1303858985515143168
mental-health-awareness-australia,FeneleyJohn, https://twitter.com/FeneleyJohn,2020-09-03 16:28:59,https://twitter.com/i/web/status/1301406819965792256,RT @NicoleCockayne: @blackdoginst is in the fortunate position to be expanding so we can address the growing #mentalhealth need in the comm…,positive,0.85317,0.01063,0.1362,,,,0,0,0,1301395039969402885
mental-health-general-australia,FeneleyJohn, https://twitter.com/FeneleyJohn,2020-09-16 07:09:19,https://twitter.com/i/web/status/1305977015850344448,RT @ian_hickie: Fabulous recognition of the international leadership of ⁦@PatMcGorry⁩ @orygen and the quality of mental health research in…,positive,0.96475,0.00327,0.03198,,,,0,0,0,1305964120798195712
mental-health-awareness-australia,Sulphurcocky1, https://twitter.com/Sulphurcocky1,2020-09-14 19:24:12,https://twitter.com/i/web/status/1305437179645054976,"RT @healthgovau: This year has been challenging and if you are feeling stressed or worried, you are not alone.   The Kids Helpline has a ha…",neutral,0.25715,0.05113,0.69172,,,,0,0,0,1305435127695249408
mental-health-general-australia,SaadiaPerth, https://twitter.com/SaadiaPerth,2020-09-17 07:15:46,https://twitter.com/i/web/status/1306341030472581122,RT @ScottMorrisonMP: Well done @PatMcGorry and @orygen_aus. This new funding recognises the high quality of mental health research being do…,positive,0.96343,0.00326,0.03331,Western Australia,,,0,0,0,1306163519344132098
mental-health-awareness-australia,spiritwane_, https://twitter.com/spiritwane_,2020-09-10 14:38:09,https://twitter.com/i/web/status/1303915644790792192,"RT @JuliaGillard: On this World Suicide Prevention Day, let’s listen to and learn from people who found a way through suicidal thoughts and…",positive,0.82843,0.00879,0.16278,,,,0,0,0,1303915193236242433
mental-health-awareness-australia,spiritwane_, https://twitter.com/spiritwane_,2020-09-18 18:18:01,https://twitter.com/i/web/status/1306870078554517505,I’m so over anxiety controlling my whole life,negative,0.00578,0.90029,0.09394,,,,1,4,0,
mental-health-awareness-australia,MindframeMedia, https://twitter.com/MindframeMedia,2020-09-15 16:05:34,https://twitter.com/i/web/status/1305749579388915713,"To help support those impacted by #COVID19Aus, #media &amp; comms professionals are encouraged to include @beyondblue’s 24/7 free Coronavirus Mental Wellbeing Support Service in all related coverage. Learn more: https://t.co/UC5dalpPxD https://t.co/cDv5lJrwy3",positive,0.58686,0.05181,0.36134,,,,0,15,0,
mental-health-general-australia,rodp48, https://twitter.com/rodp48,2020-09-10 15:31:45,https://twitter.com/i/web/status/1303929131353088001,RT @AdamBandt: FFS @ScottMorrisonMP it’s not enough to just ask “R U OK?” you also need to make sure people are ok.  Here’s some first step…,negative,0.00748,0.73909,0.25344,Victoria,,,0,0,0,1303920059954282498
mental-health-general-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-09-13 09:14:57,https://twitter.com/i/web/status/1304921469651021825,RT @ian_hickie: Emergency patients waiting four days for mental health care https://t.co/2ouBDnMEJF Pressure on mental health in EDs will g…,negative,0.01884,0.62842,0.35274,Tasmania,,,0,0,0,1304900398407319553
mental-health-availability-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-09-16 19:23:43,https://twitter.com/i/web/status/1306161835243003906,"RT @beyondblue: We’ve released some mental health information in languages other than English, to help more people in Australia understand…",neutral,0.30243,0.06512,0.63245,Tasmania,,,0,0,0,1306081233730809857
mental-health-awareness-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-09-16 19:23:43,https://twitter.com/i/web/status/1306161835243003906,"RT @beyondblue: We’ve released some mental health information in languages other than English, to help more people in Australia understand…",neutral,0.30243,0.06512,0.63245,Tasmania,,,0,0,0,1306081233730809857
mental-health-awareness-australia,AmandaLNeil, https://twitter.com/AmandaLNeil,2020-09-17 22:53:23,https://twitter.com/i/web/status/1306576988421853184,"RT @beyondblue: We spoke to Laura Higgins, head of https://t.co/iIkoMwMD1r, about how financial wellbeing and mental health are closely lin…",positive,0.62531,0.01428,0.36041,Tasmania,,,0,0,0,1306468635934773248
mental-health-recognition-australia,PrinxessTi, https://twitter.com/PrinxessTi,2020-09-13 18:11:32,https://twitter.com/i/web/status/1305056505058586631,"RT @GamesWeekMelbs: The video #gaming community has exploded during the pandemic, with x2 as many Australians broadcasting on #Twitch than…",positive,0.48581,0.08408,0.43012,,,,0,0,0,1305050860817268737
mental-health-general-australia,pearlparky, https://twitter.com/pearlparky,2020-09-10 16:33:27,https://twitter.com/i/web/status/1303944657223577601,"RT @DefGif: @ScottMorrisonMP I just reached out to a psychologist regarding suicidal ideation, but the gap payment after a Mental Health…",negative,0.00281,0.8451,0.15209,,,,0,0,0,1303940965233618944
mental-health-general-australia,pearlparky, https://twitter.com/pearlparky,2020-09-16 13:37:15,https://twitter.com/i/web/status/1306074643413958656,@MissJanie1 @RobPeffer @cassandragoldie @AlanKohler @ACOSS @D_AccessEcon It’s like they’re deliberately vague about it because they want people to live in anxiety.,negative,0.00203,0.87903,0.11894,,,,0,1,0,1306074154764914688
mental-health-general-australia,pearlparky, https://twitter.com/pearlparky,2020-09-16 21:48:22,https://twitter.com/i/web/status/1306198238102396929,"I spent a Christmas alone in Montreal once. I was going to join a Meetup group, but then I decided I wanted to be alone. Later in the day I got bored, so I braved the snow and went to some cafes, and met lots of other people who were alone too. In the end, it wasn’t that lonely. https://t.co/c5EHNsAl30",neutral,0.06907,0.22723,0.7037,,,,1,7,0,
mental-health-general-australia,ObserverParafox, https://twitter.com/ObserverParafox,2020-09-16 16:27:52,https://twitter.com/i/web/status/1306117583163150336,"RT @DrGrinzi: I am currently seeing an enormous amount of mental health consultations.  Sadly, I will be notifying my patients that from Oc…",neutral,0.04544,0.32375,0.63081,,,,0,0,0,1306030649472507905
mental-health-availability-australia,AnneCooke90, https://twitter.com/AnneCooke90,2020-09-08 21:26:16,https://twitter.com/i/web/status/1303293573996060674,@roomieofficial I’m the 1 who made a run art of Lil Pitchy. I’m fundraising 4 Mental Health in Aus and was hoping you’d share? I know its not your country but you have a huge fan base here and with your help I could raise more money for a cause that I know is close to your heart!,positive,0.46349,0.08721,0.44931,,,,0,0,0,1303113241451614208
mental-health-awareness-australia,Chris86767838, https://twitter.com/Chris86767838,2020-09-10 17:51:13,https://twitter.com/i/web/status/1303964229276282880,"RT @JuliaGillard: On this World Suicide Prevention Day, let’s listen to and learn from people who found a way through suicidal thoughts and…",positive,0.82843,0.00879,0.16278,New South Wales,,,0,0,0,1303915193236242433
mental-health-awareness-australia,PREMISE_CRE, https://twitter.com/PREMISE_CRE,2020-09-08 09:09:38,https://twitter.com/i/web/status/1303108194453999617,RT @NicoleCockayne: @blackdoginst is in the fortunate position to be expanding so we can address the growing #mentalhealth need in the comm…,positive,0.85317,0.01063,0.1362,,,,0,0,0,1301395039969402885
mental-health-general-australia,jaquix173, https://twitter.com/jaquix173,2020-09-11 15:17:41,https://twitter.com/i/web/status/1304287978886373376,"Here is one for you to fix @ScottMorrisonMP  - Australia will cheer if you bring just this one family back to Australia!  Come on, you can do it!   Humanity, you know?  (Duttons breathing down your neck, showing compassion for the mental health of Australia.  Watch your back.) https://t.co/Gj6HE93DN0",neutral,0.14282,0.14265,0.71453,Queensland,,,0,9,0,
mental-health-general-australia,jaquix173, https://twitter.com/jaquix173,2020-09-16 13:01:03,https://twitter.com/i/web/status/1306065532710387714,RT @iMusing: more like Scott Morrison’s “high unemployment-economy destroying-deep and extended depression-climate change acceleration-rich…,negative,0.02597,0.65921,0.31482,Queensland,,,0,0,0,1306042317397094400
mental-health-availability-australia,karencomma, https://twitter.com/karencomma,2020-09-11 11:48:36,https://twitter.com/i/web/status/1304235360365412353,RT @ama_media: There is no doubt there is an opportunity for the Government to do more. I think the thing that can be done for people is to…,neutral,0.07386,0.23422,0.69192,,,,0,0,0,1304222378495545345
mental-health-general-australia,GaryPriestley11, https://twitter.com/GaryPriestley11,2020-09-10 22:36:30,https://twitter.com/i/web/status/1304036022808838146,RT @AdamBandt: FFS @ScottMorrisonMP it’s not enough to just ask “R U OK?” you also need to make sure people are ok.  Here’s some first step…,negative,0.00748,0.73909,0.25344,New South Wales,,,0,0,0,1303920059954282498
mental-health-general-australia,Naomi55505271, https://twitter.com/Naomi55505271,2020-09-09 12:56:18,https://twitter.com/i/web/status/1303527623465730048,RT @SenatorSiewert: I have written to @GregHuntMP calling for the Government to extend medicare funded mental health telehealth sessions pa…,neutral,0.04983,0.26521,0.68496,,,,0,0,0,1303507001842909186
mental-health-awareness-australia,SarahR_writer, https://twitter.com/SarahR_writer,2020-09-10 10:29:24,https://twitter.com/i/web/status/1303853044761636865,"RT @beyondblue: Today on #WorldSuicidePreventionDay, we're sharing the stories of eight people who found a way through their suicidal thoug…",positive,0.87271,0.00818,0.11911,,,,0,0,0,1303830549048426497
mental-health-awareness-australia,dignity_ltd, https://twitter.com/dignity_ltd,2020-09-10 10:04:27,https://twitter.com/i/web/status/1303846763002908673,"If you’re feeling overwhelmed, we want you to know that today, and every day, there are people who can help. #LifeLine 13 11 14 or text nightly, 6pm – midnight 0477 13 11 14.  #NSWDomesticViolence Line 1800 65 64 63 #MensLine 1300 78 99 78 #KidsHelpline 1800 55 1800 #RUOKDay2020 https://t.co/xZtUEh7s8Y",positive,0.72622,0.03626,0.23752,,,,0,0,0,
mental-health-general-australia,elendil200, https://twitter.com/elendil200,2020-09-12 21:15:47,https://twitter.com/i/web/status/1304740486838513666,"@33CreativeAus @ruokday @SSatour @indigenous_gov @NACCHOAustralia @healthgovau @FNMediaAust @AboriginalTv OMG, I hate this day so much. It's a day were perfectly balanced people ask if each other are they OK, and give themselves a pat on the back because they are not one of the crazies. They also win a prize that is the warm fuzzy feeling they get supporting mental health.",negative,0.01234,0.97531,0.01234,,,,0,0,0,1303876728020807680
mental-health-general-australia,dameladeedah, https://twitter.com/dameladeedah,2020-09-08 08:28:34,https://twitter.com/i/web/status/1303097856744542208,RT @kathryntherese2: @JohnRHewson Another pile on from @GregHuntMP now on @abcnews Relentless attacks under the guise of caring for our men…,negative,0.01173,0.79581,0.19245,Victoria,,,0,0,0,1303097620991152129
mental-health-general-australia,dameladeedah, https://twitter.com/dameladeedah,2020-09-11 00:00:44,https://twitter.com/i/web/status/1304057221479686144,RT @PMBarraclough: @TonyKoc69285191 It is sickening to think of his cruelty to the Biloela family that he.’s condemned and abandoned on Chr…,negative,0.00624,0.92373,0.07002,Victoria,,,0,0,0,1303969147894681603
mental-health-availability-australia,CasReeves, https://twitter.com/CasReeves,2020-09-15 20:09:16,https://twitter.com/i/web/status/1305810909281964032,RT @honestyandhumor: Aussie kids struggling with shock mental toll of COVID-19 https://t.co/mrGCX1oE8T   Thousands of children have called…,neutral,0.23248,0.13844,0.62908,,,,0,0,0,1305642107219058688
mental-health-awareness-australia,JasonTrethowan, https://twitter.com/JasonTrethowan,2020-09-18 21:21:45,https://twitter.com/i/web/status/1306916316041764865,"RT @ReachOut_AUS: It's normal to feel stressed, particularly with everything 2020 has thrown us. But if you always feel under-the-pump it c…",neutral,0.07253,0.10411,0.82336,,,,0,0,0,1306858008366977025
mental-health-awareness-australia,JasonTrethowan, https://twitter.com/JasonTrethowan,2020-09-21 19:57:33,https://twitter.com/i/web/status/1307982287443644417,"RT @NSWHealth: Hear from Sean, university student &amp; Headspace volunteer, on mental health in a pandemic.  • Lifeline 13 11 14 https://t.co/…",neutral,0.41624,0.04503,0.53873,,,,0,0,0,1306065271870742530
mental-health-awareness-australia,Chapbra, https://twitter.com/Chapbra,2020-09-08 17:57:06,https://twitter.com/i/web/status/1303240936277725185,"RT @JuliaGillard: Wishing @WestsTigers and @SSFCRABBITOHS the best of luck for the 2020 @NRL @BeyondBlue Cup. This Thursday’s match, to be…",positive,0.68591,0.0221,0.292,,,,0,0,0,1303240514800513026
mental-health-availability-australia,RightsCharter, https://twitter.com/RightsCharter,2020-09-17 12:58:39,https://twitter.com/i/web/status/1306427316000534528,"RT @rightsagenda: Important new report from @HRW - WA’s prisons are damaging and at times deadly for people with mental health conditions,…",positive,0.63574,0.0436,0.32067,,,,0,0,0,1306052178633605120
mental-health-awareness-australia,moneyfit365, https://twitter.com/moneyfit365,2020-09-10 11:21:52,https://twitter.com/i/web/status/1303866245578551296,"RT @beyondblue: Today on #WorldSuicidePreventionDay, we're sharing the stories of eight people who found a way through their suicidal thoug…",positive,0.87271,0.00818,0.11911,,,,0,0,0,1303830549048426497
mental-health-awareness-australia,CurtoVratsistas, https://twitter.com/CurtoVratsistas,2020-09-16 21:46:27,https://twitter.com/i/web/status/1306197756759875586,"@SVHSydney research week highlights. Dr Alison Mahoney from @CRUfAD presents on ‘This Way Up’, an evidence based online clinician supervised or self-help CBT program aimed at targeting stress, anxiety and depression. Follow this link https://t.co/N4q7kVC3QC https://t.co/1Ht8JXcZip",positive,0.78921,0.01658,0.19421,,,,0,1,0,
mental-health-awareness-australia,JohnKennedyMP, https://twitter.com/JohnKennedyMP,2020-09-10 09:57:20,https://twitter.com/i/web/status/1303844973385711616,"For more information on the Wings Program: https://t.co/nQ7ABKnsTF. Also you can hear from Wings Ambassador Pat Clancey on the @VAFA_HQ podcast: https://t.co/hoauCrbd0I  If this post has raised any issues for you, please visit https://t.co/qv5M6GHrtH or call Lifeline on 13 11 14.",positive,0.60582,0.03858,0.3556,,,,0,3,0,1303844579741851648
mental-health-awareness-australia,T1Bionic, https://twitter.com/T1Bionic,2020-09-10 18:38:29,https://twitter.com/i/web/status/1303976123273887744,@Deepost30 @DiabetesUK @DiabetesScot @JDRFUK Sorry to hear that Diane. Here's an Australian organisation set up for young people. Your son (&amp; you) might find some useful resources here. Headspace: https://t.co/2p8TGyNlJM,positive,0.74272,0.02322,0.23406,,,,0,1,0,1303969188688662528
mental-health-general-australia,sasmoa4doctors, https://twitter.com/sasmoa4doctors,2020-09-14 10:59:45,https://twitter.com/i/web/status/1305310232885620737,Leaving the ED can only shake head. Drs clear we need better resourcing in hospitals for MH patients. One elderly mental health patient in RAH ED for 110hours. @marshall_steven @AusHumanRights @GregHuntMP,negative,0.01657,0.70933,0.2741,,,,0,1,0,
mental-health-awareness-australia,mhcsnsw, https://twitter.com/mhcsnsw,2020-09-09 17:18:59,https://twitter.com/i/web/status/1303593730914492416,RT @NSWHealth: It is really important to talk about your mental health.   •Lifeline 13 11 14 https://t.co/wNmItgBfmM  •Coronavirus Mental W…,neutral,0.39334,0.05088,0.55578,New South Wales,,,0,0,0,1303588953057103872
mental-health-availability-australia,mhcsnsw, https://twitter.com/mhcsnsw,2020-09-11 19:24:39,https://twitter.com/i/web/status/1304350130225557504,"RT @NSWHealth: 100,000 Aus families are affected by #perinatal anxiety &amp; depression yearly. Experiencing a mental health problem while preg…",neutral,0.06943,0.16986,0.76071,New South Wales,,,0,0,0,1304328832510496768
mental-health-awareness-australia,mhcsnsw, https://twitter.com/mhcsnsw,2020-09-16 14:30:51,https://twitter.com/i/web/status/1306088132400443400,"RT @NSWHealth: Hear from Sean, university student &amp; Headspace volunteer, on mental health in a pandemic.  • Lifeline 13 11 14 https://t.co/…",neutral,0.41624,0.04503,0.53873,New South Wales,,,0,0,0,1306065271870742530
mental-health-availability-australia,victoriajmont, https://twitter.com/victoriajmont,2020-09-10 17:47:50,https://twitter.com/i/web/status/1303963377061040128,Very proud to have made our Feeling Well mental health resources free for students in Australia to access for #RUOKDay and #WorldSuicidePreventionDay https://t.co/aZLsp67CVf,positive,0.91681,0.01002,0.07317,,,,0,5,0,
mental-health-availability-australia,big_foot_6_foot, https://twitter.com/big_foot_6_foot,2020-09-22 18:40:04,https://twitter.com/i/web/status/1308325179584589824,RT @Apedawgg: Men make up 75% of all of the suicides in Australia.  Want to help men’s mental health? Stop blaming them for all the world’s…,negative,0.00953,0.71331,0.27716,,,,0,0,0,1308302696034656257
mental-health-availability-australia,jeanetteburg8, https://twitter.com/jeanetteburg8,2020-09-20 17:37:52,https://twitter.com/i/web/status/1307584748022165504,RT @TheySaid01: Why are we pretending that life before covid was good for mental health? It wasn't. My mental health is personally better w…,negative,0.00228,0.92123,0.07649,,,,0,0,0,1307561794991390720
mental-health-general-australia,AmandaJ95577106, https://twitter.com/AmandaJ95577106,2020-09-17 23:49:00,https://twitter.com/i/web/status/1306590984902332422,@CaringConcern @GregHuntMP  We need input from a broad spectrum of people working together for the benefit of mental health. Silos fighting over funding don't help anyone especially if special interests not declared.,negative,0.01437,0.62427,0.36135,,,,0,1,0,1306573094698401799
mental-health-awareness-australia,mackaysuzie, https://twitter.com/mackaysuzie,2020-09-08 18:40:40,https://twitter.com/i/web/status/1303251899102109697,"RT @JuliaGillard: Wishing @WestsTigers and @SSFCRABBITOHS the best of luck for the 2020 @NRL @BeyondBlue Cup. This Thursday’s match, to be…",positive,0.68591,0.0221,0.292,Queensland,,,0,0,0,1303240514800513026
mental-health-general-australia,RNRos, https://twitter.com/RNRos,2020-09-13 07:27:51,https://twitter.com/i/web/status/1304894519213617152,RT @LornaMoxham: The mental health toll of COVID is high. It makes NO sense that a prepared workforce of credentialed mental health nurses…,negative,0.00391,0.88552,0.11057,New South Wales,,,0,0,0,1304556792555372551
mental-health-awareness-australia,gem_ng, https://twitter.com/gem_ng,2020-09-13 11:15:37,https://twitter.com/i/web/status/1304951838253301760,"RT @1800RESPECT: In Australia 1 in 3 people has experienced physical #violence, and 1 in 5 has experienced sexual violence. 1800RESPECT’s c…",neutral,0.12155,0.09982,0.77863,Victoria,,,0,0,0,1302789943652159488
